CGD:DEHA2E02002g	DEHA2E02002g	GO:0005525|GO:0030447|GO:0035690|GO:0007264|GO:0015031|GO:0006886|GO:0005622
CGD:DEHA2D10120g	DEHA2D10120g	GO:0000287|GO:0030976|GO:0003824
CGD:DEHA2A05698g	DEHA2A05698g	GO:0005737|GO:0047429
CGD:DEHA2C04598g	DEHA2C04598g	GO:0016491|GO:0008152
CGD:DEHA2E14630g	DEHA2E14630g	GO:0055085|GO:0022857|GO:0016020|GO:0016021|GO:0015171|GO:0006865|GO:0006810|GO:0003333
CGD:DEHA2F14344g	DEHA2F14344g	GO:0044182|GO:0044406|GO:0030447|GO:1900430|GO:0006198|GO:0047555|GO:0004112|GO:0009405|GO:0019933|GO:0004115|GO:0016787
CGD:DEHA2A11506g	DEHA2A11506g	GO:0003735|GO:0005840|GO:0005622|GO:0030445|GO:0006412
CGD:DEHA2C13112g	DEHA2C13112g	GO:0006508|GO:0004185|GO:0005773
CGD:DEHA2G21362g	DEHA2G21362g	GO:0016491|GO:0055114
CGD:DEHA2F17842g	DEHA2F17842g	GO:0003855|GO:0003824|GO:0055114|GO:0004764
CGD:DEHA2A13552g	DEHA2A13552g	GO:0030447|GO:0036180|GO:0071216|GO:0036170|GO:0009267
CGD:DEHA2B07480g	DEHA2B07480g	GO:0003676|GO:0008270
CGD:DEHA2F24926g	DEHA2F24926g	GO:0030170|GO:0035690|GO:0003824|GO:0009058
CGD:DEHA2D02926g	DEHA2D02926g	GO:0090029|GO:0007165|GO:0006470|GO:0009267|GO:0001402|GO:0060258|GO:0009405|GO:0008138|GO:0030448|GO:0030447|GO:0004725|GO:0071216|GO:0016311|GO:0017017
CGD:DEHA2G18854g	DEHA2G18854g	GO:0003824|GO:0016992|GO:0051539|GO:0051536|GO:0009107
CGD:DEHA2D04972g	DEHA2D04972g	GO:0005975|GO:0016868|GO:0071704
CGD:DEHA2E06094g	DEHA2E06094g	GO:0008168|GO:0032259
CGD:DEHA2D09658g	DEHA2D09658g	GO:0005783|GO:0006458
CGD:DEHA2B00748g	DEHA2B00748g	GO:0005524|GO:0004713|GO:0035690|GO:0004672|GO:0006468
CGD:DEHA2F12496g	DEHA2F12496g	GO:0003676|GO:0000166
CGD:DEHA2F04422g	DEHA2F04422g	GO:0044182|GO:0036178|GO:0044011
CGD:DEHA2D17512g	DEHA2D17512g	GO:0003735|GO:0005840|GO:0006412
CGD:DEHA2A03630g	DEHA2A03630g	GO:0044182|GO:0005634|GO:0003677|GO:0003700|GO:0006878|GO:1900461|GO:0005507|GO:0006355|GO:2000220|GO:0042025|GO:0045944
CGD:DEHA2C02530g	DEHA2C02530g	GO:0055085|GO:0022857|GO:0016020|GO:0016021|GO:0006810|GO:0005215
CGD:DEHA2F09108g	DEHA2F09108g	GO:0016558|GO:0006635|GO:0006625
CGD:DEHA2E15378g	DEHA2E15378g	GO:0005634|GO:0061575|GO:0045737|GO:0008270|GO:0006289|GO:0005675|GO:0007049
CGD:DEHA2F24244g	DEHA2F24244g	GO:0008374
CGD:DEHA2G08932g	DEHA2G08932g	GO:0005886
CGD:DEHA2D02244g	DEHA2D02244g	GO:0006508|GO:0004185
CGD:DEHA2F15136g	DEHA2F15136g	GO:0006904|GO:0015031|GO:0001411|GO:0000145
CGD:DEHA2D04290g	DEHA2D04290g	GO:0000030|GO:0006688
CGD:DEHA2C09262g	DEHA2C09262g	GO:0044182|GO:0003712|GO:0070783|GO:0044011|GO:0016592|GO:1900233|GO:0006355|GO:0000920|GO:0070785|GO:0009405
CGD:DEHA2F01782g	DEHA2F01782g	GO:0007165|GO:0000159|GO:0019888
CGD:DEHA2E06754g	DEHA2E06754g	GO:0015940|GO:0050661|GO:0016616|GO:0005737|GO:0016491|GO:0055114|GO:0008677
CGD:DEHA2D14872g	DEHA2D14872g	GO:0003712|GO:0016592|GO:0006357
CGD:DEHA2A07106g	DEHA2A07106g	GO:0005524|GO:0006366|GO:0005674|GO:0006367
CGD:DEHA2A02420g	DEHA2A02420g	GO:0009228
CGD:DEHA2G13486g	DEHA2G13486g	GO:0003735|GO:0005829|GO:0005840|GO:0006414|GO:0005622
CGD:DEHA2B10648g	DEHA2B10648g	GO:0016020|GO:0005886
CGD:DEHA2C09394g	DEHA2C09394g	GO:0038032
CGD:DEHA2B00198g	DEHA2B00198g	GO:0016787
CGD:DEHA2G24112g	DEHA2G24112g	GO:0008270
CGD:DEHA2E02112g	DEHA2E02112g	GO:0003677
CGD:DEHA2D10230g	DEHA2D10230g	GO:0045033|GO:0005780
CGD:DEHA2C15202g	DEHA2C15202g	GO:0016491|GO:0008152
CGD:DEHA2G01650g	DEHA2G01650g	GO:0003676|GO:0008270|GO:0046872
CGD:DEHA2D07722g	DEHA2D07722g	GO:0001522|GO:0003723|GO:0009451|GO:0009982
CGD:DEHA2E14740g	DEHA2E14740g	GO:0071949|GO:0050660|GO:0016491|GO:0008152|GO:0016709|GO:0055114|GO:0006744
CGD:DEHA2F12408g	DEHA2F12408g	GO:0005524|GO:0004713|GO:0035690|GO:0004672|GO:0006468
CGD:DEHA2A03080g	DEHA2A03080g	GO:0055085|GO:0006812|GO:0016021|GO:0008324
CGD:DEHA2C10516g	DEHA2C10516g	GO:0005739|GO:0008137|GO:0022900
CGD:DEHA2B05544g	DEHA2B05544g	GO:1902600|GO:0046961|GO:0033178
CGD:DEHA2A13662g	DEHA2A13662g	GO:0005524|GO:0004713|GO:0004672|GO:0006468
CGD:DEHA2C17776g	DEHA2C17776g	GO:0003824
CGD:DEHA2C12562g	DEHA2C12562g	GO:0042493|GO:0031124
CGD:DEHA2G16918g	DEHA2G16918g	GO:0003824
CGD:DEHA2D09768g	DEHA2D09768g	GO:0042910|GO:0006855|GO:0055085|GO:0015297|GO:0016020
CGD:DEHA2B00858g	DEHA2B00858g	GO:0008270|GO:0016747|GO:0016491|GO:0055114
CGD:DEHA2B10098g	DEHA2B10098g	GO:0030968|GO:0005783|GO:0000324
CGD:DEHA2D07040g	DEHA2D07040g	GO:0043419|GO:0008152|GO:0004075|GO:0009405|GO:0004039|GO:0005524|GO:0004847|GO:0003824|GO:0046872|GO:0019740|GO:0071469|GO:0016884|GO:0016874|GO:0016787
CGD:DEHA2F04532g	DEHA2F04532g	GO:0006364|GO:0030688
CGD:DEHA2E09504g	DEHA2E09504g	GO:0005975|GO:0035690|GO:0003824|GO:0004553
CGD:DEHA2D17622g	DEHA2D17622g	GO:0035690|GO:0008152|GO:0003838|GO:0006696|GO:0008168|GO:0006694|GO:0005886
CGD:DEHA2A03740g	DEHA2A03740g	GO:0005634|GO:0003677|GO:0008270|GO:0006351
CGD:DEHA2C02640g	DEHA2C02640g	GO:0005801|GO:0016020|GO:0006886
CGD:DEHA2F22308g	DEHA2F22308g	GO:0003723|GO:0003735|GO:0005840|GO:0005622|GO:0006412
CGD:DEHA2D00308g	DEHA2D00308g	GO:0055085|GO:0022857|GO:0016021
CGD:DEHA2E15268g	DEHA2E15268g	GO:0005634|GO:0008270|GO:0006355|GO:0042025|GO:0071280|GO:0000981
CGD:DEHA2F24354g	DEHA2F24354g	GO:0005886
CGD:DEHA2D18084g	DEHA2D18084g	GO:0072686|GO:0042729|GO:0008608
CGD:DEHA2C07326g	DEHA2C07326g	GO:0005525|GO:0051258|GO:0003924|GO:0007020|GO:0000930|GO:0031122|GO:0005874|GO:0007017
CGD:DEHA2G18282g	DEHA2G18282g	GO:0032968|GO:0030447|GO:0005634|GO:0003677|GO:0045893|GO:0036180|GO:0071216|GO:0036170|GO:0009267|GO:0006367
CGD:DEHA2D12936g	DEHA2D12936g	GO:0005777|GO:0006097|GO:0003824|GO:0008152|GO:0019752|GO:0004451|GO:0009405
CGD:DEHA2C17908g	DEHA2C17908g	GO:0003824
CGD:DEHA2E06864g	DEHA2E06864g	GO:0008152|GO:0016787
CGD:DEHA2G13420g	DEHA2G13420g	GO:0032366|GO:0009405
CGD:DEHA2F06578g	DEHA2F06578g	GO:0005634|GO:0000808|GO:0006260
CGD:DEHA2A05786g	DEHA2A05786g	GO:0006480|GO:0044011|GO:0008168
CGD:DEHA2D07700g	DEHA2D07700g	GO:0036177|GO:0036178|GO:0030447|GO:0071285|GO:0071469|GO:0071467
CGD:DEHA2A01012g	DEHA2A01012g	GO:0005524|GO:0004672|GO:0006468
CGD:DEHA2G06314g	DEHA2G06314g	GO:0032040
CGD:DEHA2E19404g	DEHA2E19404g	GO:0005525|GO:0000166|GO:0006614|GO:0048500|GO:0003924|GO:0008312|GO:0017111
CGD:DEHA2A13640g	DEHA2A13640g	GO:0003755|GO:0000413|GO:0006457
CGD:DEHA2D10208g	DEHA2D10208g	GO:0055085|GO:0005741|GO:0005886
CGD:DEHA2E04136g	DEHA2E04136g	GO:0008270|GO:0005096
CGD:DEHA2D12254g	DEHA2D12254g	GO:0044182|GO:0030447|GO:0051278|GO:0006487|GO:0004573|GO:0009311|GO:0052559
CGD:DEHA2G01628g	DEHA2G01628g	GO:0007009|GO:0006679|GO:0016705|GO:0006629|GO:0009405|GO:0006665|GO:0020037
CGD:DEHA2E14718g	DEHA2E14718g	GO:0006505|GO:0016788|GO:0006886
CGD:DEHA2G03674g	DEHA2G03674g	GO:0006887|GO:0001411|GO:0000145
CGD:DEHA2A03058g	DEHA2A03058g	GO:0003676|GO:0000166|GO:0005634|GO:0089701|GO:0008270|GO:0003723|GO:0046872|GO:0044011|GO:1900189|GO:0010811|GO:0006357|GO:0000398
CGD:DEHA2C03124g	DEHA2C03124g	GO:0003676|GO:0003723
CGD:DEHA2E16764g	DEHA2E16764g	GO:0005524|GO:0003677|GO:0006270|GO:0003678|GO:0006260|GO:0042555
CGD:DEHA2B02882g	DEHA2B02882g	GO:0031505|GO:0003677|GO:0035690|GO:0046983|GO:0006357
CGD:DEHA2F16478g	DEHA2F16478g	GO:0042910|GO:0016887|GO:1903561|GO:0090556|GO:0090554|GO:1903924|GO:0000166|GO:0005524|GO:1990961|GO:0045332|GO:0015903|GO:0015247|GO:0042626|GO:0015244|GO:0055085|GO:0035690|GO:1901474|GO:1903875|GO:0006810|GO:0005886|GO:0045117|GO:0009986|GO:0071383|GO:0045121|GO:0016020|GO:0016021|GO:0017111|GO:0034599|GO:0140341
CGD:DEHA2E01496g	DEHA2E01496g	GO:0030447|GO:0009272|GO:0005634|GO:0042493|GO:0036180|GO:0071216|GO:0036170|GO:0009267|GO:0009405|GO:0055091
CGD:DEHA2B07568g	DEHA2B07568g	GO:0015078|GO:0045263|GO:0005886|GO:0015986
CGD:DEHA2D17600g	DEHA2D17600g	GO:0003824
CGD:DEHA2C14586g	DEHA2C14586g	GO:0005737|GO:0005829|GO:0019343|GO:0004122
CGD:DEHA2C13706g	DEHA2C13706g	GO:0000166|GO:0006418|GO:0005524|GO:0004812|GO:0005737|GO:0004827|GO:0002161|GO:0006433
CGD:DEHA2G16214g	DEHA2G16214g	GO:0006626|GO:0005759|GO:0046872
CGD:DEHA2D02332g	DEHA2D02332g	GO:0031505|GO:0030447|GO:0044011|GO:0009267|GO:0060258|GO:0009405|GO:0070887
CGD:DEHA2A08404g	DEHA2A08404g	GO:0003824
CGD:DEHA2C07304g	DEHA2C07304g	GO:0005737
CGD:DEHA2B15422g	DEHA2B15422g	GO:0015165|GO:0008643|GO:0016021|GO:0005351|GO:0000139|GO:0090481
CGD:DEHA2G00902g	DEHA2G00902g	GO:0008270|GO:0004181|GO:0006508
CGD:DEHA2D16214g	DEHA2D16214g	GO:0044182|GO:0070823|GO:0016575
CGD:DEHA2A02332g	DEHA2A02332g	GO:0043085|GO:0000290|GO:0008047
CGD:DEHA2C01232g	DEHA2C01232g	GO:0044182|GO:1900429|GO:0030447
CGD:DEHA2G20724g	DEHA2G20724g	GO:0006281|GO:0030915
CGD:DEHA2G07634g	DEHA2G07634g	GO:0016787
CGD:DEHA2G22770g	DEHA2G22770g	GO:0003723|GO:0003735|GO:0062040|GO:0015935|GO:0005840|GO:0030446|GO:0005622|GO:0006412
CGD:DEHA2G09680g	DEHA2G09680g	GO:0005886
CGD:DEHA2C13860g	DEHA2C13860g	GO:0006511
CGD:DEHA2B16082g	DEHA2B16082g	GO:0055085|GO:0022857|GO:0016020|GO:0016021
CGD:DEHA2D11528g	DEHA2D11528g	GO:0005634|GO:0003677|GO:0008270|GO:0006351|GO:0006355|GO:0042025|GO:0000981
CGD:DEHA2G04928g	DEHA2G04928g	GO:0006508|GO:0004222|GO:0008237
CGD:DEHA2G12188g	DEHA2G12188g	GO:0036171|GO:0020037
CGD:DEHA2G04994g	DEHA2G04994g	GO:0055085|GO:0016020|GO:0006810
CGD:DEHA2A04378g	DEHA2A04378g	GO:0006505|GO:0030447|GO:0003824|GO:0008152|GO:0036180|GO:0071216|GO:0036170|GO:0009267|GO:0009405
CGD:DEHA2B11396g	DEHA2B11396g	GO:0005975|GO:0003824|GO:0004553
CGD:DEHA2F17798g	DEHA2F17798g	GO:0030976|GO:0016624|GO:0004591|GO:0008152|GO:0055114|GO:0006099
CGD:DEHA2G10802g	DEHA2G10802g	GO:0051082|GO:0006457
CGD:DEHA2F05830g	DEHA2F05830g	GO:0017183|GO:0005737
CGD:DEHA2B08888g	DEHA2B08888g	GO:0016491|GO:0008152
CGD:DEHA2G20042g	DEHA2G20042g	GO:0006281|GO:0003677|GO:0003824
CGD:DEHA2F15070g	DEHA2F15070g	GO:0005737|GO:0051287|GO:0006520|GO:0055114|GO:0016620
CGD:DEHA2F23606g	DEHA2F23606g	GO:0006725|GO:0016702|GO:0008199|GO:0005737|GO:0003824|GO:0005506|GO:0055114|GO:0018576|GO:0009712
CGD:DEHA2D01606g	DEHA2D01606g	GO:0055085|GO:0022857|GO:0016021
CGD:DEHA2F25652g	DEHA2F25652g	GO:0001522|GO:0003723|GO:0009451|GO:0009982
CGD:DEHA2D03652g	DEHA2D03652g	GO:0030447|GO:0016233|GO:0000783
CGD:DEHA2G19580g	DEHA2G19580g	GO:0055085|GO:0022857|GO:0016021
CGD:DEHA2B16742g	DEHA2B16742g	GO:0005524|GO:0004672|GO:0006468
CGD:DEHA2G02266g	DEHA2G02266g	GO:0005524|GO:0004713|GO:0004672|GO:0006468
CGD:DEHA2F10384g	DEHA2F10384g	GO:0008270|GO:0003700|GO:0006355|GO:0043565
CGD:DEHA2C04532g	DEHA2C04532g	GO:0010181|GO:0003824|GO:0016491|GO:0055114
CGD:DEHA2F20966g	DEHA2F20966g	GO:0005634|GO:0035267|GO:0043189|GO:0006355
CGD:DEHA2F07876g	DEHA2F07876g	GO:0046907
CGD:DEHA2G22088g	DEHA2G22088g	GO:0055085|GO:0005347
CGD:DEHA2F03102g	DEHA2F03102g	GO:0004721|GO:0005634
CGD:DEHA2C03938g	DEHA2C03938g	GO:0005524|GO:0004672|GO:0006468
CGD:DEHA2G14894g	DEHA2G14894g	GO:0000166|GO:0016887|GO:0005524|GO:0042626|GO:1990961|GO:0055085|GO:0016020|GO:0016021|GO:0017111|GO:0006810|GO:0005886
CGD:DEHA2D02112g	DEHA2D02112g	GO:0000287|GO:0004634|GO:0006096|GO:0000015
CGD:DEHA2A14278g	DEHA2A14278g	GO:0005634|GO:0003677|GO:0008270|GO:0006351|GO:0006355|GO:0042025|GO:0000981
CGD:DEHA2C05984g	DEHA2C05984g	GO:0071949|GO:0030447|GO:0016491|GO:0008152|GO:0036180|GO:0071216|GO:0036170|GO:0009267|GO:0005886
CGD:DEHA2A02310g	DEHA2A02310g	GO:0016491
CGD:DEHA2E16698g	DEHA2E16698g	GO:0033588|GO:0002098|GO:0006357
CGD:DEHA2D05698g	DEHA2D05698g	GO:0016579|GO:0006511
CGD:DEHA2F15730g	DEHA2F15730g	GO:0008962
CGD:DEHA2B06820g	DEHA2B06820g	GO:0046982|GO:0043565|GO:0005622
CGD:DEHA2D11506g	DEHA2D11506g	GO:0016021|GO:0006950
CGD:DEHA2F00462g	DEHA2F00462g	GO:0003824|GO:0008152|GO:0016791
CGD:DEHA2E05434g	DEHA2E05434g	GO:0003720|GO:0051973|GO:0000781|GO:0042162|GO:0032508|GO:0007004|GO:0005697|GO:0032203
CGD:DEHA2D13552g	DEHA2D13552g	GO:0044182|GO:0030447
CGD:DEHA2E07480g	DEHA2E07480g	GO:0005634|GO:0003677|GO:0008270|GO:0006351|GO:0006355|GO:0042025|GO:0000981
CGD:DEHA2G02926g	DEHA2G02926g	GO:0000166|GO:0016887|GO:0005524|GO:0035690|GO:0017111
CGD:DEHA2G12166g	DEHA2G12166g	GO:0004601|GO:0006979|GO:0055114|GO:0020037
CGD:DEHA2F20284g	DEHA2F20284g	GO:0006281|GO:0003677|GO:0003824|GO:0033699
CGD:DEHA2G04972g	DEHA2G04972g	GO:0000166|GO:0005524|GO:0006418|GO:0004812|GO:0005737|GO:0004828|GO:0006434
CGD:DEHA2A04356g	DEHA2A04356g	GO:0003676|GO:0008270
CGD:DEHA2C03256g	DEHA2C03256g	GO:0005737
CGD:DEHA2E00748g	DEHA2E00748g	GO:0003824
CGD:DEHA2F17776g	DEHA2F17776g	GO:0003735|GO:0019843|GO:0005840|GO:0006412
CGD:DEHA2G16720g	DEHA2G16720g	GO:0030448|GO:0005934|GO:0000131|GO:0000282|GO:0007163|GO:0006904|GO:0017137|GO:0001411|GO:0000145
CGD:DEHA2D10032g	DEHA2D10032g	GO:0015078|GO:0033177|GO:1902600|GO:0033179
CGD:DEHA2A08910g	DEHA2A08910g	GO:0044182|GO:0030447|GO:0005634|GO:0003700|GO:0000902|GO:0006355|GO:2000221|GO:0043565|GO:0006357
CGD:DEHA2C15004g	DEHA2C15004g	GO:0004424|GO:0000105
CGD:DEHA2C07810g	DEHA2C07810g	GO:0016020|GO:0016021|GO:0005886
CGD:DEHA2E14542g	DEHA2E14542g	GO:0006636|GO:0006629|GO:0042389|GO:0009405
CGD:DEHA2B00660g	DEHA2B00660g	GO:0016491|GO:0008152
CGD:DEHA2E19228g	DEHA2E19228g	GO:0016274
CGD:DEHA2C10318g	DEHA2C10318g	GO:0005524|GO:0004672|GO:0006468
CGD:DEHA2G08184g	DEHA2G08184g	GO:0030448|GO:0005634|GO:0006355|GO:0003682
CGD:DEHA2B07392g	DEHA2B07392g	GO:0003735|GO:0005840|GO:0005622|GO:0006412
CGD:DEHA2F24838g	DEHA2F24838g	GO:0003676|GO:0005524|GO:0004386
CGD:DEHA2D02838g	DEHA2D02838g	GO:0008270|GO:0006888|GO:0006886|GO:0030127
CGD:DEHA2G18766g	DEHA2G18766g	GO:0044407|GO:0044406|GO:1903561|GO:0009277|GO:0042123|GO:0042124|GO:0044117|GO:0005576|GO:0004553|GO:0009405|GO:0009986|GO:0031505|GO:0005975|GO:0003824|GO:0044011|GO:0030445
CGD:DEHA2B15928g	DEHA2B15928g	GO:0006879|GO:0009277|GO:0043709|GO:0044011|GO:0005576|GO:0020028|GO:0005886|GO:0030445|GO:0020037
CGD:DEHA2F09020g	DEHA2F09020g	GO:0005975|GO:0030060|GO:0006108|GO:0016616|GO:0003824|GO:0016491|GO:0055114|GO:0006099
CGD:DEHA2B13200g	DEHA2B13200g	GO:0016020
CGD:DEHA2G03498g	DEHA2G03498g	GO:0000287|GO:0035690|GO:0009165|GO:0004749|GO:0009116
CGD:DEHA2F19602g	DEHA2F19602g	GO:0008289|GO:0009898
CGD:DEHA2B10802g	DEHA2B10802g	GO:0016791|GO:0016311
CGD:DEHA2C17710g	DEHA2C17710g	GO:0016491|GO:0008152
CGD:DEHA2F06380g	DEHA2F06380g	GO:0006508|GO:0008233
CGD:DEHA2A02508g	DEHA2A02508g	GO:0003676
CGD:DEHA2A03542g	DEHA2A03542g	GO:0006071|GO:0005524|GO:0004371
CGD:DEHA2D19470g	DEHA2D19470g	GO:0005524|GO:0004672|GO:0016772|GO:0006468
CGD:DEHA2B10560g	DEHA2B10560g	GO:0006207|GO:0003824|GO:0016020|GO:0006222|GO:0004152|GO:0055114|GO:0004158
CGD:DEHA2F14916g	DEHA2F14916g	GO:0008080
CGD:DEHA2G16038g	DEHA2G16038g	GO:0016787
CGD:DEHA2G08844g	DEHA2G08844g	GO:0016579|GO:0008270|GO:0006511
CGD:DEHA2C07128g	DEHA2C07128g	GO:0044528|GO:0003723|GO:0007005
CGD:DEHA2B15246g	DEHA2B15246g	GO:0003676|GO:0000166
CGD:DEHA2D12738g	DEHA2D12738g	GO:0005737|GO:0006044
CGD:DEHA2F01694g	DEHA2F01694g	GO:0070941|GO:0032126
CGD:DEHA2E06666g	DEHA2E06666g	GO:0030448|GO:0031505|GO:0003700|GO:0033554|GO:0006355|GO:0006990|GO:0043565
CGD:DEHA2D10010g	DEHA2D10010g	GO:0000070|GO:0000776
CGD:DEHA2D10340g	DEHA2D10340g	GO:0003743|GO:0006413
CGD:DEHA2F25806g	DEHA2F25806g	GO:0003677|GO:0003887|GO:0006260
CGD:DEHA2G13398g	DEHA2G13398g	GO:0003676|GO:0008270|GO:0046872
CGD:DEHA2A05588g	DEHA2A05588g	GO:0030150|GO:0005742
CGD:DEHA2G01430g	DEHA2G01430g	GO:0005634|GO:0008270|GO:0006355|GO:0042025|GO:0000981
CGD:DEHA2C04488g	DEHA2C04488g	GO:0008270|GO:0016747|GO:0016491|GO:0055114
CGD:DEHA2E14520g	DEHA2E14520g	GO:0005525|GO:0003746|GO:0003924|GO:0006414|GO:0005622
CGD:DEHA2F14234g	DEHA2F14234g	GO:0045048
CGD:DEHA2E19206g	DEHA2E19206g	GO:0006626|GO:0005759|GO:0046872
CGD:DEHA2G21252g	DEHA2G21252g	GO:0016491|GO:0055114
CGD:DEHA2A13442g	DEHA2A13442g	GO:0031966
CGD:DEHA2C12342g	DEHA2C12342g	GO:0001522|GO:0003723|GO:0009451|GO:0009982
CGD:DEHA2F24816g	DEHA2F24816g	GO:0030447|GO:0030117|GO:0030427|GO:0016192|GO:0006886
CGD:DEHA2D02816g	DEHA2D02816g	GO:0042802|GO:0043086|GO:0006508|GO:0008236|GO:0004252
CGD:DEHA2D12056g	DEHA2D12056g	GO:0000166|GO:0016887|GO:0005524|GO:0042626|GO:0055085|GO:0016021|GO:0017111|GO:0006810
CGD:DEHA2B15906g	DEHA2B15906g	GO:0006281|GO:0003677|GO:0008270|GO:0006355|GO:0008168
CGD:DEHA2F26862g	DEHA2F26862g	GO:0015851|GO:0055085|GO:0022857|GO:0016020|GO:0015205
CGD:DEHA2C17028g	DEHA2C17028g	GO:0090038|GO:0035024|GO:0008270|GO:0007165|GO:0005096|GO:0005622
CGD:DEHA2B00638g	DEHA2B00638g	GO:0005634|GO:0008270|GO:0006355|GO:0042025|GO:0000981
CGD:DEHA2E16566g	DEHA2E16566g	GO:0005681|GO:0000398
CGD:DEHA2B02684g	DEHA2B02684g	GO:0003735|GO:0005840|GO:0005622|GO:0006412
CGD:DEHA2F04312g	DEHA2F04312g	GO:0005524|GO:0004713|GO:0004672|GO:0006468
CGD:DEHA2E01298g	DEHA2E01298g	GO:0055085|GO:0022857|GO:0016020|GO:0016021|GO:0005886
CGD:DEHA2A03520g	DEHA2A03520g	GO:0008270|GO:0035690|GO:1900189|GO:0006355|GO:0042025|GO:0006357|GO:0000981|GO:0044182|GO:0030447|GO:0005634|GO:0044011|GO:0019740|GO:0010811
CGD:DEHA2C02420g	DEHA2C02420g	GO:0030008|GO:0006888|GO:0005801|GO:0016192
CGD:DEHA2G21912g	DEHA2G21912g	GO:0006779|GO:0008152|GO:0019354|GO:0055114|GO:0008168|GO:0043115
CGD:DEHA2G08822g	DEHA2G08822g	GO:0009073|GO:0003824|GO:0003849|GO:0009058
CGD:DEHA2D02134g	DEHA2D02134g	GO:0006281|GO:0005634|GO:0004519|GO:0034644|GO:0003684
CGD:DEHA2B15224g	DEHA2B15224g	GO:0003735|GO:0005576|GO:0005840|GO:0005622|GO:0006412
CGD:DEHA2D04180g	DEHA2D04180g	GO:0000906|GO:0009231|GO:0009349
CGD:DEHA2C09152g	DEHA2C09152g	GO:0003824|GO:0008152|GO:0005829
CGD:DEHA2D14762g	DEHA2D14762g	GO:0006066|GO:0005886|GO:0004026
CGD:DEHA2A07216g	DEHA2A07216g	GO:0003824|GO:0008641
CGD:DEHA2G04268g	DEHA2G04268g	GO:0016491|GO:0009186|GO:0009263|GO:0055114
CGD:DEHA2F12386g	DEHA2F12386g	GO:0036178|GO:1903561|GO:0036244|GO:0032185|GO:0036180|GO:0036170|GO:0036171|GO:0006897|GO:0044853|GO:0005886|GO:0042149|GO:0030866|GO:0031505|GO:0030447|GO:0005887|GO:0044011|GO:0071216|GO:0070887|GO:0032126
CGD:DEHA2E17358g	DEHA2E17358g	GO:0016491|GO:0008152
CGD:DEHA2A11594g	DEHA2A11594g	GO:0036180|GO:0071216|GO:0036170|GO:0009267
CGD:DEHA2F19800g	DEHA2F19800g	GO:0006396|GO:0005622
CGD:DEHA2F05104g	DEHA2F05104g	GO:0005975|GO:0003824|GO:0005737|GO:0016462|GO:0030145|GO:0016787
CGD:DEHA2G12122g	DEHA2G12122g	GO:1900241|GO:0007165|GO:0060237|GO:0005622
CGD:DEHA2F20240g	DEHA2F20240g	GO:0045145
CGD:DEHA2C07986g	DEHA2C07986g	GO:0001510|GO:0009452|GO:0008168
CGD:DEHA2C03212g	DEHA2C03212g	GO:0003676|GO:0008270|GO:0031431|GO:0060258
CGD:DEHA2B11330g	DEHA2B11330g	GO:0005524|GO:0004713|GO:0004672|GO:0006468
CGD:DEHA2G22704g	DEHA2G22704g	GO:0016020
CGD:DEHA2E00704g	DEHA2E00704g	GO:0003676|GO:0005634|GO:0003677|GO:0008270|GO:0006351
CGD:DEHA2F17732g	DEHA2F17732g	GO:0003676|GO:0005524|GO:0003677|GO:0004386
CGD:DEHA2G24750g	DEHA2G24750g	GO:0030170|GO:0003824|GO:0008483|GO:0009102|GO:0004015
CGD:DEHA2F09900g	DEHA2F09900g	GO:0000122|GO:0030447|GO:0003677|GO:0005634|GO:0003700|GO:0036180|GO:0071216|GO:0036170|GO:0006355|GO:0009267
CGD:DEHA2E20526g	DEHA2E20526g	GO:0004722|GO:0003824|GO:0005739
CGD:DEHA2E07436g	DEHA2E07436g	GO:0000166|GO:0005524|GO:0005737|GO:0030163|GO:0017111|GO:0016787
CGD:DEHA2D15554g	DEHA2D15554g	GO:0030117|GO:0016192|GO:0005198|GO:0006886|GO:0030126
CGD:DEHA2A01672g	DEHA2A01672g	GO:0030286|GO:0005875|GO:0007017
CGD:DEHA2E22572g	DEHA2E22572g	GO:0051276|GO:0016773|GO:0004674
CGD:DEHA2E09482g	DEHA2E09482g	GO:0005737|GO:0006915|GO:0051536|GO:0016226
CGD:DEHA2G14168g	DEHA2G14168g	GO:1903561|GO:0015031|GO:0007114|GO:0006886|GO:0030448|GO:0044182|GO:0005525|GO:0030447|GO:0006913|GO:0003924|GO:0071216|GO:0007165|GO:0007264|GO:0000902|GO:0036187|GO:0036180|GO:0000920|GO:1900445|GO:0009405|GO:0001411|GO:0005622|GO:0005934|GO:0005935|GO:0001558|GO:0016020|GO:0030010|GO:0031562|GO:0031521
CGD:DEHA2F22286g	DEHA2F22286g	GO:0003677|GO:0003700|GO:0006355|GO:0043565
CGD:DEHA2F09196g	DEHA2F09196g	GO:0006281|GO:0003887|GO:0036187|GO:0003684
CGD:DEHA2F19140g	DEHA2F19140g	GO:0055085|GO:0022857|GO:0016020|GO:0016021|GO:0006810|GO:0005215
CGD:DEHA2G02200g	DEHA2G02200g	GO:0030447|GO:0036180|GO:0071216|GO:0036170|GO:0009267
CGD:DEHA2C05258g	DEHA2C05258g	GO:0005975|GO:0016868|GO:0071704
CGD:DEHA2B13376g	DEHA2B13376g	GO:0005739|GO:0045333
