ProteinID	KCl3
B5RTI4	0
B5RTI4	5351.859863
B5RTI4	3172.962402
B5RTI5	0
B5RTI6	0
B5RTJ1	101899.0469
B5RTJ1	0
B5RTJ1	10787.22656
B5RTJ1	0
B5RTJ1	7633.441895
B5RTJ1	0
B5RTJ1	0
B5RTJ1	4681.015625
B5RTJ4	0
B5RTJ4	89358.00781
B5RTJ4	0
B5RTJ4	42976.45703
B5RTJ4	0
B5RTJ4	11984.68555
B5RTJ4	0
B5RTJ4	21460.10156
B5RTJ4	8819.016602
B5RTJ4	0
B5RTJ4	28899.05859
B5RTJ4	0
B5RTJ6	0
B5RTJ6	7020.121582
B5RTJ6	394094.2813
B5RTJ6	114974.8438
