ProteinID	NaCl1
B5RT37	0
B5RT37	0
B5RT37	0
B5RT37	61629.4375
B5RT37	87856.98438
B5RT37	35922.5625
B5RT37	0
B5RT37	29534.27539
B5RT37	21451.80664
B5RT37	4465.351074
B5RT37	8435.664063
B5RT37	19718.38477
B5RT39	42569.44922
B5RT39	5747.443359
B5RT41	66034.00781
B5RT42	0
B5RT42	0
B5RT48	14093.55078
B5RT48	0
B5RT48	0
B5RT48	1014.57312
B5RT48	3819.597168
B5RT61	23711.62891
B5RT63	165606.7344
B5RT63	0
B5RT63	0
B5RT63	0
B5RT63	0
B5RT65	2671266
B5RT65	728395.5625
B5RT65	0
B5RT65	0
B5RT65	49443.88281
B5RT65	33299.56641
B5RT65	278870
B5RT65	252164.1563
B5RT65	589367.5625
B5RT65	14846.35059
B5RT65	26623.24805
B5RT65	62697.22656
B5RT65	100849.1563
B5RT65	26255.61523
B5RT65	0
B5RT65	130898.6719
B5RT65	0
B5RT65	0
B5RT65	0
B5RT65	73557.76563
B5RT65	14223.58203
B5RT65	58202.59375
B5RT65	1180359.125
B5RT65	0
B5RT65	0
B5RT65	0
B5RT65	341617.75
B5RT65	0
B5RT65	125870.5
B5RT65	339895.5625
B5RT65	59466.40625
B5RT65	37605.23438
B5RT65	10716.12207
B5RT65	0
B5RT65	24831.93164
B5RT65	17476.90039
B5RT65	7534.212402
B5RT65	10074.13379
B5RT65	0
B5RT67	0
B5RT67	14139.22461
B5RT67	8036.513184
B5RT68	341655.7188
B5RT68	22458.78516
B5RT68	0
B5RT68	11631.9834
B5RT68	0
B5RT68	306734.0938
B5RT68	107428.4688
B5RT68	69309.96875
B5RT68	61314.02734
B5RT68	34255.16406
B5RT68	0
B5RT68	3692.985596
B5RT68	0
B5RT68	26544.63867
B5RT68	0
B5RT68	7325.588379
B5RT68	0
B5RT68	0
B5RT68	0
B5RT68	0
B5RT68	0
B5RT68	0
B5RT68	0
B5RT68	3425.756836
B5RT68	0
B5RT70	0
B5RT73	13025.77637
B5RT73	14367.54395
B5RT73	2469.837402
B5RT73	0
B5RT73	4603.17627
B5RT73	0
B5RT73	2505.341553
B5RT73	307514.125
B5RT73	71020.64844
B5RT73	30975.33008
B5RT73	22611.9707
B5RT73	11251.2373
B5RT73	11422.85352
B5RT73	0
B5RT73	0
B5RT73	39297.67578
B5RT73	15895.14551
B5RT73	0
B5RT73	40679.67578
B5RT73	25065.57617
B5RT73	6128.697754
B5RT82	28972.56641
B5RT82	0
B5RT82	15688.03711
B5RT82	36566.29688
B5RT82	21716.8125
B5RT82	0
B5RT84	490029.2188
B5RT84	23106.56055
B5RT84	33206.4375
B5RT84	0
B5RT85	8889.878906
B5RT85	12186.25684
B5RT86	35571.24609
B5RT86	15760.56836
B5RT86	13876.55664
B5RT88	25038.68945
B5RT88	19730.59961
B5RT88	31747.83984
B5RT88	18084.11328
B5RT88	4547.191895
B5RT88	2642.281494
B5RT88	0
B5RT88	0
B5RT88	0
B5RT92	7683.572754
B5RT92	0
B5RT92	12403.68652
B5RT93	187245.125
B5RT95	45202.14063
B5RT95	0
B5RT97	6417.509277
B5RT99	0
B5RT99	0
B5RT99	0
B5RTA3	6491.20459
B5RTA6	0
B5RTA6	0
B5RTA8	103704.2344
B5RTA8	18111.76563
B5RTA8	0
B5RTB0	37342.93359
B5RTB0	0
B5RTB0	3559.799805
B5RTC6	90041.24219
B5RTC6	75263.375
B5RTC6	0
B5RTC6	61864.43359
B5RTC6	11417.22266
B5RTC6	9204.459961
B5RTC6	0
B5RTC6	5416.59375
B5RTC9	34113.57031
B5RTC9	10040.51367
B5RTD0	0
B5RTD0	12054.76855
B5RTD0	756.7329102
B5RTD3	0
B5RTE4	23391.55469
B5RTE4	160524.4219
B5RTE4	28247.70117
B5RTE7	4631.743652
B5RTF3	370497.0313
B5RTF3	16551.4082
B5RTF3	12285.02051
B5RTF8	0
B5RTF8	232933.3281
B5RTF8	37515.39063
B5RTF8	2326.358154
B5RTF8	203270.2656
B5RTF8	112259.3281
B5RTF8	8471.871094
B5RTF9	5751.356445
B5RTF9	87034.99219
B5RTF9	0
B5RTF9	0
B5RTF9	0
B5RTF9	0
B5RTF9	0
B5RTF9	7421.820801
B5RTF9	0
B5RTF9	9634.717773
B5RTF9	3971.501465
B5RTF9	16557.38281
B5RTF9	5439.4375
B5RTF9	0
B5RTF9	0
B5RTF9	0
B5RTG3	0
B5RTG5	28816.80078
B5RTG5	193024.7969
B5RTG5	0
B5RTG5	36991.02734
B5RTG5	0
B5RTG5	70061.57031
B5RTG5	0
B5RTG5	7235.453613
B5RTG5	8130.695313
B5RTG5	4882.203613
B5RTG5	0
B5RTG5	0
B5RTG5	0
B5RTG5	3055.234375
B5RTG5	0
B5RTG8	12306.4375
B5RTG8	24015.76758
B5RTG9	3110.765625
B5RTG9	5353.95459
B5RTG9	0
B5RTH4	61280.51953
B5RTH6	3568229.25
B5RTH6	27283.55469
B5RTH6	7375.012695
B5RTH6	5506431
B5RTH6	41511.64063
B5RTH6	3266.293213
B5RTH6	7034.729004
B5RTH6	0
B5RTH6	2054.744873
B5RTH6	1811.791626
B5RTH6	3714.146973
B5RTI1	274588.625
B5RTI2	0
B5RTI2	0
B5RTI4	0
B5RTI4	0
B5RTI4	6425.020996
B5RTI4	0
B5RTI5	0
B5RTI6	2106.264404
B5RTJ1	69843.30469
B5RTJ1	0
B5RTJ1	0
B5RTJ1	5680.397949
B5RTJ1	5887.849121
B5RTJ1	0
B5RTJ1	0
B5RTJ1	0
B5RTJ4	0
B5RTJ4	53430.81641
B5RTJ4	0
B5RTJ4	33666.33594
B5RTJ4	0
B5RTJ4	0
B5RTJ4	19048.19141
B5RTJ4	17741.83984
B5RTJ4	0
B5RTJ4	0
B5RTJ4	14798.38379
B5RTJ4	0
B5RTJ6	0
B5RTJ6	0
B5RTJ6	313806.4063
B5RTJ6	176609.9219
B5RTJ6	0
B5RTJ6	153977.2031
B5RTJ7	192863.7969
B5RTJ7	64160.39844
B5RTJ7	0
B5RTK0	266845
B5RTK0	212511.2969
B5RTK0	0
B5RTK0	12479.27344
B5RTK0	122921.0156
B5RTK0	0
B5RTL0	259425.8438
B5RTL0	862283.5
B5RTL0	340126.625
B5RTL0	200332.2344
B5RTL0	55402.33594
B5RTL0	100267.1406
B5RTL0	60811.07813
B5RTL0	42484.65234
B5RTL0	0
B5RTL0	29490.05273
B5RTL0	0
B5RTL0	61566.59375
B5RTL0	2673.933105
B5RTL0	73207.47656
B5RTL0	578.2615356
B5RTL0	0
B5RTL0	443.6387024
B5RTL2	162015.0625
B5RTL2	77426.05469
B5RTL2	70805.08594
B5RTL2	132796.6406
B5RTL2	14573.24316
B5RTL2	34929.58984
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL2	217046.8594
B5RTL2	0
B5RTL2	0
B5RTL2	8217.146484
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL2	3105.436768
B5RTL2	26032.92578
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL2	9252.387695
B5RTL2	0
B5RTL2	0
B5RTL2	1
B5RTL2	0
B5RTL6	138886.3438
B5RTL6	0
B5RTL6	0
B5RTL6	0
B5RTL6	299355.9063
B5RTL6	261184.3281
B5RTL6	70073.5625
B5RTL6	610902.125
B5RTL6	27842.23438
B5RTL6	9153.276367
B5RTL6	50477.26953
B5RTL6	133004.0938
B5RTL6	0
B5RTL6	0
B5RTL6	3834.022705
B5RTL6	0
B5RTL6	26526.24219
B5RTL6	18366.1582
B5RTL6	0
B5RTL6	0
B5RTL6	80097.97656
B5RTL6	7440.931152
B5RTL6	17581.41602
B5RTL6	15892.64844
B5RTL6	31565.16211
B5RTL6	6938.855469
B5RTL6	10765.51465
B5RTL6	11576.49609
B5RTL6	5292.705566
B5RTL6	0
B5RTL7	0
B5RTL7	228546.9375
B5RTL7	114850.8438
B5RTL7	0
B5RTM0	7990.753906
B5RTM3	0
B5RTM3	0
B5RTM3	22806.32617
B5RTM8	52247.96094
B5RTM8	0
B5RTM8	1576.572754
B5RTM9	31069.84961
B5RTM9	11543.35938
B5RTQ5	148876.0938
B5RTQ5	15582.90039
B5RTQ5	0
B5RTQ5	20514.67773
B5RTQ7	53691.82813
B5RTQ7	21039.91211
B5RTQ9	0
B5RTQ9	0
B5RTQ9	0
B5RTR1	0
B5RTR2	7537.103027
B5RTR4	7512.418457
B5RTS5	22793.19336
B5RTS7	47167.67578
B5RTS8	171675.3906
B5RTS8	13545.19043
B5RTS8	0
B5RTS8	0
B5RTS8	0
B5RTS8	0
B5RTS8	0
B5RTS8	0
B5RTS8	14412.69727
B5RTS8	22953.67578
B5RTT6	52528.28125
B5RTT6	0
B5RTT6	0
B5RTT7	0
B5RTT7	8076.927246
B5RTT9	0
B5RTU0	0
B5RTU0	13465.7998
B5RTU1	13265.14648
B5RTU1	0
B5RTU5	1954.148193
B5RTU7	35109.41797
B5RTU7	0
B5RTU7	0
B5RTV2	56038.20313
B5RTV2	0
B5RTV2	9102.148438
B5RTV3	25421.46875
B5RTV3	140261.3281
B5RTV3	0
B5RTV3	0
B5RTV3	18893.89648
B5RTV5	0
B5RTW3	0
B5RTX5	44921.09766
B5RTX7	11176.03027
B5RTX7	5068.564453
B5RTX7	0
B5RTX7	0
B5RTX7	1951.921143
B5RTX7	0
B5RTX7	0
B5RTX7	0
B5RTY0	70753.61719
B5RTY0	54674.14063
B5RTY0	64125.12891
B5RTY0	265111.7813
B5RTY0	53253.6875
B5RTY0	72439.58594
B5RTY0	28815.15625
B5RTY0	0
B5RTY0	0
B5RTY0	0
B5RTY0	7094.779297
B5RTY0	3546.2146
B5RTY0	0
B5RTY0	3133.230713
B5RTY0	0
B5RTY5	533970.0625
B5RTY5	0
B5RTY8	6448.781738
B5RTY8	13064.79004
B5RTZ6	12866.89941
B5RTZ7	152921.1406
B5RTZ7	0
B5RTZ8	0
B5RU03	0
B5RU03	0
B5RU03	91240.07813
B5RU03	40838.89453
B5RU03	20944.89648
B5RU03	17266.25977
B5RU03	13250.47754
B5RU11	76031.02344
B5RU11	8519.091797
B5RU11	96897.77344
B5RU12	37684.48828
B5RU12	62670.42969
B5RU14	35120.33594
B5RU14	33325.24219
B5RU18	19976.98242
B5RU18	0
B5RU18	6845.901855
B5RU19	7289.662109
B5RU19	38341.10156
B5RU19	0
B5RU19	16250.77441
B5RU19	0
B5RU21	6356.17041
B5RU21	6250.502441
B5RU23	0
B5RU23	0
B5RU26	19362.7168
B5RU26	32980.39844
B5RU26	1331.043579
B5RU26	8722.505859
B5RU26	82806.89844
B5RU26	55709.95313
B5RU26	30998.98438
B5RU26	16149.56934
B5RU26	0
B5RU26	50586.25
B5RU26	0
B5RU26	0
B5RU26	0
B5RU26	0
B5RU26	0
B5RU26	0
B5RU26	0
B5RU26	0
B5RU26	2403.506104
B5RU26	0
B5RU26	0
B5RU26	1016.256592
B5RU26	0
B5RU26	0
B5RU26	401.3649597
B5RU26	0
B5RU34	12174.62305
B5RU44	27306.86914
B5RU44	2535.540527
B5RU45	18771.95898
B5RU45	0
B5RU45	0
B5RU45	0
B5RU45	95196.30469
B5RU45	25903.35352
B5RU45	5532.84375
B5RU45	12495.71387
B5RU45	0
B5RU49	103443.3906
B5RU49	20515.1543
B5RU49	5262.696777
B5RU52	82047.21094
B5RU52	42144.5625
B5RU52	60409.24609
B5RU52	26209.0332
B5RU52	0
B5RU52	26305.88477
B5RU52	0
B5RU52	18512.45898
B5RU52	6722.67627
B5RU52	0
B5RU52	2671.337402
B5RU52	15565.03613
B5RU52	6861.224121
B5RU52	4404.63916
B5RU52	70882.79688
B5RU52	34071.48047
B5RU52	37852.57813
B5RU52	21820.125
B5RU52	14932.89551
B5RU52	0
B5RU57	828.4884033
B5RU57	884.3308716
B5RU58	51303.40625
B5RU58	243813.1875
B5RU58	11625.47168
B5RU58	0
B5RU68	29474.53125
B5RU68	0
B5RU68	22441.14648
B5RU68	14975.42969
B5RU78	2641.81543
B5RU78	790.2141724
B5RU78	0
B5RU82	362757
B5RU86	4739.128906
B5RU86	4480.791992
B5RU87	0
B5RU96	2457.628174
B5RU96	0
B5RU96	25096.80273
B5RU96	0
B5RUA9	219250.0781
B5RUA9	198268.9844
B5RUA9	18464.07422
B5RUA9	8387.435547
B5RUA9	12221.1582
B5RUA9	9907.038086
B5RUA9	6927.758789
B5RUA9	4010.272705
B5RUA9	2754.821777
B5RUA9	7541.039551
B5RUA9	2695.746338
B5RUA9	5470.126953
B5RUA9	3123.175781
B5RUA9	3814.492432
B5RUB0	4200.491211
B5RUB2	19525.44922
B5RUB2	112770.1328
B5RUB2	0
B5RUB2	0
B5RUB2	0
B5RUB2	31448.51563
B5RUB2	0
B5RUB2	16371.41797
B5RUB2	0
B5RUB2	0
B5RUB2	0
B5RUB2	0
B5RUB2	8479.457031
B5RUB2	0
B5RUB2	2334.479492
B5RUB2	0
B5RUB3	15055.20117
B5RUB3	0
B5RUB4	49437.97656
B5RUB4	0
B5RUB4	0
B5RUB4	0
B5RUB4	5453.54248
B5RUB4	0
B5RUB4	0
B5RUB6	24981.62695
B5RUB6	69781.23438
B5RUB8	7028.11377
B5RUC0	43709.38672
B5RUC0	0
B5RUC2	196753.2656
B5RUC2	11215.05371
B5RUC2	97097.22656
B5RUC2	8433.985352
B5RUC2	17223.67578
B5RUC2	0
B5RUC2	9916.956055
B5RUC2	23262.24219
B5RUC2	624.2776489
B5RUC2	0
B5RUC2	13647.26953
B5RUC2	0
B5RUC2	0
B5RUC6	0
B5RUC6	4425.793457
B5RUD2	0
B5RUD3	0
B5RUD3	0
B5RUD3	33082.99219
B5RUD3	8913.852539
B5RUD4	11004.8418
B5RUD4	0
B5RUD4	0
B5RUD6	0
B5RUD6	37885.88672
B5RUD6	16851.96289
B5RUD6	8763.992188
B5RUD6	6545.919922
B5RUD6	9131.516602
B5RUD6	5236.318848
B5RUD6	816.8184204
B5RUF2	11396.3623
B5RUF3	7336.964844
B5RUF3	2768
B5RUF3	0
B5RUF3	12005.69043
B5RUF3	0
B5RUF3	0
B5RUF3	35088.92578
B5RUF3	0
B5RUF3	16661.75586
B5RUG0	13877.09473
B5RUG0	0
B5RUG0	315060.6875
B5RUG9	13637.71973
B5RUH3	197067.6406
B5RUH3	0
B5RUH5	79680.26563
B5RUH6	12098.68652
B5RUH6	9280.401367
B5RUI0	49471.80469
B5RUI0	33633.72266
B5RUI0	41432.84375
B5RUI0	5301.891602
B5RUI1	7637.194824
B5RUI3	0
B5RUI3	10134.94238
B5RUI3	883.9049683
B5RUI3	0
B5RUI3	18112.42383
B5RUI3	0
B5RUI3	12001.24023
B5RUI5	10206.44727
B5RUI6	483132
B5RUI6	5392.179688
B5RUI8	0
B5RUI8	0
B5RUI8	0
B5RUI8	0
B5RUJ3	78834.66406
B5RUJ3	23680.39453
B5RUJ3	47550.05859
B5RUJ3	8629.500977
B5RUJ3	5007.392578
B5RUJ4	0
B5RUJ4	0
B5RUJ4	0
B5RUJ9	0
B5RUJ9	0
B5RUK1	16971.88086
B5RUK1	7951.834473
B5RUK3	185254.8281
B5RUK3	90715.89844
B5RUK3	96752.52344
B5RUK3	426915.5938
B5RUK3	311372.1563
B5RUK3	163815.1094
B5RUK3	0
B5RUK3	141969.5313
B5RUK3	0
B5RUK3	0
B5RUK3	0
B5RUK3	488496
B5RUK3	8678.395508
B5RUK3	129105.6406
B5RUK3	102025.6406
B5RUK3	0
B5RUK3	0
B5RUK3	399992.7813
B5RUK3	0
B5RUK3	0
B5RUK3	94464.67188
B5RUK3	20321.27539
B5RUK3	202831.1563
B5RUK3	41747.02734
B5RUK3	24719.80664
B5RUK3	0
B5RUK3	0
B5RUK3	21167.32617
B5RUK3	5612.684082
B5RUK3	0
B5RUK3	0
B5RUK3	3248.744385
B5RUK3	0
B5RUK3	0
B5RUK3	21894.55273
B5RUK3	0
B5RUK3	0
B5RUK3	0
B5RUK3	36619.46484
B5RUK3	10117.82227
B5RUK3	7481.114746
B5RUK3	7898.518066
B5RUK3	0
B5RUK3	12998.78418
B5RUK3	3136.151611
B5RUK3	1966.431152
B5RUK3	2087.353271
B5RUK3	8065.583496
B5RUK3	0
B5RUK3	4426.646484
B5RUK3	8640.445313
B5RUK3	0
B5RUK6	0
B5RUK8	2281.74707
B5RUL0	34609.58984
B5RUL0	34241.01563
B5RUL0	0
B5RUL2	3494.693359
B5RUL3	10623.83594
B5RUM0	24966.4668
B5RUM0	0
B5RUM0	2695.776367
B5RUM0	257.7444763
B5RUM7	0
B5RUM7	11192.25586
B5RUM7	0
B5RUM7	0
B5RUM7	3474.658691
B5RUN9	15169.65137
B5RUN9	0
B5RUN9	0
B5RUN9	0
B5RUN9	5034.240234
B5RUP5	23450.22461
B5RUP5	26732.89453
B5RUQ2	181480.9531
B5RUQ2	351563.2188
B5RUQ2	68995.69531
B5RUQ2	0
B5RUQ2	6352.530762
B5RUQ2	0
B5RUQ2	0
B5RUQ5	63743.80078
B5RUQ5	20948.375
B5RUQ5	0
B5RUQ5	15976.26758
B5RUQ5	22938.09766
B5RUQ6	83418.71094
B5RUQ6	0
B5RUQ6	0
B5RUQ6	0
B5RUQ6	0
B5RUQ9	0
B5RUQ9	118105.6328
B5RUQ9	19987.47266
B5RUQ9	28436.06445
B5RUQ9	26330.33398
B5RUQ9	7649.546875
B5RUQ9	0
B5RUR9	0
B5RUS3	13867.62012
B5RUS3	18791.81641
B5RUS3	5523.69043
B5RUS7	135354.5469
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	3412.706055
B5RUS7	0
B5RUS7	0
B5RUS7	24506.98242
B5RUS7	6063.120117
B5RUS7	0
B5RUS7	0
B5RUS7	53784.80859
B5RUS7	16991.41992
B5RUS7	13386.98535
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	8192.454102
B5RUS7	4489.851563
B5RUS7	6833.285645
B5RUS7	0
B5RUS7	4903.777832
B5RUS9	5116.234375
B5RUT0	10385.07031
B5RUT1	224071
B5RUT1	77477.71094
B5RUT1	129139.2031
B5RUT1	0
B5RUT1	178051.2813
B5RUT1	165895.4219
B5RUT4	0
B5RUT9	6748.570313
B5RUU0	82514.73438
B5RUU0	25139.01172
B5RUU2	23941.3125
B5RUV0	0
B5RUV3	24531.88281
B5RUV3	6352.260742
B5RUV3	0
B5RUV3	1879.675781
B5RUV3	5144.734375
B5RUV3	3740.781494
B5RUV3	0
B5RUV3	23226.52148
B5RUV3	10736.49219
B5RUV3	3437.53125
B5RUV3	4892.34668
B5RUV3	5109.995117
B5RUV3	6186.532227
B5RUV5	3643.429932
B5RUV5	11888.13184
B5RUV5	9291.100586
B5RUV5	0
B5RUV5	0
B5RUV5	0
B5RUV5	4803.51709
B5RUX2	0
B5RUX2	0
B5RUX2	17216.52344
B5RUX4	0
B5RUX4	0
B5RUX5	0
B5RUX5	91753.17188
B5RUX5	5662.516602
B5RUX5	91709.5625
B5RUX5	74526.5625
B5RUX5	6354.608887
B5RUX5	140934.8281
B5RUX5	0
B5RUX5	0
B5RUX5	17509.25977
B5RUX7	0
B5RUY4	37240.98047
B5RUY4	0
B5RUY4	4629.971191
B5RUY4	7790.26123
B5RUY8	9318.05957
B5RUY8	0
B5RUY8	0
B5RUZ2	15032.90625
B5RUZ2	0
B5RUZ2	0
B5RUZ2	7806580.5
B5RUZ2	0
B5RUZ2	0
B5RUZ2	0
B5RUZ2	0
B5RV01	294364.6563
B5RV01	0
B5RV01	152052.8594
B5RV01	113286.8125
B5RV01	84466.625
B5RV01	21805.25195
B5RV01	24377.01758
B5RV01	97908.71094
B5RV01	25578.79688
B5RV01	7522.325684
B5RV01	0
B5RV01	13948.51367
B5RV01	0
B5RV01	34965.07422
B5RV01	18307.85352
B5RV01	7807.107422
B5RV01	0
B5RV01	0
B5RV01	59612.38281
B5RV01	58001.29297
B5RV01	33889.13281
B5RV01	8864.237305
B5RV01	29061.24219
B5RV01	0
B5RV01	0
B5RV01	6780.681641
B5RV01	0
B5RV01	1
B5RV09	120926.0547
B5RV09	5255.82959
B5RV13	0
B5RV13	16837.16602
B5RV16	0
B5RV16	6406.956543
B5RV16	2412.135498
B5RV18	31438.25195
B5RV18	25382.99219
B5RV18	506216.9063
B5RV18	148812.4844
B5RV18	51958.77344
B5RV18	6405.643555
B5RV18	20164.68555
B5RV18	5076.549316
B5RV18	17951.07031
B5RV18	28503.38867
B5RV18	8603.271484
B5RV18	32384.76172
B5RV18	0
B5RV18	0
B5RV18	37476.41016
B5RV18	8923.121094
B5RV18	14114.0918
B5RV18	10728.94141
B5RV18	8740.556641
B5RV18	8428.118164
B5RV18	0
B5RV20	39789.32813
B5RV20	0
B5RV20	11407.97852
B5RV20	3321.152588
B5RV21	0
B5RV25	10100.53223
B5RV25	11577.99023
B5RV25	0
B5RV25	22826.43945
B5RV25	4259.654297
B5RV25	511.6954956
B5RV25	1707.67395
B5RV25	0
B5RV25	0
B5RV26	72398.22656
B5RV31	0
B5RV34	0
B5RV34	0
B5RV34	40553.13281
B5RV34	13617.73047
B5RV34	28235.3125
B5RV34	45652.21875
B5RV34	15561.56348
B5RV45	0
B5RV46	502327.875
B5RV46	4558.683105
B5RV46	27502.33594
B5RV49	131852.9688
B5RV49	115003.8906
B5RV51	5035.881348
B5RV52	251256.1563
B5RV52	45890.53125
B5RV55	15549.01465
B5RV55	0
B5RV55	0
B5RV55	0
B5RV55	0
B5RV56	0
B5RV56	10931.54297
B5RV56	0
B5RV56	8588.087891
B5RV56	0
B5RV56	0
B5RV58	19804.4707
B5RV58	3964.06665
B5RV59	0
B5RV59	0
B5RV59	0
O42724	47248.75
O42724	9105.743164
Q6B458	0
Q6B4U7	46103.06641
Q6B4U7	0
Q6BGQ1	48975.21875
Q6BGQ1	36309.16406
Q6BGQ1	20247.27734
Q6BGQ1	9571.730469
Q6BGQ1	5055.519043
Q6BGQ1	41339.13281
Q6BGQ1	17000.80859
Q6BGQ6	0
Q6BGQ6	0
Q6BGQ6	30561.4375
Q6BGQ6	44527.28516
Q6BGQ7	30691.52734
Q6BGR3	2570.10376
Q6BGR3	0
Q6BGR5	31910.93945
Q6BGR5	29281.24805
Q6BGR8	241663.25
Q6BGR8	17265.69922
Q6BGR8	4309.694336
Q6BGR8	151156.9063
Q6BGR8	42960.60938
Q6BGR9	234238.625
Q6BGR9	0
Q6BGR9	3774.401611
Q6BGR9	24164.91211
Q6BGR9	0
Q6BGR9	16436.12695
Q6BGS5	54056.41797
Q6BGS5	1200096.75
Q6BGS5	968983.4375
Q6BGS6	23401.83008
Q6BGS6	27074.41211
Q6BGS6	3210.138184
Q6BGT0	13165.70215
Q6BGT0	15438.92578
Q6BGT0	3598.594727
Q6BGT2	0
Q6BGT5	238975.8281
Q6BGT5	0
Q6BGT5	0
Q6BGT5	0
Q6BGT5	49672.52344
Q6BGT5	184366.7969
Q6BGT5	0
Q6BGT9	667.869751
Q6BGT9	0
Q6BGU1	194469.0313
Q6BGU1	56614.84375
Q6BGU1	0
Q6BGU2	441853.75
Q6BGU2	57922.48047
Q6BGU2	6041.779785
Q6BGU2	6085.714844
Q6BGU2	7946.986816
Q6BGU2	4847.770508
Q6BGU2	4710.848633
Q6BGU2	2642.611816
Q6BGU2	0
Q6BGU4	0
Q6BGV0	3091.685059
Q6BGV0	744.0610962
Q6BGV0	0
Q6BGV1	8628.048828
Q6BGV1	83537.28125
Q6BGV1	9441.980469
Q6BGV1	0
Q6BGV5	0
Q6BGV5	0
Q6BGV5	61943.45313
Q6BGV5	129693.6328
Q6BGV6	77422.03125
Q6BGV6	47221.52734
Q6BGV6	7281.797852
Q6BGV6	26041.64063
Q6BGV6	21856.30664
Q6BGV6	1694.381226
Q6BGV6	34399.08984
Q6BGV6	5658.784668
Q6BGV7	8080.765625
Q6BGV7	4336.385742
Q6BGV7	3931.936523
Q6BGV7	0
Q6BGW0	23170.95898
Q6BGW2	8085.770996
Q6BGW3	1232028.625
Q6BGW3	533435.75
Q6BGW3	0
Q6BGW3	0
Q6BGW3	5708.95166
Q6BGW3	0
Q6BGW3	0
Q6BGW3	0
Q6BGY4	25731.39453
Q6BGY4	18692.97656
Q6BGY4	15279.78125
Q6BGY4	48848.53125
Q6BGY4	29337.69336
Q6BGY4	7897.253418
Q6BGY4	5450.066406
Q6BGY4	11327.20898
Q6BGY4	4388.731934
Q6BGY8	0
Q6BGY8	0
Q6BH10	16240.35645
Q6BH10	0
Q6BH23	639136.375
Q6BH23	0
Q6BH23	31629.86914
Q6BH23	6141.852539
Q6BH31	19080.14453
Q6BH41	34733.85938
Q6BH41	0
