ProteinID	NaCl3
B5RTB4	45840.64453
B5RTB5	36389
B5RTB6	50283.83203
B5RTB7	75473.89063
B5RTB9	163160.5625
B5RTC0	6913.570801
B5RTC3	18437.80859
B5RTC6	45262.5
B5RTC7	1130045.375
B5RTD0	15035.33789
B5RTD2	13053.22168
B5RTE0	134370.4063
B5RTE2	29719.93945
B5RTE4	25051.73828
B5RTE7	69320.55469
B5RTF0	45613.66406
B5RTF3	52475.02344
B5RTF4	277095.7813
B5RTF6	57658.13672
B5RTF8	7744.571777
B5RTF9	4346.02832
B5RTG5	121567
B5RTG8	31782.38281
B5RTH1	106861.1406
B5RTH6	1508037.375
B5RTI1	324532.4688
B5RTI3	51353.48047
B5RTI8	316594.6563
B5RTI9	151860.5
B5RTJ2	48852.26563
B5RTJ3	79617.39844
B5RTJ4	34230.25781
B5RTJ6	53205.32813
B5RTJ7	19108.95703
B5RTJ8	1375329.25
B5RTJ9	70763.38281
B5RTK0	174597.6875
B5RTK1	303656.2188
B5RTK2	8730.541016
B5RTK3	101465.2109
B5RTK4	65206.57031
B5RTK8	592856.9375
B5RTL0	40213.55078
B5RTL1	27629.83008
B5RTL2	76671.48438
B5RTL5	221638.7344
B5RTL6	134337.2813
B5RTL7	19947.5957
B5RTL9	20806.14844
B5RTM0	18440.25781
B5RTM1	53337.07813
B5RTM2	1045230.063
B5RTM3	234668.6406
B5RTM5	84269.53125
B5RTM7	67756.88281
B5RTM8	40610.1875
B5RTM9	48237.65625
B5RTP6	7423.541016
B5RTQ2	304680.375
B5RTQ3	16741.51563
B5RTQ5	40944.17969
B5RTQ6	20001.88867
B5RTQ7	79450.125
B5RTR0	334974.375
B5RTR2	406911.875
B5RTR4	95436.92969
B5RTR6	35583.58594
B5RTS5	23056.31445
B5RTS7	134319.0938
B5RTS8	184571.4063
B5RTS9	7546.617188
B5RTT2	78744.83594
B5RTT6	11760.87988
B5RTT7	1886706.875
B5RTT8	8659.326172
B5RTT9	50770.32813
B5RTU5	68855.48438
B5RTU7	76218.40625
B5RTU8	2035.465088
B5RTV2	17937.67383
B5RTV3	30896.10352
B5RTV4	557863.625
B5RTV5	16669.85938
B5RTV6	323085.7188
B5RTV9	24235.13086
B5RTW1	11907.29395
B5RTW2	23424.24219
B5RTW5	91941.4375
B5RTW7	79242.39063
B5RTX0	44291.73438
B5RTX4	50089.39453
B5RTX5	4418.810059
B5RTX7	56706.03516
B5RTX8	242236.1719
B5RTY0	324807.6875
B5RTY5	32629.78711
B5RTY6	497190.125
B5RTY7	50387.27734
B5RTY8	55635.40234
B5RTY9	754642.6875
B5RTZ2	367794.0625
B5RTZ7	140230.9063
B5RTZ8	13157.46875
B5RU00	35357.58984
B5RU01	40399.59375
B5RU03	75995.02344
B5RU05	22923.85742
B5RU07	45528.07422
B5RU08	555112.4375
B5RU09	330495.375
B5RU11	81078.91406
B5RU12	71967.36719
B5RU14	30890.65625
B5RU17	20952.09375
B5RU18	609240.875
B5RU21	0
B5RU23	3625.558594
B5RU24	13579.94141
B5RU26	389885.5
B5RU29	45979.60938
B5RU30	129851.8828
B5RU32	58297.33594
B5RU37	90320.60938
B5RU38	385900.8125
B5RU40	48349.5
B5RU42	12305.80469
B5RU44	58605.86719
B5RU47	11402.96582
B5RU48	59263.41406
B5RU49	15127.56543
B5RU52	44161.53906
B5RU55	116832.8203
B5RU58	33456.82031
B5RU63	18770.36719
B5RU65	43865.92578
B5RU68	34251.09375
B5RU72	166496.625
B5RU76	43962.62891
B5RU79	18867.31445
B5RU82	15997.41504
B5RU83	21856.79297
B5RU84	60281.96094
B5RU86	48089.19922
B5RU87	234796.9844
B5RU88	17458.56445
B5RU91	54794.03516
B5RU96	81879.32813
B5RU98	365840.9688
B5RU99	58964.20703
B5RUA3	24577.60547
B5RUA4	46264.85938
B5RUA7	40082.17969
B5RUA8	41113.99609
B5RUA9	72765.3125
B5RUB0	442069.75
B5RUB1	81931.49219
B5RUB2	57008.69922
B5RUB3	918802.125
B5RUB6	139037.375
B5RUB8	2610904
B5RUB9	25330.10742
B5RUC0	36664.21484
B5RUC2	182068.9375
B5RUC4	15078.55469
B5RUC5	24620.47656
B5RUC6	28278.3418
B5RUC9	261779.0313
B5RUD1	47074.24219
B5RUD2	59389.46094
B5RUD3	16216.89648
B5RUD7	168258.8281
B5RUE0	281542.8125
B5RUE1	41395.67188
B5RUE3	30789.34766
B5RUE5	27447.53906
B5RUE6	10109.88574
B5RUE9	24243.93164
B5RUF3	266285.9688
B5RUF5	21041.99219
B5RUG0	25284.11328
B5RUG1	156282.6719
B5RUG2	83665.07813
B5RUG5	4767.989746
B5RUG6	0
B5RUH0	457693.9375
B5RUH2	323833.375
B5RUH3	58687.89453
B5RUH4	14268.40234
B5RUH5	64342.73438
B5RUH6	10563.8623
B5RUI0	463768.6875
B5RUI1	711049.75
B5RUI2	42432.88281
B5RUI3	15198.85938
B5RUI4	178738.4375
B5RUI5	671171.875
B5RUI6	56065.44922
B5RUJ0	37164.25391
B5RUJ3	109079.1484
B5RUJ4	25784.36719
B5RUJ5	22724.15234
B5RUJ6	26791.01172
B5RUJ7	25939.07422
B5RUK0	2016.126953
B5RUK1	9222461
B5RUK3	29185.74023
B5RUK6	626883.25
B5RUL0	84546.82813
B5RUL1	636122.375
B5RUL5	81163.97656
B5RUL7	83028.34375
B5RUM3	12668.24414
B5RUM4	72472.07813
B5RUM5	978339.75
B5RUM7	408703.3125
B5RUM8	0
B5RUN0	186318.3594
B5RUN3	580669.125
B5RUN4	56566.06641
B5RUN6	779630.125
B5RUN9	93817.07031
B5RUP0	181843.5469
B5RUP2	172219.25
B5RUP5	463649.0625
B5RUP6	55229.12891
B5RUP7	334577.6563
B5RUP8	43584.75
B5RUP9	91674.53906
B5RUQ2	71400.47656
B5RUQ4	94003.10938
B5RUQ5	327721.9375
B5RUQ6	0
B5RUR2	12110.89551
B5RUR3	37671.5625
B5RUR6	767552.125
B5RUR7	3390.871094
B5RUR8	35264.37109
B5RUR9	163392.0625
B5RUS1	10974.85156
B5RUS2	10646.71289
B5RUS3	3815446.5
B5RUS6	158196.3125
B5RUS7	10406.97266
B5RUS8	5198.060059
B5RUS9	445205.5
B5RUT1	15917.45117
B5RUT2	201444.6875
B5RUT4	26793.56055
B5RUT7	102206.1797
B5RUU0	101918.0859
B5RUU2	125690.5469
B5RUU3	12485.60352
B5RUU5	60176.21094
B5RUU6	8613.424805
B5RUU7	23823.65234
B5RUU9	129239.8125
B5RUV2	18562.42383
B5RUV3	32577.67969
B5RUV5	38973.91797
B5RUV9	96293.09375
B5RUW1	14077.25293
B5RUW2	226410.2813
B5RUW5	497671.2813
B5RUW6	33469.99609
B5RUW9	36316.12891
B5RUX0	24285.78516
B5RUX1	23125.19922
B5RUX2	20816.97656
B5RUX3	18223.3418
B5RUX5	117172.2813
B5RUX6	41129.67969
B5RUX7	32152.96875
B5RUY0	407855.7813
B5RUY4	281757.75
B5RUY6	479889.3125
B5RUY7	27159.21484
B5RUY8	21658.16406
B5RUY9	20347.89453
B5RUZ0	29785.10156
B5RUZ2	1871109
B5RUZ3	176437.9219
B5RUZ5	42765.14844
B5RUZ7	20331.75781
B5RV00	40966.80078
B5RV01	21217.45117
B5RV02	569044.25
B5RV04	19799.4043
B5RV09	34009.46875
B5RV10	74383.28906
B5RV11	345446.6875
B5RV13	1988.621338
B5RV15	24145.25391
B5RV16	43027.30859
B5RV17	5641.413574
B5RV18	145608.6563
B5RV20	17628.43555
B5RV22	10607.59961
B5RV24	7064.835449
B5RV25	1744.022339
B5RV26	53271.58984
B5RV27	41299.67969
B5RV29	125588.5938
B5RV32	242691.7344
B5RV33	48158.16406
B5RV34	48636.26563
B5RV36	41165.51563
B5RV39	1117440.625
B5RV40	1143098.875
B5RV41	13838.33398
B5RV43	18451.1582
B5RV44	14346.03125
B5RV45	206707.6875
B5RV46	109252.875
B5RV48	361933.75
B5RV49	124464.2813
B5RV50	347474.875
B5RV52	140846.3594
B5RV55	37212.82031
B5RV56	53066.48828
B5RV57	147980.875
B5RV58	1567648.25
O42724	2642759.25
P00043	1422184.5
Q3V7I2	871136.4375
Q3V7I3	68861.21094
Q6B458	1842284.125
Q6B4U7	519224.5625
Q6BGN8	4658847.5
Q6BGP9_Q6BVH2	6830.348145
Q6BGQ1	7444591
Q6BGQ3	16812.17578
Q6BGQ6	0
Q6BGQ7	19179.54883
Q6BGQ8	49820.63672
Q6BGR0	22437.99023
Q6BGR1	285870.75
Q6BGR3	1726325.75
Q6BGR5	33767.36328
Q6BGR6	51851.62109
Q6BGR7	31384.48047
Q6BGR8	1784405.625
Q6BGR9	45221.41406
Q6BGS2	860285.1875
Q6BGS3	1099028.125
Q6BGS5	257100.9375
Q6BGS7	148163
Q6BGS8	62838.15234
Q6BGT0	3029227
Q6BGT1	1286728.875
Q6BGT5	130971.2813
Q6BGT6	47543.10938
Q6BGT7	20387.8125
Q6BGT8	24592.56055
Q6BGT9	23889.13281
Q6BGU0	262807.375
Q6BGU1	28792.99805
Q6BGU2	10456355
Q6BGU4	244737.75
Q6BGU5	24069.57813
Q6BGU6	65040.09375
Q6BGU7	92131.89844
Q6BGU8	100001.3047
Q6BGV0	27559.60156
Q6BGV1	1734663.625
Q6BGV2	24796.01367
Q6BGV3	2069402.75
Q6BGV4	758277.3125
Q6BGV5	50108.99219
Q6BGV6	13976891
Q6BGV7	1126416.625
Q6BGV8	32677.64844
Q6BGV9	11106.72266
Q6BGW0	197473.9063
Q6BGW1	40291.39063
Q6BGW2	2636249
Q6BGW3	124040.8984
Q6BGW8	24769.99609
Q6BGX2	82733.36719
Q6BGX6	62552.97266
Q6BGY4	8597136
Q6BGY7	1007.522522
Q6BGY8	64475.02734
Q6BGY9	135955.6094
Q6BGZ3	502616.2188
Q6BH03	259311.7188
Q6BH10	1547595.125
Q6BH11	24693.46875
Q6BH12	426936.25
Q6BH13	431362.375
Q6BH16	60470.77344
Q6BH18	21589.89258
Q6BH19	9259.279297
Q6BH20	30679.79297
Q6BH22	264330.5
Q6BH23	26718.91992
Q6BH29	10702.72559
Q6BH30	102631.5859
Q6BH32	13376.77539
Q6BH34	137154.1719
Q6BH36	20104.48828
Q6BH37	282667.9375
Q6BH38	16862.125
Q6BH39	63774.59766
Q6BH40	65259.81641
Q6BH41	241855.875
Q6BH42	71019.45313
Q6BH47	19671.77734
Q6BH48	66285.35156
Q6BH50	255697.5156
Q6BH52	152159.5
Q6BH53	162384.875
Q6BH54	31646.14258
Q6BH55	10818.96484
Q6BH57	967578.25
Q6BH63	33416.09375
Q6BH64	13560538
Q6BH67	25075.60352
Q6BH69	2749.986084
Q6BH70	20463.00781
Q6BH72	13679.55176
Q6BH75	759042.6875
Q6BH76	424713.75
Q6BH79	56633.85547
Q6BH80	0
Q6BH82	59793.53516
Q6BH87	43621.85156
Q6BH88	209622.5469
Q6BH89	27748.24023
Q6BH90	174856.0625
Q6BH91	55017.49219
Q6BH92	18487.50586
Q6BH93	188800.1719
Q6BH94	24711.08789
Q6BH95	368993.75
Q6BH96	369402.4063
Q6BH97	191753.0625
Q6BH99	24534.00195
Q6BHA0	22660.44141
Q6BHA1	107154.5469
Q6BHA3	28895.03516
Q6BHA4	83381.85156
Q6BHA5	124081.9453
Q6BHA8	51779.73438
Q6BHA9	247397.2031
Q6BHB1	58945.62109
Q6BHB2	8261090
Q6BHB3	8653.180664
Q6BHB4	24806.29688
Q6BHB5	4137247.25
Q6BHB8	205267.1563
Q6BHB9	376225.4688
Q6BHC1	427339.2813
Q6BHC2	89162.6875
Q6BHC3	112417.6719
Q6BHC4	13429.36523
Q6BHC6	266090.6875
Q6BHD1	299454.6563
Q6BHD2	48541.40625
Q6BHD9	450486.4375
Q6BHE0	54394.0625
Q6BHE2	149217.7813
Q6BHE4	16852.16211
Q6BHE5	40168.35156
Q6BHE6	15650.31836
Q6BHE9	309627.3125
Q6BHF1	341528.3438
Q6BHF2	38508.11719
Q6BHF3	113362.2578
Q6BHF5	560597.375
Q6BHF8	127831.3047
Q6BHF9	70428.08594
Q6BHG3	376386.125
Q6BHG4	577804.375
Q6BHG5	76067.24219
Q6BHG6	6521850.5
Q6BHG7	366045.125
Q6BHG8	22512.83984
Q6BHH1	1383368.25
Q6BHH4	39212.44922
Q6BHH5	679768
Q6BHH6	276468.2813
Q6BHH7	1744876.875
Q6BHH8	61713.94922
Q6BHH9	23211.72461
Q6BHI0	20909.95313
Q6BHI1	67163.14063
Q6BHI3	10377775
Q6BHI4	2278.048584
Q6BHI5	121627.9141
Q6BHI6	247678.375
Q6BHI7	19449.53125
Q6BHI8	102190.1641
Q6BHJ0	12841.75195
Q6BHJ1	206389.1094
Q6BHJ2	138352.125
Q6BHJ3	1321071.125
Q6BHJ6	18207.98633
Q6BHJ7	0
Q6BHJ8	167603.0313
Q6BHJ9	1884253.5
Q6BHK3	58657.62109
Q6BHK5	8944092
Q6BHK6	15789.26953
Q6BHK8	338716.0938
Q6BHK9	1334062.25
Q6BHL0	36181.6875
Q6BHL5	22888.58789
Q6BHL6	159958.3281
Q6BHL7	33188.00781
Q6BHL8	23493.36719
Q6BHL9	273150.4063
Q6BHM0	19225.61719
Q6BHM1	146147.7813
Q6BHM3	118963.5625
Q6BHM7	109623.5078
Q6BHM8	15563.4502
Q6BHN1	272198.8438
Q6BHN2	115316.4922
Q6BHN3	8417.514648
Q6BHN7	590003
Q6BHN9	40528.87109
Q6BHP0	6973.750977
Q6BHP1	49095.62891
Q6BHP2	54502.08203
Q6BHP3	222575
Q6BHP5	0
Q6BHP9	23456.20313
Q6BHQ1	173349.3281
Q6BHQ2	71282.74219
Q6BHQ3	15538.50488
Q6BHQ4	31242.51563
Q6BHQ5	1218201.125
Q6BHQ6	279365.875
Q6BHQ8	149096.5781
Q6BHQ9	57638.35156
Q6BHR1	370584.4375
Q6BHR2	18232.63867
Q6BHR3	164738.7969
Q6BHR6	15364.30762
Q6BHR7	8763.763672
Q6BHR9	275828.125
Q6BHS1	397805.75
Q6BHS6	17949.72852
Q6BHS8	8506496
Q6BHS9	16278.0791
Q6BHT0	32534.98438
Q6BHT6	105269.6563
Q6BHT9	32614.85742
Q6BHU0	187972.3594
Q6BHU1	4234.460449
Q6BHU2	59647.23438
Q6BHU3	41222.04688
Q6BHU5	510733.7813
Q6BHU6	38817.05859
Q6BHU7	7183418
Q6BHU9	69865.15625
Q6BHV0	85545.91406
Q6BHV3	113223.3906
Q6BHV6	11459913
Q6BHV7_Q6BX12	10136814
Q6BHV8	3771539.5
Q6BHV9	489113.2813
Q6BHW0	3250.835693
Q6BHW4	397711.9688
Q6BHW9	19635.76172
Q6BHX0	15131.96289
Q6BHX1	121828.6719
Q6BHX2	633012.125
Q6BHX3	68525.8125
Q6BHX4	19684.54883
Q6BHX6	48427.24219
Q6BHX7	209104.9688
Q6BHX9	1963219.5
Q6BHY0	9881474
Q6BHY3	51421.28906
Q6BHY5	753999.1875
Q6BHY7	809440.1875
Q6BHY8	2140148.5
Q6BHY9	113243.375
Q6BHZ0	919480.875
Q6BHZ3	25828.58789
Q6BHZ9	643758.625
Q6BI01	12316346
Q6BI05	1185089.125
Q6BI06	25562.47266
Q6BI07	51947.88281
Q6BI10	114904.9922
Q6BI11	43367.75781
Q6BI13	579103.0625
Q6BI14	661037.9375
Q6BI15	84683.40625
Q6BI16	0
Q6BI17	75844.92188
Q6BI19	50788.53516
Q6BI20	23340242
Q6BI21	36084.56641
Q6BI22	364863.375
Q6BI23	59618.44922
Q6BI24	25193.07813
Q6BI26	39428.01563
Q6BI27	69192.53125
Q6BI28	4128.976563
Q6BI32	9947.608398
Q6BI33	999801.25
Q6BI39	1905711.5
Q6BI41	7927.727539
Q6BI44	36407.49609
Q6BI46	5995303
Q6BI47	1486897
Q6BI49	2962.365234
Q6BI53	10166.70215
Q6BI54	21136.16211
Q6BI57	51027.41016
Q6BI59	71625.15625
Q6BI60	952465.625
Q6BI63	982049.75
Q6BI65	235514.0625
Q6BI67	2078940.875
Q6BI68	68360.64844
Q6BI69	5787.241699
Q6BI71	11391.40137
Q6BI72	124468.0156
Q6BI75	4308543
Q6BI82	30691.73242
Q6BI87	0
Q6BI89	4429283
Q6BI90	250160.4375
Q6BI91	230919.0313
Q6BI94	186402.6875
Q6BI95	3828653.75
Q6BI96	152066.7656
Q6BI97	65572.89844
Q6BI98	92717.6875
Q6BI99	134093.6094
Q6BIA1	29062.51367
Q6BIA2	781987.125
Q6BIA3	270061.0625
Q6BIA5	2898.509033
Q6BIA6	29283.42383
Q6BIA9	248088.5938
Q6BIB2	153255.8281
Q6BIB3	35206.64063
Q6BIB4	533042.6875
Q6BIB5	156876.9531
Q6BIB6	25646.11914
Q6BIB9	34362.42578
Q6BIC0	1213393
Q6BIC2	13497.87305
Q6BID1	27672.16406
Q6BID3	778484.3125
Q6BIE4	170854.25
Q6BIE5	71335.5625
Q6BIE6	259201.25
Q6BIE7	104991.2031
Q6BIE8	156089.8906
Q6BIE9	9002.790039
Q6BIF2	966052.6875
Q6BIF4	45449.61719
Q6BIF5	377168.9375
Q6BIF6	4112.25293
Q6BIF8	19147.67578
Q6BIF9	399426.3438
Q6BIG0	272384.7188
Q6BIG1	44798.52344
Q6BIG3	178660.5
Q6BIG8	15309.67285
Q6BIH0	33429.40625
Q6BIH2	525224.3125
Q6BIH3	154799.8906
Q6BIH4	5346780
Q6BIH5	84918.76563
Q6BIH6	3086750.75
Q6BIH7	32058.51953
Q6BIH8	37847.46484
Q6BIH9	25759080
Q6BII1	8320.712891
Q6BII3	14162.50977
Q6BII4	6920.254883
Q6BII5	264628
Q6BII6	138690.9531
Q6BII7	164104.5
Q6BII8	34246.51172
Q6BII9	63739.67969
Q6BIJ0	33589.81641
Q6BIJ1	16570.91406
Q6BIJ2	25186.57813
Q6BIJ4	95096.96094
Q6BIJ5	394810.9063
Q6BIJ6	165544.1563
Q6BIJ9	32039.10742
Q6BIK0	164567.2969
Q6BIK3	61259.67188
Q6BIK4	1733448.25
Q6BIK6	35482.38672
Q6BIK7	10751.50879
Q6BIK8	53291.55469
Q6BIK9	9470009
Q6BIL0	424616.875
Q6BIL1	98694.4375
Q6BIL2	5528730
Q6BIL3	109640.7188
Q6BIL4	49818.57031
Q6BIL7	556856.125
Q6BIL9	467725.0313
Q6BIM1	229792.4531
Q6BIM2	8398.548828
Q6BIM3	238619.3906
Q6BIM4	1746223.875
Q6BIM5	1754511
Q6BIM6	67186.5
Q6BIM7	45441.75781
Q6BIM8	112075.1875
Q6BIN0	0
Q6BIN1	251867.2813
Q6BIN4	153084.6406
Q6BIN5	16467.56836
Q6BIN6	109186.4141
Q6BIN9	58562.6875
Q6BIP0	465505.7813
Q6BIP1	791046.4375
Q6BIP4	348966.6563
Q6BIP6	66786.07031
Q6BIP7	23785.44336
Q6BIP9	40888.08984
Q6BIQ0	163873.5469
Q6BIQ2	157113.6406
Q6BIQ4	42193.10547
Q6BIQ5	162145.6563
Q6BIQ7	58607.9375
Q6BIR1	504970.125
Q6BIR2	128836.1953
Q6BIR5	94757.05469
Q6BIR6	145953.7031
Q6BIR7	51495.13672
Q6BIR8	15723.68164
Q6BIR9	78810.42969
Q6BIS0	21670.625
Q6BIS1	2540440.25
Q6BIS3	47200.76563
Q6BIS5	194533.3906
Q6BIS6	14314.80664
Q6BIS9	42939.32422
Q6BIT0	1679076.5
Q6BIT1	440899.3438
Q6BIT3	255918.5938
Q6BIT4	117481.25
Q6BIT7	122277.6875
Q6BIT8	85972.10938
Q6BIU1	37262.96875
Q6BIU3	37398.38281
Q6BIU4	763903.3125
Q6BIU5	5132.529785
Q6BIU6	93318.97656
Q6BIU7	131685.7969
Q6BIU8	195575.9219
Q6BIV0	11957.48633
Q6BIV1	44489.19141
Q6BIV2	3200479.5
Q6BIV3	99135.28906
Q6BIV8	61441.48047
Q6BIW4	455100.3125
Q6BIW5	194534.1406
Q6BIW6	225394.5625
Q6BIW8	279859.625
Q6BIW9	76491.00781
Q6BIX0	1307982.625
Q6BIX1	26073.61523
Q6BIX4	51936.25391
Q6BIX5	381641.4063
Q6BIX6	1135452.25
Q6BIX9	13564.54785
Q6BIY1	3914.85498
Q6BIY6	229968.7969
Q6BIY8	872919.5
Q6BIZ0	38625.83984
Q6BIZ9	869739.25
Q6BJ01	718598.8125
Q6BJ02	68955.19531
Q6BJ07	1377976.625
Q6BJ08	25548.38086
Q6BJ09	94418.66406
Q6BJ10	15501.2334
Q6BJ12	269487.5313
Q6BJ14	26109.64063
Q6BJ15	8988632
Q6BJ16	1390338
Q6BJ17	93748.76563
Q6BJ18	292248.5
Q6BJ20	509547.8125
Q6BJ21	535710.4375
Q6BJ23	4530057
Q6BJ24	8069904.5
Q6BJ25	11335679
Q6BJ27	13800.05566
Q6BJ28	201434.9375
Q6BJ31	837677
Q6BJ32	614281.8125
Q6BJ33	30877.16406
Q6BJ34	53898.58984
Q6BJ38	29130.55859
Q6BJ40	251815.1406
Q6BJ43	82452.42969
Q6BJ44	63549.14063
Q6BJ47	143849.6875
Q6BJ49	152676.8594
Q6BJ51	24931.13867
Q6BJ52	51473.58594
Q6BJ53	120541.5703
Q6BJ54	1161761.625
Q6BJ55	16333.90234
Q6BJ57	94131.13281
Q6BJ58	65120.86328
Q6BJ59	83967.71094
Q6BJ60	61195.89063
Q6BJ61	88834.50781
Q6BJ62	21492.01953
Q6BJ63	194100.375
Q6BJ64	76199.04688
Q6BJ65	22196.65625
Q6BJ66	1393531.625
Q6BJ67	25484.88281
Q6BJ70	122705.1563
Q6BJ73	27166.04102
Q6BJ75	89739.71094
Q6BJ76	65334.46875
Q6BJ77	36417.89844
Q6BJ80	1392251.875
Q6BJ82	1197507.25
Q6BJ85	79290.42969
Q6BJ86	338803.7188
Q6BJ88	373431.8125
Q6BJ89	92227.23438
Q6BJ90	56660.20313
Q6BJ93	198108.9531
Q6BJ95	1033274.438
Q6BJ97	21672.37305
Q6BJ98	202461.8125
Q6BJA1	117058.0703
Q6BJA2	698575.25
Q6BJA3	749724.125
Q6BJA4	383455.0625
Q6BJA5	62919.3125
Q6BJA6	100336.4219
Q6BJA8	62193.98438
Q6BJA9	187653.9219
Q6BJB0	33075.53516
Q6BJB1	26285.39258
Q6BJB2	2072.47876
Q6BJB3	929826.25
Q6BJB4	19366828
Q6BJB5	17789.40625
Q6BJB7	201698.0625
Q6BJC1	0
Q6BJC3	158187.1875
Q6BJC4	76062.9375
Q6BJC5	7112.435547
Q6BJC7	170551.4844
Q6BJD0	18697.70703
Q6BJD3	33489.96484
Q6BJD4	31572.98438
Q6BJD6	101614.4531
Q6BJD7	24465.04492
Q6BJD8	30333.98633
Q6BJE1	40769.16797
Q6BJE2	81583.82031
Q6BJE5	22954.9668
Q6BJE8	2082726.375
Q6BJE9	9096.212891
Q6BJF0	70561.3125
Q6BJF1	762118.4375
Q6BJF3	404023.9375
Q6BJF4	324796.9063
Q6BJF5	45384.91406
Q6BJF7	203499.4219
Q6BJG0	469973.4688
Q6BJG1	1918021.75
Q6BJG2	11123616
Q6BJG4	330184.8438
Q6BJG5	9650.542969
Q6BJG6	145892.3281
Q6BJG7	115230.8828
Q6BJG8	13525.18359
Q6BJG9	101777.7109
Q6BJH0	185983.2188
Q6BJH2	44102.94141
Q6BJH3	293346.25
Q6BJH4	198577.5625
Q6BJH5	976318
Q6BJH6	360468.2188
Q6BJH7	63855.24219
Q6BJH8	49749.08984
Q6BJI0	25021.5332
Q6BJI1	219703.625
Q6BJI2	781564.5625
Q6BJI7	945.3425293
Q6BJI8	1337515.875
Q6BJJ3	171995.9688
Q6BJJ7	97455.71875
Q6BJJ8	42608.49219
Q6BJJ9	11764.52051
Q6BJK1	109342.1406
Q6BJK7	2289410.75
Q6BJK9	9917.719727
Q6BJL0	9033.097656
Q6BJL1	40289.93359
Q6BJL3	14199.79492
Q6BJL7	4615440.5
Q6BJM2	139893.2344
Q6BJM4	305089.75
Q6BJM5	46923.85547
Q6BJN0	48750.33984
Q6BJN1	20697.2207
Q6BJN8	48711.00391
Q6BJN9	1505137.5
Q6BJP1	128889.7422
Q6BJP7	192828.6094
Q6BJP8	49031.52344
Q6BJQ1	42272.60938
Q6BJQ3	504086.2188
Q6BJQ6	91081.22656
Q6BJQ8	45325.5
Q6BJQ9	638141.625
Q6BJR2	0
Q6BJU2	50090.42188
Q6BJU8	34735.15234
Q6BJV6	64406.80078
Q6BJW9	63676.88672
Q6BJX1	28346.59961
Q6BJX3	13624.22266
Q6BJX4	174758.6094
Q6BJX6	500680.4375
Q6BJX8	203514.5781
Q6BJX9	95810.60938
Q6BJY0	148445.2656
Q6BJY3	52434
Q6BJY4	429386.3438
