ProteinID	NaCl3
B5RT37	280952.5625
B5RT37	39930.89063
B5RT37	68266.89844
B5RT37	0
B5RT37	0
B5RT37	84574.6875
B5RT37	54246.03516
B5RT37	70487.78125
B5RT37	0
B5RT37	42842.42188
B5RT37	35223.35938
B5RT37	0
B5RT37	2538.516357
B5RT37	10246.12988
