ProteinID	NaCl2
B5RT63	6726.963867
B5RT64	91403.96094
B5RT65	311101.1875
B5RT66	22510.0918
B5RT67	1076958.625
B5RT68	229080.8281
B5RT69	130668.0156
B5RT72	138012.1094
B5RT73	1828433.5
B5RT74	2424894
B5RT75	60920.99219
B5RT77	339782.3125
B5RT79	48321.96484
B5RT80	56446.66016
B5RT81	0
B5RT82	464760.5625
B5RT83	699962.75
B5RT84	993241.875
B5RT85	21660.77148
B5RT86	28276.40039
B5RT88	56616.53516
B5RT90	41254.32813
B5RT91	23161.80859
B5RT93	21472.34375
B5RT94	37902.44531
B5RT96	191459.9688
B5RT97	189714.6406
B5RT99	228295.6406
B5RTA0	0
B5RTA3	32693.36914
B5RTA6	101366.6484
B5RTA7	268028.4375
B5RTA9	2507.98877
B5RTB0	146321.7969
B5RTB4	50613.99219
B5RTB5	52002.53125
B5RTB6	50286.42578
B5RTB7	71033.38281
B5RTB9	160663.5625
B5RTC0	9711.992188
B5RTC3	18074.31641
B5RTC6	35214.87891
B5RTC7	1397418.75
B5RTD0	14181.65039
B5RTD2	10468.51465
B5RTE0	131701.6875
B5RTE2	23293.875
B5RTE4	28343.28516
B5RTE7	62625.08984
B5RTF0	34017.24219
B5RTF3	55381.26953
B5RTF4	230160.9375
B5RTF6	51174.61719
B5RTF8	6155.350586
B5RTF9	5575.749023
B5RTG5	112872.3828
B5RTG8	18171.27734
B5RTH1	123815.4922
B5RTH6	1708405.75
B5RTI1	310972.5313
B5RTI3	53531.21484
B5RTI8	298217.5625
B5RTI9	132683.375
B5RTJ2	44826.51172
B5RTJ3	71918.76563
B5RTJ4	30969.38086
B5RTJ6	33512.28125
B5RTJ7	29227.54102
B5RTJ8	1376101.5
B5RTJ9	65086.18359
B5RTK0	150085.0938
B5RTK1	452603.2188
B5RTK2	7276.97998
B5RTK3	92147.22656
B5RTK4	42588.44531
B5RTK8	555976.625
B5RTL0	41852.52344
B5RTL1	39289.58594
B5RTL2	80879.40625
B5RTL5	191794.1094
B5RTL6	123610.1406
B5RTL7	19128.35352
B5RTL9	17874.35938
B5RTM0	18622.51563
B5RTM1	44649.37891
B5RTM2	885875.75
B5RTM3	196509.8438
B5RTM5	83681.17969
B5RTM7	78233.10938
B5RTM8	35295.80859
B5RTM9	37262.85156
B5RTP6	12295.38477
B5RTQ2	240879.3438
B5RTQ3	23270.79102
B5RTQ5	87465.57813
B5RTQ6	19084.06836
B5RTQ7	57731.01953
B5RTR0	260760.0938
B5RTR2	305813.4375
B5RTR4	6590.83252
B5RTR6	35294.46875
B5RTS5	18774.01953
B5RTS7	138700.7969
B5RTS8	171165.3594
B5RTS9	7863.480469
B5RTT2	76232.65625
B5RTT6	12726.64746
B5RTT7	1974370.375
B5RTT8	5905.534668
B5RTT9	44920.37109
B5RTU5	152820.3125
B5RTU7	66167.92969
B5RTU8	3863.628662
B5RTV2	22751.14844
B5RTV3	23621.44922
B5RTV4	445688.5313
B5RTV5	19890.60156
B5RTV6	591857
B5RTV9	33305.11719
B5RTW1	10857.22852
B5RTW2	23947.95508
B5RTW5	72665.97656
B5RTW7	98674.82031
B5RTX0	56491.70313
B5RTX4	47497.13672
B5RTX5	6841.835449
B5RTX7	49626.80859
B5RTX8	175920.3281
B5RTY0	386232.8438
B5RTY5	33571.63281
B5RTY6	494662.7188
B5RTY7	39235.9375
B5RTY8	45228.68359
B5RTY9	752629.125
B5RTZ2	314609.375
B5RTZ7	130536.6094
B5RTZ8	16690.78125
B5RU00	45506.66016
B5RU01	30521.94922
B5RU03	78178.70313
B5RU05	21511.41992
B5RU07	73130.5
B5RU08	720814.5625
B5RU09	262809.7188
B5RU11	83202.09375
B5RU12	72467.98438
B5RU14	14734.11035
B5RU17	16981.4082
B5RU18	694850.8125
B5RU21	11239.64844
B5RU23	3011.332764
B5RU24	21489.43359
B5RU26	419490.25
B5RU29	43705.03906
B5RU30	106900.1406
B5RU32	66953.23438
B5RU37	90585.65625
B5RU38	371303.75
B5RU40	53184.53125
B5RU42	16301.40234
B5RU44	51408.3125
B5RU47	6446.401367
B5RU48	72624.3125
B5RU49	11905.98633
B5RU52	41471.42188
B5RU55	105991.0547
B5RU58	37103.125
B5RU63	10244.17285
B5RU65	38455.77344
B5RU68	32456.54688
B5RU72	191760.125
B5RU76	43183.25
B5RU79	14341.15039
B5RU82	28252.63086
B5RU83	18269.7207
B5RU84	107608.6484
B5RU86	39363.16797
B5RU87	245928.4375
B5RU88	7812.874512
B5RU91	47071.4375
B5RU96	90570.71875
B5RU98	272024.2813
B5RU99	62812.07813
B5RUA3	23337.37891
B5RUA4	32528.36719
B5RUA7	39474.67578
B5RUA8	36675.42578
B5RUA9	76898.10938
B5RUB0	489845
B5RUB1	78636.55469
B5RUB2	48413.47656
B5RUB3	866820.625
B5RUB6	131756.9219
B5RUB8	2278737.25
B5RUB9	23648.48438
B5RUC0	26448.73438
B5RUC2	160386.5938
B5RUC4	7592.571289
B5RUC5	17179.04297
B5RUC6	22603.82031
B5RUC9	215518.8125
B5RUD1	49488.17969
B5RUD2	53027.76172
B5RUD3	12250.50098
B5RUD7	163681.6406
B5RUE0	268731.2188
B5RUE1	50853.20313
B5RUE3	49392.73047
B5RUE5	27531.67773
B5RUE6	5310.955078
B5RUE9	21047.99414
B5RUF3	242229.375
B5RUF5	16479.33203
B5RUG0	19109.61914
B5RUG1	281593
B5RUG2	73517.32813
B5RUG5	9461.605469
B5RUG6	1038.362915
B5RUH0	407086.3125
B5RUH2	339277.2813
B5RUH3	57464.68359
B5RUH4	10349.50977
B5RUH5	51933.89844
B5RUH6	10228.87891
B5RUI0	445720.2188
B5RUI1	752572.5
B5RUI2	32285.82227
B5RUI3	11829.56445
B5RUI4	89479.0625
B5RUI5	697032.9375
B5RUI6	52044.98047
B5RUJ0	26114.93945
B5RUJ3	77530.28125
B5RUJ4	23984.73828
B5RUJ5	23894.96875
B5RUJ6	27003.47656
B5RUJ7	23983.87109
B5RUK0	9033.238281
B5RUK1	9927657
B5RUK3	30901.56641
B5RUK6	707511.125
B5RUL0	31308.26367
B5RUL1	631195.625
B5RUL5	76666.26563
B5RUL7	99700.03125
B5RUM3	14696.23535
B5RUM4	85177.60938
B5RUM5	1060113.75
B5RUM7	514724.3438
B5RUM8	0
B5RUN0	154371.5625
B5RUN3	542331.0625
B5RUN4	62293.07031
B5RUN6	524079.1563
B5RUN9	71236.25781
B5RUP0	169307.4063
B5RUP2	186744.7188
B5RUP5	375888.6875
B5RUP6	75407.38281
B5RUP7	352878.8125
B5RUP8	37219.45313
B5RUP9	84725.0625
B5RUQ2	72721.73438
B5RUQ4	76974.60938
B5RUQ5	288838.1875
B5RUQ6	1395.330811
B5RUR2	14918.63965
B5RUR3	39395.05078
B5RUR6	687366.0625
B5RUR7	1362.973999
B5RUR8	38171.57422
B5RUR9	162932.0938
B5RUS1	17010.01953
B5RUS2	15210.51074
B5RUS3	4413577.5
B5RUS6	148202.3125
B5RUS7	10719.07324
B5RUS8	2084.912109
B5RUS9	446765.4375
B5RUT1	20601.80078
B5RUT2	201301.1094
B5RUT4	17317.07813
B5RUT7	84128.375
B5RUU0	98747.45313
B5RUU2	102498.375
B5RUU3	13461.40527
B5RUU5	43568.34375
B5RUU6	10241.98438
B5RUU7	38596.63672
B5RUU9	123617.1406
B5RUV2	23481.57031
B5RUV3	31706.03516
B5RUV5	35425.29297
B5RUV9	106757.5625
B5RUW1	14657.97656
B5RUW2	224759.5781
B5RUW5	475229.2188
B5RUW6	28177.52539
B5RUW9	51748.03906
B5RUX0	25721.67578
B5RUX1	21541.48047
B5RUX2	5307.456543
B5RUX3	11024.78125
B5RUX5	98279.4375
B5RUX6	27017.72266
B5RUX7	20867.62695
B5RUY0	378021.5625
B5RUY4	236815.4844
B5RUY6	566686.6875
B5RUY7	26363.86523
B5RUY8	20074.5293
B5RUY9	88925.03125
B5RUZ0	31258.89844
B5RUZ2	1768684
B5RUZ3	134096.7813
B5RUZ5	38953.3125
B5RUZ7	21281.07617
B5RV00	34501.83203
B5RV01	28560.58594
B5RV02	656707.4375
B5RV04	16091.95898
B5RV09	32005.05469
B5RV10	69624.375
B5RV11	275005
B5RV13	2732.301514
B5RV15	20271.80859
B5RV16	48155.14844
B5RV17	5416.8125
B5RV18	127093.4531
B5RV20	12935.00293
B5RV22	24403.80273
B5RV24	0
B5RV25	2443.007813
B5RV26	41703.74609
B5RV27	46594.53125
B5RV29	103195.9063
B5RV32	250494.375
B5RV33	25468.23047
B5RV34	48220.76953
B5RV36	39577.48438
B5RV39	1232997.75
B5RV40	558874.75
B5RV41	31764.88281
B5RV43	9035.344727
B5RV44	12185.23242
B5RV45	794399.9375
B5RV46	118877.7266
B5RV48	339001.375
B5RV49	114333.9922
B5RV50	311219.375
B5RV52	1688201.5
B5RV55	45367.44922
B5RV56	40718.11328
B5RV57	161587.9063
B5RV58	1495649.75
O42724	2531162.5
P00043	758005.25
Q3V7I2	827152.8125
Q3V7I3	68996.57813
Q6B458	2419414.5
Q6B4U7	736043.125
Q6BGN8	4986380.5
Q6BGP9_Q6BVH2	1833.48999
Q6BGQ1	6915899.5
Q6BGQ3	10710.50098
Q6BGQ6	3134.457031
Q6BGQ7	60311.16797
Q6BGQ8	47336.10938
Q6BGR0	27001.60547
Q6BGR1	299927.3125
Q6BGR3	1447814.625
Q6BGR5	30806.16797
Q6BGR6	45884.82813
Q6BGR7	34935.78906
Q6BGR8	1587772.5
Q6BGR9	44448.95703
Q6BGS2	511019.7813
Q6BGS3	975465.4375
Q6BGS5	202794.2344
Q6BGS7	273266.0938
Q6BGS8	52142.87109
Q6BGT0	3352865.25
Q6BGT1	1275197.625
Q6BGT5	151262.4531
Q6BGT6	38065.88281
Q6BGT7	17779.43359
Q6BGT8	21630.34766
Q6BGT9	0
Q6BGU0	275212.625
Q6BGU1	19892.42578
Q6BGU2	11445383
Q6BGU4	263334.1563
Q6BGU5	16546.9375
Q6BGU6	66552.07813
Q6BGU7	79093.64063
Q6BGU8	88452.9375
Q6BGV0	26822.93164
Q6BGV1	1880117.25
Q6BGV2	16937.88477
Q6BGV3	1900746.375
Q6BGV4	764227
Q6BGV5	63360.65625
Q6BGV6	15424993
Q6BGV7	1128353.375
Q6BGV8	32108.24805
Q6BGV9	13868.0957
Q6BGW0	211793.2188
Q6BGW1	44652.07031
Q6BGW2	2988937
Q6BGW3	142525.3125
Q6BGW8	20902.96875
Q6BGX2	67554.9375
Q6BGX6	62420.90625
Q6BGY4	7799858.5
Q6BGY7	0
Q6BGY8	69332.07813
Q6BGY9	133835.6563
Q6BGZ3	463873.0313
Q6BH03	223065.5156
Q6BH10	1289904
Q6BH11	27522.87109
Q6BH12	438174.6875
Q6BH13	430014.75
Q6BH16	66114.67969
Q6BH18	19025.79492
Q6BH19	7099.314941
Q6BH20	29080.18555
Q6BH22	239126.2344
Q6BH23	23994.50781
Q6BH29	7271.989258
Q6BH30	144557.1875
Q6BH32	9516.75293
Q6BH34	114752.4375
Q6BH36	22935.26563
Q6BH37	225089.9063
Q6BH38	9721.228516
Q6BH39	24840.57227
Q6BH40	66467.96094
Q6BH41	221716.7344
Q6BH42	55220.59375
Q6BH47	15392.07324
Q6BH48	54980.88672
Q6BH50	382780.375
Q6BH52	188553.7188
Q6BH53	123773.0391
Q6BH54	19382.82227
Q6BH55	6728.535645
Q6BH57	1177294.625
Q6BH63	39356.34766
Q6BH64	12340906
Q6BH67	14543.14551
Q6BH69	1967.464233
Q6BH70	26220.30664
Q6BH72	23164.8457
Q6BH75	399164.0938
Q6BH76	403381.375
Q6BH79	64714.79297
Q6BH80	3389940.25
Q6BH82	73637.71875
Q6BH87	36596.42969
Q6BH88	219937.7188
Q6BH89	25607.82031
Q6BH90	160723.25
Q6BH91	47973.71484
Q6BH92	16267.87402
Q6BH93	164148.0156
Q6BH94	19530.95703
Q6BH95	430840.0625
Q6BH96	406499
Q6BH97	174190.5156
Q6BH99	52001.84375
Q6BHA0	11791.83008
Q6BHA1	107765.1953
Q6BHA3	23548.06445
Q6BHA4	89741.07813
Q6BHA5	134282.6406
Q6BHA8	57291.17578
Q6BHA9	244418.3438
Q6BHB1	42961.84766
Q6BHB2	6377677.5
Q6BHB3	6875.990234
Q6BHB4	19667.69727
Q6BHB5	3024133.25
Q6BHB8	208246.0469
Q6BHB9	441974.6875
Q6BHC1	507324.7813
Q6BHC2	77286.23438
Q6BHC3	165489.4844
Q6BHC4	10552.58301
Q6BHC6	326538.0625
Q6BHD1	297922.25
Q6BHD2	42300.16016
Q6BHD9	212861.7031
Q6BHE0	78330.08594
Q6BHE2	125044.4063
Q6BHE4	14213.0625
Q6BHE5	45498.08984
Q6BHE6	13943.22949
Q6BHE9	205759.5938
Q6BHF1	372960.9063
Q6BHF2	30601
Q6BHF3	144936.8438
Q6BHF5	545988.25
Q6BHF8	157772.7344
Q6BHF9	99271.25781
Q6BHG3	428154.4063
Q6BHG4	673705.1875
Q6BHG5	69164.70313
Q6BHG6	5007305.5
Q6BHG7	371725
Q6BHG8	15630.69824
Q6BHH1	1362710.75
Q6BHH4	33503.83984
Q6BHH5	712920.5625
Q6BHH6	252192.9063
Q6BHH7	1553576.5
Q6BHH8	57551.63672
Q6BHH9	33757.83594
Q6BHI0	32176.04297
Q6BHI1	82772.04688
Q6BHI3	19595224
Q6BHI4	0
Q6BHI5	134462.1875
Q6BHI6	235189.0313
Q6BHI7	31017.16211
Q6BHI8	97840.6875
Q6BHJ0	14509.56641
Q6BHJ1	150133.9844
Q6BHJ2	81385.67188
Q6BHJ3	1164012.125
Q6BHJ6	18943.48828
Q6BHJ7	0
Q6BHJ8	167265.3438
Q6BHJ9	2091391.5
Q6BHK3	43145.05859
Q6BHK5	14499626
Q6BHK6	16560.43164
Q6BHK8	352532.4375
Q6BHK9	1129974.75
Q6BHL0	43201.05078
Q6BHL5	18983.54883
Q6BHL6	114999.8203
Q6BHL7	34081.46094
Q6BHL8	21092.9082
Q6BHL9	210362.8906
Q6BHM0	10463.84277
Q6BHM1	115026.0469
Q6BHM3	101880.6719
Q6BHM7	102164.9141
Q6BHM8	7112.285156
Q6BHN1	244674.7813
Q6BHN2	120058.9531
Q6BHN3	10532.70703
Q6BHN7	547280
Q6BHN9	36369.34375
Q6BHP0	12512.81348
Q6BHP1	40870.60156
Q6BHP2	51019.82422
Q6BHP3	150980.9063
Q6BHP5	5642.414551
Q6BHP9	23547.37109
Q6BHQ1	146270.9375
Q6BHQ2	70613.39063
Q6BHQ3	13070.46484
Q6BHQ4	37521.09375
Q6BHQ5	1688814.125
Q6BHQ6	310665.4063
Q6BHQ8	144678.1406
Q6BHQ9	40766.68359
Q6BHR1	386111.75
Q6BHR2	15831.71875
Q6BHR3	204561.3906
Q6BHR6	19468.33594
Q6BHR7	7093.081055
Q6BHR9	170938.8125
Q6BHS1	453946.8438
Q6BHS6	21234.90039
Q6BHS8	9252498
Q6BHS9	19815.26953
Q6BHT0	25987.67578
Q6BHT6	28128.37109
Q6BHT9	24606.46094
Q6BHU0	180665.2656
Q6BHU1	5022.291016
Q6BHU2	60734.20313
Q6BHU3	28517.46875
Q6BHU5	450373.2813
Q6BHU6	32629.74805
Q6BHU7	5813940.5
Q6BHU9	62960.61719
Q6BHV0	62220.53516
Q6BHV3	103970.4375
Q6BHV6	10089160
Q6BHV7_Q6BX12	10870500
Q6BHV8	3672175
Q6BHV9	375674.9063
Q6BHW0	6324.472168
Q6BHW4	372893.5625
Q6BHW9	27057.32422
Q6BHX0	8238.517578
Q6BHX1	116427.8828
Q6BHX2	547483.1875
Q6BHX3	72113.03125
Q6BHX4	21661.30273
Q6BHX6	42945.37891
Q6BHX7	190206.1875
Q6BHX9	2423475
Q6BHY0	9451913
Q6BHY3	28396.91406
Q6BHY5	983801.875
Q6BHY7	490514.0938
Q6BHY8	2735210
Q6BHY9	91252.96875
Q6BHZ0	1018066.438
Q6BHZ3	28615.70313
Q6BHZ9	529620.25
Q6BI01	11887370
Q6BI05	1147261.625
Q6BI06	26646.16797
Q6BI07	36779.27344
Q6BI10	131823.8125
Q6BI11	35045.78906
Q6BI13	587133.0625
Q6BI14	522828.6875
Q6BI15	90851.05469
Q6BI16	4212.85498
Q6BI17	48433.58203
Q6BI19	74202.51563
Q6BI20	26984428
Q6BI21	26914.77734
Q6BI22	257743.8438
Q6BI23	41126.25391
Q6BI24	18940.18945
Q6BI26	35245.37109
Q6BI27	71312.9375
Q6BI28	5018.934082
Q6BI32	11726.36035
Q6BI33	900480.75
Q6BI39	1750676.25
Q6BI41	10622.33398
Q6BI44	44653.07031
Q6BI46	5623923.5
Q6BI47	1430248.25
Q6BI49	0
Q6BI53	9756.705078
Q6BI54	17793.59961
Q6BI57	45670.89063
Q6BI59	65539.44531
Q6BI60	1044291.5
Q6BI63	1183010.75
Q6BI65	232447.5156
Q6BI67	2142844.25
Q6BI68	70002.35156
Q6BI69	5795.187988
Q6BI71	21738.14453
Q6BI72	125961.2969
Q6BI75	5715861
Q6BI82	25527.47852
Q6BI87	0
Q6BI89	5061775.5
Q6BI90	248147.125
Q6BI91	135128.375
Q6BI94	187319.5469
Q6BI95	3386626.5
Q6BI96	166866.8281
Q6BI97	122810.0078
Q6BI98	85531.17188
Q6BI99	191648.9375
Q6BIA1	26155.28516
Q6BIA2	840619.8125
Q6BIA3	454257.5
Q6BIA5	5647.38916
Q6BIA6	26560.8125
Q6BIA9	311044.6563
Q6BIB2	147292
Q6BIB3	30181.79492
Q6BIB4	675007.75
Q6BIB5	145601.7031
Q6BIB6	28485.30273
Q6BIB9	51598.26563
Q6BIC0	1289096.25
Q6BIC2	22593.97266
Q6BID1	27121.30078
Q6BID3	692286.75
Q6BIE4	125848.25
Q6BIE5	71302.46875
Q6BIE6	243759.4063
Q6BIE7	98789.15625
Q6BIE8	223855.1406
Q6BIE9	15210.73633
Q6BIF2	1041573.25
Q6BIF4	64120.63281
Q6BIF5	294255.0625
Q6BIF6	3150.877686
Q6BIF8	30571.57031
Q6BIF9	414365.6563
Q6BIG0	231514.8906
Q6BIG1	45012.05859
Q6BIG3	273747.8125
Q6BIG8	14629.67676
Q6BIH0	33823.91797
Q6BIH2	562628.75
Q6BIH3	175196.875
Q6BIH4	5900200.5
Q6BIH5	72537.41406
Q6BIH6	2852361.5
Q6BIH7	27313.70117
Q6BIH8	82367.32031
Q6BIH9	45241548
Q6BII1	8707.286133
Q6BII3	8006.029297
Q6BII4	11472.9082
Q6BII5	288753.0313
Q6BII6	135412.8594
Q6BII7	125668.3906
Q6BII8	22229.00586
Q6BII9	68085.09375
Q6BIJ0	34612.15234
Q6BIJ1	12652.1416
Q6BIJ2	29025.46484
Q6BIJ4	78169.21875
Q6BIJ5	246974.6094
Q6BIJ6	170793.7656
Q6BIJ9	25763.57422
Q6BIK0	136164.7188
Q6BIK3	50876.72266
Q6BIK4	1314247.25
Q6BIK6	28970.06641
Q6BIK7	9385.838867
Q6BIK8	50058.42969
Q6BIK9	10496445
Q6BIL0	386743.5938
Q6BIL1	114006.1484
Q6BIL2	1524075.75
Q6BIL3	110086.1094
Q6BIL4	53174.69922
Q6BIL7	577357.3125
Q6BIL9	794206
Q6BIM1	145121.0938
Q6BIM2	4617.380371
Q6BIM3	218973.4844
Q6BIM4	1529308.375
Q6BIM5	1727124.375
Q6BIM6	82550.21875
Q6BIM7	38172.42578
Q6BIM8	102215.8281
Q6BIN0	0
Q6BIN1	144292.5156
Q6BIN4	142566.875
Q6BIN5	17804.80859
Q6BIN6	91823.58594
Q6BIN9	62869.09766
Q6BIP0	431696.0313
Q6BIP1	571140.8125
Q6BIP4	292337.8438
Q6BIP6	72378.96094
Q6BIP7	45958.5
Q6BIP9	44196.72656
Q6BIQ0	145804.9844
Q6BIQ2	153098.4688
Q6BIQ4	35397.11328
Q6BIQ5	81763.85156
Q6BIQ7	45307.53516
Q6BIR1	489561.9063
Q6BIR2	151576.4219
Q6BIR5	79340.30469
Q6BIR6	96144.88281
Q6BIR7	46531.05078
Q6BIR8	11342.47949
Q6BIR9	118496.75
Q6BIS0	40636.26172
Q6BIS1	4139342.5
Q6BIS3	27952.56445
Q6BIS5	252751.3125
Q6BIS6	22402.16406
Q6BIS9	31398.29297
Q6BIT0	2119868.5
Q6BIT1	493035.6563
Q6BIT3	226685.6563
Q6BIT4	116455.2109
Q6BIT7	140407.9688
Q6BIT8	76865.40625
Q6BIU1	29239.23242
Q6BIU3	40096.44922
Q6BIU4	706419.0625
Q6BIU5	4938.143555
Q6BIU6	120216.8594
Q6BIU7	117256.6563
Q6BIU8	166136.3438
Q6BIV0	16181.4873
Q6BIV1	52423.5
Q6BIV2	3737238.25
Q6BIV3	105736.8203
Q6BIV8	31262.69336
Q6BIW4	455715.2813
Q6BIW5	223969.2344
Q6BIW6	220347.7813
Q6BIW8	213782.9844
Q6BIW9	70654.00781
Q6BIX0	1510655.25
Q6BIX1	31123.38281
Q6BIX4	42134.9375
Q6BIX5	323288.25
Q6BIX6	1098533.625
Q6BIX9	11866.04785
Q6BIY1	5365.190918
Q6BIY6	191950.9375
Q6BIY8	808429.1875
Q6BIZ0	51155.0625
Q6BIZ9	794809
Q6BJ01	529219.25
Q6BJ02	62503.82813
Q6BJ07	1254739.5
Q6BJ08	10942.20801
Q6BJ09	96643.14063
Q6BJ10	20061.82813
Q6BJ12	296285.0313
Q6BJ14	36792.15234
Q6BJ15	10061466
Q6BJ16	1110010.375
Q6BJ17	130641.2969
Q6BJ18	251025.125
Q6BJ20	546931.125
Q6BJ21	623524.1875
Q6BJ23	4268974.5
Q6BJ24	8444104
Q6BJ25	11952595
Q6BJ27	8593.982422
Q6BJ28	205807.0156
Q6BJ31	799614.5
Q6BJ32	572229.4375
Q6BJ33	39291.10547
Q6BJ34	53127.05078
Q6BJ38	22949.48047
Q6BJ40	327972.0938
Q6BJ43	52584.11719
Q6BJ44	49818.65625
Q6BJ47	93118.49219
Q6BJ49	158155.6719
Q6BJ51	30306.5
Q6BJ52	42057.11719
Q6BJ53	118860.0469
Q6BJ54	1353864.375
Q6BJ55	10051.02734
Q6BJ57	87605.78906
Q6BJ58	62316.03125
Q6BJ59	78895.98438
Q6BJ60	83725.65625
Q6BJ61	80263.3125
Q6BJ62	16395.22656
Q6BJ63	240801
Q6BJ64	64629.0625
Q6BJ65	33402.89453
Q6BJ66	1281618.25
Q6BJ67	22570.35547
Q6BJ70	89437.51563
Q6BJ73	27669.80859
Q6BJ75	99493.00781
Q6BJ76	81415.95313
Q6BJ77	35208.35156
Q6BJ80	1302182.25
Q6BJ82	1844638.625
Q6BJ85	68656.85938
Q6BJ86	462270.875
Q6BJ88	531542.0625
Q6BJ89	114938.1719
Q6BJ90	69634.8125
Q6BJ93	247389.3125
Q6BJ95	1236015.75
Q6BJ97	20610.85547
Q6BJ98	201046.9375
Q6BJA1	118753.8906
Q6BJA2	653005.1875
Q6BJA3	989271.5625
Q6BJA4	357497
Q6BJA5	53721.8125
Q6BJA6	87979.6875
Q6BJA8	77261.88281
Q6BJA9	164265.0781
Q6BJB0	44722.75391
Q6BJB1	28617.07227
Q6BJB2	1886.690796
Q6BJB3	880526.625
Q6BJB4	18991876
Q6BJB5	18424.56641
Q6BJB7	210824.9688
Q6BJC1	0
Q6BJC3	206620.9531
Q6BJC4	53964.92188
Q6BJC5	7855.060059
Q6BJC7	139357.5313
Q6BJD0	14641.60254
Q6BJD3	11157.05176
Q6BJD4	25371.58203
Q6BJD6	98424.375
Q6BJD7	21960.12305
Q6BJD8	23607.33398
Q6BJE1	41667.5625
Q6BJE2	86528.90625
Q6BJE5	29333.06836
Q6BJE8	2440518
Q6BJE9	14953.7168
Q6BJF0	59905.80078
Q6BJF1	682623.75
Q6BJF3	338541.5625
Q6BJF4	310683.4063
Q6BJF5	46489.13672
Q6BJF7	160293.2188
Q6BJG0	439530.625
Q6BJG1	2058189.625
Q6BJG2	11124006
Q6BJG4	268132.5625
Q6BJG5	5361.668457
Q6BJG6	151681.1563
Q6BJG7	100894.6875
Q6BJG8	645284.875
Q6BJG9	211327.7813
Q6BJH0	192859.8906
Q6BJH2	39856.42969
Q6BJH3	270947.4063
Q6BJH4	136398.5781
Q6BJH5	851218.5625
Q6BJH6	431520.3125
Q6BJH7	62268.84375
Q6BJH8	32105.46094
Q6BJI0	21680.25781
Q6BJI1	210188.7344
Q6BJI2	767037.875
Q6BJI7	0
Q6BJI8	1106185.875
Q6BJJ3	128836.9531
Q6BJJ7	76933.375
Q6BJJ8	40508.23438
Q6BJJ9	0
Q6BJK1	108057.0781
Q6BJK7	2285285.25
Q6BJK9	14631.90039
Q6BJL0	4307.671387
Q6BJL1	40631.1875
Q6BJL3	15218.14746
Q6BJL7	3973642
Q6BJM2	179279.2969
Q6BJM4	266526.6875
Q6BJM5	45829.12891
Q6BJN0	26430.39063
Q6BJN1	22002.19922
Q6BJN8	69856.19531
Q6BJN9	737027.75
Q6BJP1	128748.9922
Q6BJP7	181570.7031
Q6BJP8	40293.52344
Q6BJQ1	43760.46094
Q6BJQ3	577856.25
Q6BJQ6	97908.23438
Q6BJQ8	79034.58594
Q6BJQ9	1046293.188
Q6BJR2	0
Q6BJU2	49162.37109
Q6BJU8	32790.89453
Q6BJV6	51609.72656
Q6BJW9	51609.68359
Q6BJX1	26879.21289
Q6BJX3	19418.70703
Q6BJX4	144101.9063
Q6BJX6	492953.0313
Q6BJX8	188578.9063
Q6BJX9	84488.5625
Q6BJY0	207904.2969
Q6BJY3	49561.46875
Q6BJY4	471130.0625
