ProteinID	NaCl1
Q6BJX9	110076.1563
Q6BJY0	137528.6094
Q6BJY3	52824.31641
Q6BJY4	394583.125
Q6BJY6	8287.253906
Q6BJY8	14617.5166
Q6BJZ0	20474.00977
Q6BJZ3	15969.00977
Q6BJZ6	179640.5938
Q6BJZ7	260782.8906
Q6BJZ8	974050.125
Q6BK01	221351.8906
Q6BK02	76600.75
Q6BK03	396867.6875
Q6BK06	35595.375
Q6BK08	57568.85156
Q6BK10	113143.1641
Q6BK11	463540.1875
Q6BK12	74285.39844
Q6BK14	336549.9688
Q6BK20	3502021.75
Q6BK25	17926.9043
Q6BK26	56318.53906
Q6BK27	16349.03418
Q6BK29	11238.91406
Q6BK31	94517
Q6BK32	799108.5625
Q6BK33	22198.39844
Q6BK34	184438.1094
Q6BK35	948421.3125
Q6BK36	37459.83594
Q6BK37	9770.530273
Q6BK38	384964.4375
Q6BK39	205600.5625
Q6BK40	979428.375
Q6BK41	99839.82813
Q6BK42	469367.75
Q6BK43	24507.11328
Q6BK44	62763.42188
Q6BK45	180095.4219
Q6BK47	325476.625
Q6BK48	45569.48047
Q6BK49	43170.07031
Q6BK50	26194.96875
Q6BK51	554182.0625
Q6BK54	44046.94922
Q6BK55	66669.17188
Q6BK56	333206.1563
Q6BK57	52796.74609
Q6BK59	44394.21484
Q6BK61	12816.4834
Q6BK62	216708.1094
Q6BK66	280428.9375
Q6BK67	185398.1719
Q6BK70	5390148.5
Q6BK71	83215.72656
Q6BK73	67716.96875
Q6BK75	70613.10156
Q6BK77	164231.7344
Q6BK78	113638.6094
Q6BK79	496204.375
Q6BK81	107996.4063
Q6BK82	9820.611328
Q6BK83	10199.65527
Q6BK84	384996.5
Q6BK85	329659.25
Q6BK86	0
Q6BK88	24487.10547
Q6BK90	180364.875
Q6BK92	66258.36719
Q6BK93	969998.0625
Q6BK94	77543.77344
Q6BK95	134897.0469
Q6BK96	886477.6875
Q6BK97	13930.40918
Q6BK99	414286.875
Q6BKA1	11955.42773
Q6BKA3	178312.9688
Q6BKA4	220207.6563
Q6BKA5	220448.9219
Q6BKA6	815262.0625
Q6BKA8	281813.625
Q6BKB0	78604.4375
Q6BKB1	98894.375
Q6BKB2	17881.66211
Q6BKB4	973738.75
Q6BKB5	66204.98438
Q6BKB7	18706.82031
Q6BKC1	202126.2813
Q6BKC2	33848.125
Q6BKC3	493414.0625
Q6BKC4	22732.42773
Q6BKC5	89642.92969
Q6BKC7	1083362.5
Q6BKC8	1120329.125
Q6BKC9	57304.18359
Q6BKD0	11076.25098
Q6BKD2	105423.1016
Q6BKD3	165510.8125
Q6BKD6	1126510.5
Q6BKD8	40649.48438
Q6BKD9	6389971
Q6BKE0_Q6BRR6	5304973.5
Q6BKE2	387930.6875
Q6BKE4	1447584.5
Q6BKE6	48136.39844
Q6BKE7	51496.05469
Q6BKF1	54034.45703
Q6BKF6	1175428.875
Q6BKF7	259167.0625
Q6BKF8	18111402
Q6BKF9	23636.79688
Q6BKG0	220607.2188
Q6BKG1	12703510
Q6BKG3	271824.8438
Q6BKG4	81640.67188
Q6BKG5	23719.00781
Q6BKG7	218902.9375
Q6BKG8	21888.27734
Q6BKG9	1019662.313
Q6BKH3	265834.9063
Q6BKH4	207814.9063
Q6BKH5	147825.375
Q6BKH8	9590918
Q6BKH9	239866.0313
Q6BKI0	15973.03809
Q6BKI1	320796.375
Q6BKI2	36984.54297
Q6BKI3	55255.37891
Q6BKI4	43782.62891
Q6BKI5	156986.1719
Q6BKI6	36686.39844
Q6BKI7	32945.07422
Q6BKI8	112535.6797
Q6BKI9	1895356
Q6BKJ2	224907.8906
Q6BKJ3	86653.875
Q6BKJ4	373318.5313
Q6BKJ5	25590.94727
Q6BKJ8	99834.46094
Q6BKK0	90831.35938
Q6BKK1	50707.125
Q6BKK4	2898753.5
Q6BKK5	450731.3438
Q6BKK6	368932.1875
Q6BKK7	78599.6875
Q6BKK9	286677.4375
Q6BKL0	59533.76953
Q6BKL4	12640.49121
Q6BKL5	24336.83008
Q6BKL7	39244.21484
Q6BKL8	394266.375
Q6BKL9	61823.4375
Q6BKM0	181301.7656
Q6BKM1	203970.9063
Q6BKM2	40058.77344
Q6BKM3	16285.4043
Q6BKM4	430299.125
Q6BKM5	3097284
Q6BKM6	18197.24023
Q6BKM7	17368.40234
Q6BKN1	148020.375
Q6BKN2	52580.97266
Q6BKN3	33390.23438
Q6BKN4	11620.77148
Q6BKN9	37375.40625
Q6BKP0	11836.53613
Q6BKP1	166807.4219
Q6BKP6	69967.77344
Q6BKP7	8794.398438
Q6BKP8	218623.3125
Q6BKP9	185129.5156
Q6BKQ1	124712.6172
Q6BKQ2	88108.34375
Q6BKQ3	15979.88281
Q6BKQ7	17990.59961
Q6BKQ8	286222.8125
Q6BKQ9	12581836
Q6BKR0	142036.9375
Q6BKR8	101053.5313
Q6BKR9	23056.32617
Q6BKS0	13561.26172
Q6BKS1	21192.43164
Q6BKS6	183505.2031
Q6BKS7	8603.583984
Q6BKT3	81240.02344
Q6BKT4	312526.0625
Q6BKT5	337093.0313
Q6BKT6	83324.80469
Q6BKT7	1777055.5
Q6BKT8	29947.62891
Q6BKT9	140296.5625
Q6BKU0	9457.553711
Q6BKU1	286412.375
Q6BKU3	171553.0313
Q6BKU6	179608.6406
Q6BKU7	34066.00391
Q6BKU8	27205.73438
Q6BKU9	77062.22656
Q6BKV0	69084.79688
Q6BKV1	1412093.5
Q6BKV7	3649548.5
Q6BKV8	240470.6719
Q6BKW0	606810.875
Q6BKW1	2139927.5
Q6BKW2	192887.5
Q6BKW3	175854.4844
Q6BKW5	752926.5625
Q6BKW6	16480.53516
Q6BKW7_Q6BRG2	29835166
Q6BKW8	20917570
Q6BKX0	64785.85547
Q6BKX1	27144.11914
Q6BKX2	73641.40625
Q6BKX3	5792489.5
Q6BKX4	41658.15234
Q6BKX6	356736.2188
Q6BKX7	23638.86133
Q6BKX8	16149.13477
Q6BKX9	306772.2188
Q6BKY1	43887.19922
Q6BKY3	90694.10156
Q6BKY7	2002363.75
Q6BKY8	13030529
Q6BKY9	542200.0625
Q6BKZ0	215161.3438
Q6BKZ1	117958.0313
Q6BKZ2	53232.88672
Q6BKZ3	118141.3359
Q6BKZ4	13582.12012
Q6BKZ5	80026.71094
Q6BKZ6	0
Q6BKZ7	51084.39063
Q6BKZ8	19037.51953
Q6BL00	42618.99219
Q6BL01	138597.8125
Q6BL02	2335034.25
Q6BL07	0
Q6BL08	77190.14063
Q6BL12	3700545.5
Q6BL13	32337.04492
Q6BL18	15726.27539
Q6BL19	319959.5625
Q6BL21	1239515.75
Q6BL22	90588.21875
Q6BL27	18375.60547
Q6BL32	3057.892578
Q6BL33	43508.97266
Q6BL34	87227.21094
Q6BL36	99043.96094
Q6BL38	6278.888672
Q6BL39	394657.5
Q6BL42	13044705
Q6BL43	13851822
Q6BL44	18891.48047
Q6BL47	899859.1875
Q6BL48	75689.09375
Q6BL50	71399.90625
Q6BL53	37797.60156
Q6BL55	17974.40234
Q6BL57	895062.1875
Q6BL58	58535.18359
Q6BL59	107430.8516
Q6BL60	412100.5625
Q6BL62	3569.160645
Q6BL63	36297.65625
Q6BL65	103157.6953
Q6BL66	510467.8125
Q6BL67	68343.74219
Q6BL68	28858.07813
Q6BL69	75308.64063
Q6BL71	14581.15918
Q6BL72	58448.91406
Q6BL74	25981.62695
Q6BL75	169776.6094
Q6BL76	133005.5469
Q6BL77	32813.54688
Q6BL78	110591.9922
Q6BL82	112771.7891
Q6BL83	660671.875
Q6BL86	62592.64453
Q6BL90	14353443
Q6BL92	248831.125
Q6BL94	201478.4375
Q6BL96	18811.47266
Q6BL98	73640.64063
Q6BL99	41882.0625
Q6BLA0	8756240
Q6BLA1	236784.5781
Q6BLA3	21767.63086
Q6BLA5	21897.10938
Q6BLA6	1639000.25
Q6BLB0	8410995
Q6BLB1	3694020
Q6BLB2	341882.625
Q6BLB3	357679.0313
Q6BLB4	98596.39063
Q6BLB5	97188.07813
Q6BLB8	152107.0313
Q6BLB9	1707869.5
Q6BLC0	171108.5469
Q6BLC2	0
Q6BLC3	189229.5938
Q6BLC4	30024.55859
Q6BLC5	4795.00293
Q6BLC6	93942.30469
Q6BLC9	87368.53125
Q6BLD0	17904.11719
Q6BLD1	77121.75
Q6BLD2	164826.4219
Q6BLD3	65602.54688
Q6BLD4	705200.8125
Q6BLD6	895229.0625
Q6BLD7	18107.67188
Q6BLD8	109145.6563
Q6BLD9	63027.72656
Q6BLE0	102392.2969
Q6BLE1	164442.6875
Q6BLE2	97258.71094
Q6BLE6	91188.30469
Q6BLE9	1844613.25
Q6BLF0	17870.38672
Q6BLF1	2160334.5
Q6BLF3	1744705.625
Q6BLF4	168550.9219
Q6BLF5	476443.8438
Q6BLF6	106612.2891
Q6BLF9	17450.35938
Q6BLG2	110966.6875
Q6BLG3	1641214.875
Q6BLG4	159378.6094
Q6BLG5	342192.1563
Q6BLG6	13860.33301
Q6BLG8	219323.2813
Q6BLG9	112992.5
Q6BLH2	26050.83203
Q6BLH4	425513.9063
Q6BLH6	150702.5625
Q6BLH7	21601.35156
Q6BLH9	26237.18359
Q6BLI1	680739.875
Q6BLI4	112394.5469
Q6BLI5	1579612.25
Q6BLI6	99085.36719
Q6BLI7	662993.875
Q6BLI9	3557345
Q6BLJ0	325322.5
Q6BLJ2	103466.4297
Q6BLJ3	28886384
Q6BLJ5	179718.4844
Q6BLJ6	121519.5625
Q6BLJ9	32356.40039
Q6BLK0	591329.625
Q6BLK5	178832.2813
Q6BLL1	286541.4375
Q6BLL2	27226.30469
Q6BLL4	3027796
Q6BLL5	3195495
Q6BLL7	3042034.5
Q6BLL8	23488.125
Q6BLL9	861298.875
Q6BLM0	42879.22266
Q6BLM2	79951.8125
Q6BLM3	152435
Q6BLM4	14601.52051
Q6BLM5	79650.75
Q6BLM8	10087.82031
Q6BLM9	481695.9375
Q6BLN0	64330.02734
Q6BLN1	200500.4688
Q6BLN2	70747.32031
Q6BLN3	10951.42676
Q6BLN4	1555523.75
Q6BLN9	5504989
Q6BLP0	87170.89844
Q6BLP1	713596.4375
Q6BLP3	33452.05078
Q6BLP4	94421.78906
Q6BLP8	761770.875
Q6BLQ1	60207.99219
Q6BLQ3	1123024
Q6BLQ5	45627.23047
Q6BLQ6	8773.500977
Q6BLQ9	105787.9141
Q6BLR0	86696.07031
Q6BLR1	32871.5
Q6BLR3	151470.7813
Q6BLR4	57309.32422
Q6BLR6	7996.213867
Q6BLR8	157462.9375
Q6BLR9	73039.1875
Q6BLS0	77635.14063
Q6BLS1	135873.7969
Q6BLS3	534737
Q6BLS5	204722.2656
Q6BLS6	15022.58301
Q6BLS7	26467.20313
Q6BLS9	12310.79297
Q6BLT1	42776.02734
Q6BLT2	19569.43945
Q6BLT3	11252.22949
Q6BLT4	7649.550781
Q6BLT5	674375.375
Q6BLT6	76485.47656
Q6BLU0	23094.58984
Q6BLU1	734766.625
Q6BLU2	30635.92773
Q6BLU3	106155.1406
Q6BLU6	98624.34375
Q6BLU7	276788.8438
Q6BLU8	31985.67773
Q6BLU9	112945.4688
Q6BLV1	5138483.5
Q6BLV6	166029.5781
Q6BLV9	308715.6563
Q6BLW0	125731.8516
Q6BLW1	289637.0625
Q6BLW3	24918.10938
Q6BLW6	144832.0938
Q6BLW7	0
Q6BLW8	349940
Q6BLW9	842353.375
Q6BLX2	161055.25
Q6BLX4	644079.875
Q6BLX7	314742.0938
Q6BLY1	115487.4453
Q6BLY4	503757.2188
Q6BLY5	745539.75
Q6BLY6	24604.84375
Q6BLY7	1520129.75
Q6BLY9	17669406
Q6BLZ0	34602.09375
Q6BLZ1	9754.967773
Q6BLZ2	7563061
Q6BLZ4	6446478.5
Q6BLZ6	7068358.5
Q6BLZ9	11060.81348
Q6BM00	771204.8125
Q6BM01	210052.1094
Q6BM02	8091.576172
Q6BM03	237478.3281
Q6BM04	115770.0703
Q6BM05	0
Q6BM07	300197.125
Q6BM08	3161.153564
Q6BM10	5725.725098
Q6BM13	25237.83789
Q6BM14	135138.7031
Q6BM15	458969.75
Q6BM17	1402587.125
Q6BM18	243014.8438
Q6BM19	141186.7344
Q6BM21	34032.74609
Q6BM23	136629.875
Q6BM28	42915.08203
Q6BM30	2747440.5
Q6BM33	85129.10938
Q6BM36	769624.4375
Q6BM37	138597.1406
Q6BM39	2208997.5
Q6BM40	331802.7813
Q6BM45	20266.00195
Q6BM46	55333.26953
Q6BM47	605265.3125
Q6BM50	364341.375
Q6BM51	322603.25
Q6BM52	1369962.875
Q6BM53	4345856.5
Q6BM55	31780.48438
Q6BM56	52726.98438
Q6BM57	215170.9531
Q6BM60	92647.20313
Q6BM62	75832.20313
Q6BM67	30361.46484
Q6BM68	120215.6016
Q6BM69	298399
Q6BM70	22014.98047
Q6BM72	105450.625
Q6BM73	147709.0781
Q6BM74	34592.83984
Q6BM75	101626.2813
Q6BM81	65788.48438
Q6BM83	1203771.75
Q6BM84	570155.375
Q6BM85	388778.0938
Q6BM87	451285.3125
Q6BM89	37138.83203
Q6BM90	6625.716797
Q6BM93	276738.1875
Q6BM94	875186.8125
Q6BM96	145266.0156
Q6BM98	489696.0938
Q6BMA1	31671.1543
Q6BMA6	131922.125
Q6BMA7	100527.4844
Q6BMA8	14622.63965
Q6BMA9	19906.60352
Q6BMB0	6284.017578
Q6BMB2	109310.2734
Q6BMB3	261592.3906
Q6BMB4	81110.95313
Q6BMB5	1502387.625
Q6BMB6	455396.25
Q6BMB7	17733.56055
Q6BMB8	11634400
Q6BMC0	183380.6406
Q6BMC2	577839.75
Q6BMC3	16870.54492
Q6BMC6	90595.75
Q6BMC8	49779.32813
Q6BMD0	29363.63477
Q6BMD1	27817.93945
Q6BMD4	57055.19141
Q6BMD5	953646.75
Q6BMD6	22784.53516
Q6BMD8	14658.65918
Q6BMD9	230458.4063
Q6BME0	30781106
Q6BME2	658709.375
Q6BME3	639003.0625
Q6BME5	4782918
Q6BME7	346516.6875
Q6BME9	12114.57324
Q6BMF0	4128754.5
Q6BMF1	6330.823242
Q6BMF2	11391.16797
Q6BMF3	23905.04492
Q6BMF6	31717.71289
Q6BMF7	113991.2188
Q6BMF9	448330.4688
Q6BMG0	188738.3438
Q6BMG2	370076.25
Q6BMG4	8529.611328
Q6BMG5	337277.625
Q6BMH1	31903.37305
Q6BMH2	75742.51563
Q6BMH3	296212.0313
Q6BMH4	92488.10156
Q6BMH8	2397340
Q6BMI2	28231.09961
Q6BMI5	143647.7813
Q6BMI6	21004.78516
Q6BMI7	105572.2734
Q6BMI8	65516.78516
Q6BMI9	21192.31836
Q6BMJ1	1144932
Q6BMJ2	3983.599365
Q6BMJ5	195811.8125
Q6BMJ6	213088.7188
Q6BMJ7	69989.72656
Q6BMJ8	128943
Q6BMK0	34646032
Q6BMK1	13732.15234
Q6BMK2	36412.98047
Q6BMK3	14564.66113
Q6BMK9	3293.303223
Q6BML0	273873.0938
Q6BML1	41342.34375
Q6BML3	257281.9219
Q6BML5	34728.61328
Q6BML6	70093.35938
Q6BML8	38750.59766
Q6BML9	25854.25391
Q6BMM0	73074.58594
Q6BMM1	151693.1094
Q6BMM2	9018.495117
Q6BMM3	37186.07813
Q6BMM5	46277.62109
Q6BMM6	496405.8125
Q6BMM7	69354.99219
Q6BMM8	58126.19141
Q6BMM9	25358.84766
Q6BMN1	148544.0781
Q6BMN3	14866754
Q6BMN4	2991806.25
Q6BMN6	93824.67969
Q6BMN7	192581.2656
Q6BMN8	108817232
Q6BMN9	277786.4688
Q6BMP0	38436.90625
Q6BMP1	64771.64453
Q6BMP2	159938.1406
Q6BMP3	88200.07813
Q6BMP4	16104.28516
Q6BMP5	54673.73047
Q6BMP7	103673.3828
Q6BMP8	78268.6875
Q6BMP9	270529.3438
Q6BMQ0	111342.0313
Q6BMQ2	12841.5918
Q6BMQ3	90619.40625
Q6BMQ5	211548.6875
Q6BMQ6	86361.90625
Q6BMQ8	6715.568359
Q6BMR2	16854338
Q6BMR3	23782.03516
Q6BMR4	172140.125
Q6BMR5	124030.75
Q6BMR6	27061.78711
Q6BMR8	467900.4375
Q6BMR9	13495.01563
Q6BMS0	147679.8906
Q6BMS1	28108.29102
Q6BMS2	129172.4688
Q6BMS3	47155.08203
Q6BMS5	34181.63281
Q6BMS6	19918.09766
Q6BMS7	124233.7891
Q6BMS8	5415711.5
Q6BMS9	14726.23633
Q6BMT0	3113452.5
Q6BMT1	161883.6875
Q6BMT2	2500.747803
Q6BMT4	99083.1875
Q6BMT5	129600.4453
Q6BMT6	39767.125
Q6BMT7	262612.8438
Q6BMT8	10916627
Q6BMT9	10518.77734
Q6BMU1	19535.96484
Q6BMU5	276354.2813
Q6BMU6	35884.21094
Q6BMU7	261424.25
Q6BMU9	174569.2813
Q6BMV0	49167.39453
Q6BMV1	507112.3125
Q6BMV4	173758.1406
Q6BMV6	20758.0918
Q6BMV7	291335.1875
Q6BMV8	97088.51563
Q6BMW0	1210347.75
Q6BMW2	113108.9766
Q6BMW3	104055.4453
Q6BMW4	155836.4688
Q6BMW5	9186.169922
Q6BMW7	14220.41602
Q6BMW8	29521.98633
Q6BMW9	35305.63672
Q6BMX0	7060543
Q6BMX1	25769.43164
Q6BMX2	0
Q6BMX5	49876.44922
Q6BMX6	37110.05078
Q6BMX7	84718.96094
Q6BMX8	2824839
Q6BMY0	17253.87305
Q6BMY2	112984.1641
Q6BMY3	20243270
Q6BMY5	35531.30469
Q6BMY6	4691.796875
Q6BMY7	308441.4063
Q6BMY9	26541.97266
Q6BMZ0	11137.24512
Q6BMZ1	5133837
Q6BMZ2	688114.3125
Q6BMZ3	133284.25
Q6BMZ5	6589.177246
Q6BMZ7	73971.875
Q6BMZ8	980051.625
Q6BMZ9	854868.625
Q6BN01	1698548.125
Q6BN03	175584.5625
Q6BN04	180086.5781
Q6BN05	372644.625
Q6BN06	20662.34375
Q6BN07	29771.05664
Q6BN08	71178.70313
Q6BN09	10378.72168
Q6BN10	1330183.75
Q6BN12	6659446.5
Q6BN19	342074.875
Q6BN20	34356.55078
Q6BN21	79693.14063
Q6BN23	570008.75
Q6BN25	64103.1875
Q6BN30	48972.25781
Q6BN37	27772.53516
Q6BN80	162329.9375
Q6BN82	56572.83984
Q6BN84	10183.21777
Q6BN87	43013.03516
Q6BN89	69981.61719
Q6BN90	26777.44922
Q6BN91	84124.25
Q6BN93	3775378.75
Q6BNB8	312214.125
Q6BNC1	7602.230957
Q6BNC2	7163940
Q6BNC3	11440579
Q6BNC4	51119.76172
Q6BNC5	78514.33594
Q6BNC6	102743.0938
Q6BNC7	2833950.75
Q6BND1	2734481.5
Q6BND2	25205.79492
Q6BND3	31328.19336
Q6BND5	73019.86719
Q6BND9	514532.9375
Q6BNE1	9372.255859
Q6BNE2	1035044.5
Q6BNE4	95058.70313
Q6BNE8	79733.35938
Q6BNF1	31349.35938
Q6BNF2	261529.9531
Q6BNF3	146567.6406
Q6BNF4	2519370.75
Q6BNF5	21515.41602
Q6BNF7	37151.69922
Q6BNF8	920860.8125
Q6BNF9	41038.69922
Q6BNG2	136423.1719
Q6BNG4	197678.8594
Q6BNG6	27974.60352
Q6BNG7	202193.2344
Q6BNG9	2648571.25
Q6BNH0	1087118
Q6BNH1	21126.43164
Q6BNH2	63734.25781
Q6BNH3	1143207.625
Q6BNH5	154444.2344
Q6BNH7	90244.21094
Q6BNH8	1070714
Q6BNI2	23160.11133
Q6BNI3	58121.70703
Q6BNI6	12240.10547
Q6BNJ1	422937.2188
Q6BNJ3	45833.01563
Q6BNJ7	14476.99219
Q6BNJ8	481164.7813
Q6BNJ9	71284.96875
Q6BNK0	114840.6953
Q6BNK1	11637309
Q6BNK2	269441.5625
Q6BNK5	31916.81641
Q6BNK9	125589.4063
Q6BNL1	250739.2344
Q6BNL2	426137.5
Q6BNL4	102350.2734
Q6BNL5	9298.509766
Q6BNL6	41970.09375
Q6BNL8	92132.10938
Q6BNL9	15530.05469
Q6BNM0	1860618.5
Q6BNM1	30958.84961
Q6BNM2	352658.0313
Q6BNM4	260098.5625
Q6BNM5	89028.57031
Q6BNM6	154394.5469
Q6BNM7	1769564
Q6BNN2	202958.4531
Q6BNN5	84235.71875
Q6BNN6	37126.03125
Q6BNN7	122537.0938
Q6BNN8	248198.5313
Q6BNP0	29262.01953
Q6BNP3	16371.8916
Q6BNP4	748748.1875
Q6BNP6	261293.1094
Q6BNP7	83308.92188
Q6BNP9	313995.5625
Q6BNQ1	693685.125
Q6BNQ4	47845.37109
Q6BNQ5	5519424
Q6BNQ6	300959.1875
Q6BNQ8	161955.4688
Q6BNQ9	17287.56641
Q6BNR0	738440.4375
Q6BNR1	786863.0625
Q6BNR3	351020.7813
Q6BNR4	75611.30469
Q6BNR6	123392.5078
Q6BNR7	715493.6875
Q6BNR9	90719.75
Q6BNS1	314830.4375
Q6BNS2	60421.15625
Q6BNS3	19604.15625
Q6BNS5	410721.6875
Q6BNS6	256087.2969
Q6BNS7	164321.4375
Q6BNS8	188417.125
Q6BNS9	34625.25781
Q6BNT0	231466.6875
Q6BNT8	39071.84766
Q6BNU2	165467
Q6BNU3	1024983.688
Q6BNU4	197958.5781
Q6BNU5	59374.0625
Q6BNU6	23024.10547
Q6BNU7	11060.37207
Q6BNV2	190219.7031
Q6BNV4	26471.35742
Q6BNV7	16743.36328
Q6BNV8	5310.960449
Q6BNW1	80019.19531
Q6BNW2	23767.47266
Q6BNW5	130205.3672
Q6BNW6	7210.358887
Q6BNX0	64230.65625
Q6BNX1	9075.861328
Q6BNX2	111650.8281
Q6BNX3	67906.84375
Q6BNX4	132108.1875
Q6BNX5	3348845.75
Q6BNX6	111021.1875
Q6BNX7	31045.29102
Q6BNY3	406947.9063
Q6BNY4	16864.78516
Q6BNY5	235299.4531
Q6BNY6	0
Q6BNY7	9298.617188
Q6BNY8	44429.98828
Q6BNY9	207490.5938
Q6BNZ1	57536.16406
Q6BNZ6	91865.21094
Q6BNZ7	29238.14453
Q6BP00	10731942
Q6BP01	385926.9688
Q6BP02	15966.58789
Q6BP03	45732.07422
Q6BP04	388796.7813
Q6BP05	75750.875
Q6BP08	48390.77344
Q6BP09	1872125.25
Q6BP11	51765.66797
Q6BP14	5320.087402
Q6BP15	69851.96094
Q6BP16	49305.9375
Q6BP17	2368707.5
Q6BP20	143038.0313
Q6BP22	38019.39844
Q6BP28	11813.89063
Q6BP29	212034.7813
Q6BP32	29634.8125
Q6BP39	207732.2188
Q6BP41	8746.233398
Q6BP42	63150.6875
Q6BP44	674742.6875
Q6BP45	78671.67188
Q6BP46	139005.0938
Q6BP48	16962.25391
Q6BP50	53321.73047
Q6BP54	176851.1563
Q6BP56	525724.375
Q6BP58	145271.2188
Q6BP62	33271.99609
Q6BP66	695438.8125
Q6BP67	945560.375
Q6BP69	86667.74219
Q6BP72	28512.13477
Q6BP74	565422.0625
Q6BP77	105201.6484
Q6BP80	143604.7813
Q6BP81	52089.55078
Q6BP84	485765.1563
Q6BP87	9870.1875
Q6BP89	18276.22461
Q6BP94	63358.30859
Q6BP95	15504.49609
Q6BP96	44591.40234
Q6BP98	37468.71484
Q6BPA3	3870.213135
Q6BPA5	310450.6563
Q6BPA6	6404.91748
Q6BPA8	148387.2813
Q6BPA9	63003.01953
Q6BPB3	235934.1719
Q6BPB5	11605.83887
Q6BPB6	7838.427734
Q6BPB7	236574.8438
Q6BPB8	159844.4063
Q6BPC0	89653.875
Q6BPC2	118600.5313
Q6BPC3	268019.375
Q6BPC4	10475.27051
Q6BPC5	268986.75
Q6BPC6	34320.26953
Q6BPC7	21964.54883
Q6BPD1	4741755.5
Q6BPD2	34391.83594
Q6BPD3	612168
Q6BPD4	12727400
Q6BPD5	237275.6094
Q6BPD6	275126.2813
Q6BPE0	48044.06641
Q6BPE1	114454.25
Q6BPE3	1037.736572
Q6BPE6	200907.1719
Q6BPE7	9418747
Q6BPE8	11181.2666
Q6BPF0	504862.0313
Q6BPF1	6995.272461
Q6BPF2	191055.6875
Q6BPF4	331956.75
Q6BPF6	6659.891602
Q6BPF9	2878793.5
Q6BPG1	59173.88281
Q6BPG2	36992.30469
Q6BPG5	51270.65625
Q6BPG7	62305.82031
Q6BPG8	51064.23438
Q6BPH0	40683.83594
Q6BPH1	40084.05859
Q6BPH3	285793.0313
Q6BPH4	17713.16016
Q6BPH5	94797.67969
Q6BPH9	2007861
Q6BPI1	951193.0625
Q6BPI2	226472.7813
Q6BPI4	46282.73047
Q6BPI6	26547.51563
Q6BPI7	427.9807129
Q6BPI8	1085.559082
Q6BPJ3	0
Q6BPJ5	42090.42969
Q6BPJ6	39042.99219
Q6BPJ9	10853.06738
Q6BPK2	63308.00391
Q6BPK4	339712.3125
Q6BPK6	429434.0625
Q6BPK7	451368.5313
Q6BPK8	72048.45313
Q6BPK9	99390.55469
Q6BPL0	74014.27344
Q6BPL3	140018.0313
Q6BPL8	101208.8047
Q6BPM1	1004814.625
Q6BPM2	57373.01172
Q6BPM4	36194.79297
Q6BPM7	2637.206055
Q6BPM8	445527.0313
Q6BPM9	173567.9844
Q6BPN0	7239623
Q6BPN1	110545.4063
Q6BPN2	1634250.625
Q6BPN4	77144
Q6BPN5	209377.0156
Q6BPN6	140279.0156
Q6BPN8	121812.4375
Q6BPN9	112213.9766
Q6BPP1	137018.9844
Q6BPP4	53493.62891
Q6BPP5	1063.825562
Q6BPP6	103674.7031
Q6BPP7	11026.83984
Q6BPP8	68736.39844
Q6BPP9	36906.86719
Q6BPQ0	413762.1563
Q6BPQ1	902880.625
Q6BPQ2	63839.51563
Q6BPQ3	61254.95313
Q6BPQ4	61943.59766
Q6BPQ6	46163.58594
Q6BPQ7	1493194.75
Q6BPQ9	24446.57031
Q6BPR1	176187.2188
Q6BPR3	556133.125
Q6BPR4	8715.811523
Q6BPR5	9475.585938
Q6BPR7	95830.33594
Q6BPR8	75937.04688
Q6BPS1	36434.94922
Q6BPS2	611829.5
Q6BPS4	18945.96289
Q6BPT0	13754.61621
Q6BPT1	17435.54297
Q6BPT2	199683.6094
Q6BPT3	87483.17188
Q6BPT4	112172.4609
Q6BPT5	539998.875
Q6BPT7	52273.97266
Q6BPT8	22243.34961
Q6BPT9	268329.875
Q6BPU0	30602.03516
Q6BPU2	167616.75
Q6BPU3	6043.76709
Q6BPU4	61659.39063
Q6BPU5	27126.5293
Q6BPU8	1480780.25
Q6BPV0	2239881.5
Q6BPV1	309283.75
Q6BPV2	22358.85938
Q6BPV3	52046.40625
Q6BPV7	28553.69141
Q6BPW0	46877.47656
Q6BPW7	136883.3281
Q6BPW8	15733.69824
Q6BPX1	825366.375
Q6BPX2	38843.625
Q6BPX7	84556.09375
Q6BPY0	12291842
Q6BPY2	405936.8125
Q6BPY3	144202.3125
Q6BPY4	71709.51563
Q6BPY6	5139922
Q6BPY7	302676.375
Q6BPY8	65728.8125
Q6BPZ1	391747.0938
Q6BPZ3	145221.0938
Q6BPZ4	568865.4375
Q6BPZ5	72000.34375
Q6BPZ6	58915.54688
Q6BPZ8	149949.9063
Q6BPZ9	9664.46875
Q6BQ00	579314.3125
Q6BQ02	73547.02344
Q6BQ03	14626.48535
Q6BQ05	1084456.625
Q6BQ06	223006.1563
Q6BQ07	10595.87598
Q6BQ09	70174.14063
Q6BQ10	49374.01953
Q6BQ12	98691.125
Q6BQ13	8072.621094
Q6BQ14	49276.67188
Q6BQ15	367259.0625
Q6BQ19	35840.27734
Q6BQ24	340176.9375
Q6BQ25	2370337
Q6BQ28	39282.86719
Q6BQ29	37338.52344
Q6BQ32	196579.6094
Q6BQ33	46453.46484
Q6BQ34	1518524.5
Q6BQ36	55377.83203
Q6BQ37	40529.14063
Q6BQ38	2708782.5
Q6BQ40	0
Q6BQ41	55586.99609
Q6BQ42	63298.41406
