ProteinID	Control4
B5RUQ2	0
B5RUQ2	5795.624512
B5RUQ2	4931.905273
B5RUQ5	73369.59375
B5RUQ5	24723.81445
B5RUQ5	12950.16895
B5RUQ5	14107.54785
B5RUQ5	0
B5RUQ6	38668.85156
B5RUQ6	0
B5RUQ6	0
B5RUQ6	0
B5RUQ6	0
B5RUQ9	0
B5RUQ9	114250.1016
B5RUQ9	16468.3457
B5RUQ9	0
B5RUQ9	0
B5RUQ9	0
B5RUQ9	31831.76367
B5RUR9	0
B5RUS3	9383.952148
B5RUS3	3084.220215
B5RUS3	6738.639648
B5RUS7	156882.6563
B5RUS7	0
B5RUS7	0
B5RUS7	2324.582275
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	15503.4707
B5RUS7	4202.394043
B5RUS7	2073.291748
B5RUS7	25374.26953
B5RUS7	6035.450684
B5RUS7	52219.03516
B5RUS7	6706.558105
B5RUS7	16962.67578
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	4662.90918
B5RUS7	0
B5RUS7	5215.562988
B5RUS7	0
B5RUS7	10686.14551
B5RUS9	0
B5RUT0	17711.43359
B5RUT1	309163.9688
B5RUT1	117454.1953
B5RUT1	380331.4688
B5RUT1	112881.3125
B5RUT1	248082.1563
B5RUT1	211783.5469
B5RUT4	11552.83301
B5RUT9	0
B5RUU0	121506.125
B5RUU0	41365.96484
B5RUU2	0
B5RUV0	0
B5RUV3	39801.61328
B5RUV3	6388.446289
B5RUV3	0
B5RUV3	1338.794922
B5RUV3	11629.36426
B5RUV3	10593.51074
B5RUV3	2929.038574
B5RUV3	41111.78516
B5RUV3	10929.7627
B5RUV3	7497.160156
B5RUV3	2648.171143
B5RUV3	0
B5RUV3	19318.73047
B5RUV5	6410.024902
B5RUV5	14653.29395
B5RUV5	14167.82031
B5RUV5	0
B5RUV5	2139.046875
B5RUV5	0
B5RUV5	8251.895508
B5RUX2	0
B5RUX2	39409.72656
B5RUX2	12463.9248
B5RUX4	0
B5RUX4	17104.63867
B5RUX5	269919.7813
B5RUX5	134754.6094
B5RUX5	9311.1875
B5RUX5	123380.8203
B5RUX5	121068.0469
B5RUX5	0
B5RUX5	0
B5RUX5	30156.76367
B5RUX5	7874.893555
B5RUX5	0
B5RUX7	0
B5RUY4	58606.40625
B5RUY4	0
B5RUY4	0
B5RUY4	0
B5RUY8	10402.16113
B5RUY8	14958.38086
B5RUY8	3625.393311
B5RUZ2	14901.80078
B5RUZ2	0
B5RUZ2	0
B5RUZ2	10364533
B5RUZ2	0
B5RUZ2	0
B5RUZ2	0
B5RUZ2	15588.27148
B5RV01	0
B5RV01	703190.8125
B5RV01	285486.6563
B5RV01	0
B5RV01	108817.5703
B5RV01	0
B5RV01	27100.06445
B5RV01	56285.21094
B5RV01	37847.15625
B5RV01	4829.13623
B5RV01	0
B5RV01	14061.20117
B5RV01	6127.037109
B5RV01	57494.08984
B5RV01	0
B5RV01	9306.478516
B5RV01	0
B5RV01	0
B5RV01	7918.603516
B5RV01	33176.15625
B5RV01	25278.09961
B5RV01	6491.913574
B5RV01	6012.92041
B5RV01	0
B5RV01	0
B5RV01	0
B5RV01	0
B5RV01	291.8686523
B5RV09	58477.52734
B5RV09	0
B5RV13	0
B5RV13	0
B5RV16	12770.61523
B5RV16	16336.40625
B5RV16	11299.28906
B5RV18	27555.41211
B5RV18	63034.66797
B5RV18	0
B5RV18	36136.64844
B5RV18	65150.48047
B5RV18	8464.053711
B5RV18	0
B5RV18	4774.916992
B5RV18	4849.233887
B5RV18	39162.95703
B5RV18	0
B5RV18	42995.48438
B5RV18	6478.07959
B5RV18	4593.226563
B5RV18	27146.76563
B5RV18	0
B5RV18	45753.48047
B5RV18	12039.36914
B5RV18	22599.21484
B5RV18	0
B5RV18	9323.976563
B5RV20	0
B5RV20	21383.24219
B5RV20	21954.2793
B5RV20	11780.56641
B5RV21	0
B5RV25	15604.21289
B5RV25	23657.67773
B5RV25	30133.38477
B5RV25	34623.19141
B5RV25	23636.16016
B5RV25	10813.88477
B5RV25	5418.650879
B5RV25	0
B5RV25	3690.949951
B5RV26	18545.61133
B5RV31	0
B5RV34	0
B5RV34	25988.47266
B5RV34	56190.39844
B5RV34	11765.65625
B5RV34	26072.70313
B5RV34	16249.5166
B5RV34	15973.25098
B5RV45	4294.024414
B5RV46	926226.1875
B5RV46	0
B5RV46	34401.61328
B5RV49	112500.5938
B5RV49	172147.9219
B5RV51	6825.521973
B5RV52	64685.8125
B5RV52	46143.875
B5RV55	0
B5RV55	37074.94531
B5RV55	22755.34766
B5RV55	0
B5RV55	9584.344727
B5RV56	15703.77832
B5RV56	0
B5RV56	3613.587646
B5RV56	0
B5RV56	0
B5RV56	2668.552734
B5RV58	30090.23242
B5RV58	13993.7373
B5RV59	0
B5RV59	0
B5RV59	4857.875488
O42724	6291.926758
O42724	743.1392212
Q6B458	0
Q6B4U7	25851.75
Q6B4U7	0
Q6BGQ1	42742.94141
Q6BGQ1	59586.11719
Q6BGQ1	27649.58984
Q6BGQ1	5692.569336
Q6BGQ1	0
Q6BGQ1	46020.03906
Q6BGQ1	18821.28906
Q6BGQ6	0
Q6BGQ6	0
Q6BGQ6	21019.8457
Q6BGQ6	0
Q6BGQ7	18385.00391
Q6BGR3	29484.7207
Q6BGR3	20592.42383
Q6BGR5	26197.44727
Q6BGR5	51213.64453
Q6BGR8	724548.3125
Q6BGR8	28936.83203
Q6BGR8	3580.349121
Q6BGR8	165269.4063
Q6BGR8	12381.99219
Q6BGR9	86087.69531
Q6BGR9	0
Q6BGR9	0
Q6BGR9	12463.61621
Q6BGR9	0
Q6BGR9	12589.41406
Q6BGS5	41509.96484
Q6BGS5	260542.0625
Q6BGS5	229801.7656
Q6BGS6	59240.48047
Q6BGS6	41102.33984
Q6BGS6	5568.184082
Q6BGT0	22426.64648
Q6BGT0	13725.86035
Q6BGT0	1781.031616
Q6BGT2	14356.13965
Q6BGT5	0
Q6BGT5	0
Q6BGT5	0
Q6BGT5	23615.07227
Q6BGT5	7390.497559
Q6BGT5	207654.625
Q6BGT5	1979.916382
Q6BGT9	573.8850098
Q6BGT9	4031.956299
Q6BGU1	185766.7188
Q6BGU1	0
Q6BGU1	0
Q6BGU2	359994.125
Q6BGU2	32299.12891
Q6BGU2	2868.7146
Q6BGU2	6327.400391
Q6BGU2	5180.765137
Q6BGU2	9550.273438
Q6BGU2	2605.023682
Q6BGU2	15094.74512
Q6BGU2	932.4552002
Q6BGU4	3376.727295
Q6BGV0	5039.100586
Q6BGV0	3956.010254
Q6BGV0	0
Q6BGV1	7754.139648
Q6BGV1	56031.75
Q6BGV1	10639.77344
Q6BGV1	4865.54541
Q6BGV5	36240.00391
Q6BGV5	0
Q6BGV5	84433.26563
Q6BGV5	98873.8125
Q6BGV6	57638.47266
Q6BGV6	24808.70117
Q6BGV6	15701.86133
Q6BGV6	16665.71289
Q6BGV6	15632.30371
Q6BGV6	0
Q6BGV6	44459.29688
Q6BGV6	2381.697266
Q6BGV7	7316.36084
Q6BGV7	0
Q6BGV7	4809.131836
Q6BGV7	0
Q6BGW0	24288.61328
Q6BGW2	4421.683594
Q6BGW3	592682.25
