GeneID	logFC	logCPM	F	PValue	FDR
gene-DEHA2A06336g	-0.995025067424156	6.37019220737824	52.6362416101102	4.16038598594333e-05	0.00533480891534149
gene-DEHA2F13068g	1.75395794796849	7.66581909208421	52.7320256409175	4.18286502816292e-05	0.00533480891534149
gene-DEHA2G24750g	-1.25237616626999	7.47988114094198	52.5443080397644	4.20277513567537e-05	0.00533480891534149
gene-DEHA2F07722g	1.53117611355193	6.1095324638158	52.2619209683264	4.33472969179181e-05	0.00533480891534149
gene-DEHA2D07106g	1.13442946586159	3.94063461624457	51.8924975060169	4.34590950681062e-05	0.00533480891534149
gene-DEHA2A07392g	0.80500123518843	8.07390027200989	51.3834632693211	4.52026310966297e-05	0.00544607996138283
gene-DEHA2A14344g	2.88072845505031	5.5797395009107	51.7279358947674	4.62078857097373e-05	0.00546597280777366
gene-DEHA2B13222g	2.16050484170719	1.66350280815963	50.7762774474902	4.80124059655341e-05	0.00557801273592438
gene-DEHA2C09306g	-0.915054486249891	10.1710879682248	49.9858601470607	5.044614966625e-05	0.005705680267624
gene-DEHA2D14234g	1.98694419542828	4.39786315697927	50.1978865751027	5.08652713683049e-05	0.005705680267624
gene-DEHA2D03454g	1.87365922926264	5.41988186562481	49.7036621749063	5.28953597332904e-05	0.0058328340749964
gene-DEHA2B15730g	-3.58977992093959	4.69515423004582	49.572694087863	5.46618938287379e-05	0.00592717135416281
gene-DEHA2D03102g	-1.93443175977465	2.21611396367675	48.6406204886516	5.6919834575374e-05	0.00607082694667842
gene-DEHA2B08624g	-1.40109580466564	3.27739007018117	48.2727869611013	5.79212322029146e-05	0.00607764062406629
gene-DEHA2D09702g	1.90065361959277	7.04883222520788	48.6499799082692	5.8852038013553e-05	0.00607764062406629
gene-DEHA2E15004g	4.99813578484361	9.28276698526587	47.9504151434924	6.22917182091483e-05	0.00633234247919873
gene-DEHA2G21296g	0.841952259907289	7.57947310516816	46.9452368159916	6.46558975557197e-05	0.00647155799226942
gene-DEHA2F11396g	2.21011100743024	5.30211438446085	46.724099760703	6.78582138636579e-05	0.00667602487630993
gene-DEHA2B00374g	1.37460534466382	4.18271110623106	46.3061893648676	6.89649132180436e-05	0.00667602487630993
gene-DEHA2F04180g	-0.790495469741037	6.46644582643431	46.0436051950999	6.97770814001038e-05	0.00667602487630993
gene-DEHA2B16016g	-2.552590086286	2.80869345892189	46.0956677739486	7.11343160488532e-05	0.0067072443509252
gene-DEHA2A07898r	-2.23810841929734	0.37437482715982	45.3734545797773	7.39055205673453e-05	0.00686899024015926
gene-DEHA2E06864g	-0.631963133266511	7.03028764349796	44.9676216284913	7.65503310720504e-05	0.00701459794302479
gene-DEHA2C02838g	-0.781041577313126	6.53633539890931	44.6325208273755	7.88213731615122e-05	0.00712238685817776
gene-DEHA2G24772g	-1.8026864832049	5.42469195956528	44.5941685174979	8.09402423595923e-05	0.00721366050399325
gene-DEHA2E03036g	-1.25869858952942	4.96783718138919	43.747147353191	8.6472651848916e-05	0.00751119848442227
gene-DEHA2F04686g	-0.675897271265366	6.43452143310074	43.5696333298472	8.65877476685629e-05	0.00751119848442227
gene-DEHA2B16610g	3.40709573263924	5.36311876485534	42.9747658739593	9.53481446047125e-05	0.00811376655552879
gene-DEHA2F24244g	0.903902168573703	5.32931657690709	42.4239170373078	9.60282853943616e-05	0.00811376655552879
gene-DEHA2F19426g	-0.871137283389798	5.63030185514846	42.262270713621	9.74589753017265e-05	0.00812907811939786
gene-DEHA2D11726g	-2.60667912472302	0.599986793526641	42.2401864075369	9.90478914715682e-05	0.00815703268245598
gene-DEHA2G10670g	1.60228347084719	4.5287321483805	42.0533898559083	0.000100757420079547	0.00819409718796919
gene-DEHA2E23518g	-1.17051545982771	5.15434576465658	41.6487696141876	0.000104585222140459	0.00839054074990172
gene-DEHA2C05412g	-0.772612273375605	7.95928161218858	41.3788694400079	0.000105752281200729	0.00839054074990172
gene-DEHA2E21582g	-1.50283807586493	4.07658575084139	41.2829331796735	0.000108199508529775	0.00841298449858594
gene-DEHA2G06402g	-1.84283545542491	1.65542356562022	41.1972033515426	0.000108621379938706	0.00841298449858594
gene-DEHA2B16522g	4.5378244788444	0.626538864170008	40.9348292729896	0.00011267682630327	0.00862441684622438
gene-DEHA2B01452g	-0.654240018997592	7.09894989835184	40.5131904909079	0.000114726879805796	0.00867922186065708
gene-DEHA2A07326g	-0.909065444726199	6.06012918860194	40.2231645460438	0.000119191912811491	0.00891336304312136
gene-DEHA2C13662g	-0.860392316843834	7.79813469615969	39.9144272323799	0.000121479617649622	0.00898120900486868
gene-DEHA2E02574g	1.85001280935291	10.2375964477149	39.9040512703894	0.000124234721300928	0.00907000333496391
gene-DEHA2C03630g	1.9027708813059	8.25334981937683	39.8406772826251	0.000126694169982402	0.00907000333496391
gene-DEHA2B14586g	-1.35405861517569	1.61960753978049	39.4653845850386	0.000126862942434939	0.00907000333496391
gene-DEHA2E05148g	3.42655362988298	8.46777958621009	39.1855007942292	0.000135714933063038	0.00952370536111936
gene-DEHA2E21054g	0.904854749088983	8.67068485853204	38.5872459145293	0.000138254719686396	0.00952370536111936
gene-DEHA2C17006g	-1.10166467188106	5.23106233909238	38.5220142925781	0.000141005111283648	0.00952370536111936
gene-DEHA2G24882g	1.01793888959769	4.62582014242669	38.3163079868621	0.000142018240479172	0.00952370536111936
gene-DEHA2G00352g	0.697270765248684	5.83036360668321	38.3144024471738	0.000142045148096191	0.00952370536111936
gene-DEHA2D07788g	-0.565552513542292	6.41930210276911	38.2618794691042	0.000142789258507862	0.00952370536111936
gene-DEHA2C05852g	2.3642171252522	4.57290064662918	38.50273199536	0.000144249488834542	0.00952370536111936
gene-DEHA2D14894g	-1.17775548383439	4.72296379841299	38.1235701027364	0.000146316145454831	0.00952370536111936
gene-DEHA2C05720g	-1.08348088110872	5.76911478949289	38.0288923079832	0.000148078301474837	0.00952370536111936
gene-DEHA2F00792g	3.09967585180639	4.50324752875261	38.198858123542	0.000149474573901193	0.00952370536111936
gene-DEHA2G12826g	1.70374462759968	3.81873342141464	37.879191252809	0.000150310532795903	0.00952370536111936
gene-DEHA2C05544g	-0.796804079432343	7.31274483777164	37.7183587617078	0.00015077492348529	0.00952370536111936
gene-DEHA2C04202g	0.621265246760124	6.12470013244735	37.536828556716	0.000153562419663943	0.00960651059936169
gene-DEHA2C07810g	-1.2894874990827	6.50331526440054	37.4647449876977	0.000157885834135656	0.009762764789349
gene-DEHA2E13882g	2.83282513625039	2.74437203259391	37.391269800416	0.000159061338406239	0.009762764789349
gene-DEHA2B16478g	5.20490718651635	9.21863588202895	37.0020203913854	0.000168523201768629	0.0101691988631656
gene-DEHA2C01584g	-0.956816468451856	3.87093376276693	36.6101702056548	0.000168809326348276	0.0101691988631656
gene-DEHA2G14850g	-2.07778607814897	2.28401756061509	36.5132916357887	0.000172693023655347	0.0103077138706577
gene-DEHA2D03168g	1.32121367938787	0.908655768064625	35.9978083374323	0.000179901253916557	0.0105978866818552
gene-DEHA2D09680g	1.94550327360629	4.32631865103382	36.1402540730967	0.000180812391897622	0.0105978866818552
gene-DEHA2A08360g	-1.5533002253222	2.67029765365548	35.8023285131447	0.000185497464059358	0.0107754151890195
gene-DEHA2A00550g	-0.79583700317243	7.23774359601678	35.6053043916395	0.000189136947356641	0.010889601588516
gene-DEHA2G02464g	0.788859252364313	6.85556603116844	35.3057898432495	0.000195390617238655	0.0111509768048657
gene-DEHA2G06512g	-1.38839991373976	0.0742937746982913	34.8599097946785	0.00020296704874361	0.0114826401663124
gene-DEHA2B09790g	-2.48604219344929	2.48435925968181	34.5507532368429	0.000213929085447999	0.011980340198871
gene-DEHA2B06490g	1.1673510640189	7.16440212526781	34.4572965476569	0.000216097047152817	0.011980340198871
gene-DEHA2A10428g	-0.636913455640769	6.61589125009044	34.2298074662669	0.000217288678676111	0.011980340198871
gene-DEHA2F10736g	-0.729714364291309	8.28380772673715	33.9403388093504	0.000224279065752835	0.0121901911023223
gene-DEHA2C15004g	-0.844437153203734	6.80736106739569	33.9783008805827	0.000226058257763061	0.0121901911023223
gene-DEHA2E02024g	0.870432486225237	7.33641311048543	33.8772147164718	0.000228574998813904	0.0121901911023223
gene-DEHA2F20394g	1.00931294246035	9.3394549662652	33.8442367475422	0.000228589504224304	0.0121901911023223
gene-DEHA2B16192g	3.12491016334268	7.2430511573692	33.8985151767479	0.000233599467856653	0.0123560824217511
gene-DEHA2D08712r	-1.49515516352875	2.50198750287083	33.5699349569725	0.000235702878684241	0.0123667978122554
gene-DEHA2E21516g	-0.931048671930054	3.25145234909654	32.9896317240199	0.000249246669334904	0.0127696763525357
gene-DEHA2B02420g	-0.714932145162923	8.54890306922273	32.8674369666025	0.000252695843167474	0.0127696763525357
gene-DEHA2G23298g	-2.08976135267822	1.27304324908047	32.9447147386147	0.000253477538129074	0.0127696763525357
gene-DEHA2D17600g	1.13741908163491	6.01296959676447	32.9942614773966	0.000253796131995348	0.0127696763525357
gene-DEHA2D13552g	-1.78918984414826	7.68318031800354	33.1105075236747	0.000254772078174641	0.0127696763525357
gene-DEHA2E19426g	-1.20661904743467	1.91446986601308	32.7814444544897	0.000255157996592322	0.0127696763525357
gene-DEHA2G04268g	0.966217085500357	9.50662712338961	32.4884057366357	0.000263770525690891	0.0130999316041598
gene-DEHA2G15202g	1.53919067923769	6.39578780110983	32.6479348550611	0.000268292459946056	0.0131161647766445
gene-DEHA2A14366g	1.20356351600989	9.21451354183687	32.4348076303002	0.000268492074718417	0.0131161647766445
gene-DEHA2G24794g	-0.931188783593197	3.53237676008434	32.2789008373093	0.000270145416549395	0.0131161647766445
gene-DEHA2C07898g	0.683354488966761	6.52025235684685	32.2021942828856	0.000272526263361546	0.0131174688075077
gene-DEHA2G23584g	1.15022301450467	9.24299541330677	32.2498451784126	0.000274204696867668	0.0131174688075077
gene-DEHA2A01144g	-0.912714230154237	7.41135621284616	32.0737761562975	0.000279780699409108	0.0132865199296033
gene-DEHA2C17644g	1.71718516348036	0.851053506750627	31.8025699735561	0.000285351226617992	0.0134528629012801
gene-DEHA2E23716g	-0.693093050449513	8.0601804032636	31.6843360407288	0.000289285670114744	0.0135402343148671
gene-DEHA2F18304g	0.631152623851528	7.34369035724814	31.4952898948641	0.000295714634266713	0.0136525993712204
gene-DEHA2C17710g	1.94076086442792	0.136945091292785	31.4903987710522	0.000295883263347998	0.0136525993712204
gene-DEHA2C02178g	0.674944916220355	6.12353793421563	31.2001519315121	0.000306102887845566	0.0138903296725821
gene-DEHA2B16500g	4.17556171187336	7.23141437024472	31.4127359713709	0.000308922962586296	0.0138903296725821
gene-DEHA2B02662r	-4.30301169620545	-2.37066274296988	31.1133940762554	0.000309240695942006	0.0138903296725821
gene-DEHA2B13178g	0.800893847339714	8.59161692644802	31.1042019900701	0.000309575438445189	0.0138903296725821
gene-DEHA2G11297g	3.18504136886821	8.23734852685599	30.8966151817132	0.000328103283631535	0.0145687998777495
gene-DEHA2D05808g	2.65051868715116	2.20879937823094	30.7340403193969	0.000329175158627293	0.0145687998777495
gene-DEHA2B15708g	-0.978136633785197	8.1743378239291	30.554776629348	0.000334102066494291	0.0146554232402231
gene-DEHA2C09240g	-0.497748763464832	7.80188889113747	30.4235042029099	0.000335637574975905	0.0146554232402231
gene-DEHA2C00616g	2.97428992898569	9.89398193976143	30.5486751198918	0.000341856020685615	0.0147268974020734
gene-DEHA2G02904g	-0.886066243285893	4.59009008147058	30.2441301249374	0.000342944981423374	0.0147268974020734
gene-DEHA2C05764g	0.562320607548753	6.94495210135438	30.2170428086552	0.000344065232879674	0.0147268974020734
gene-DEHA2G17864g	1.94533275078044	9.04298795317621	30.3305286263005	0.000350837533271975	0.0148842139946598
gene-DEHA2E15488g	-2.1330277168626	0.229484414248319	30.051491635719	0.000354131220613438	0.0148842139946598
gene-DEHA2B08162g	-2.96020854998353	1.28468805633961	30.110546478367	0.000354603930091034	0.0148842139946598
gene-DEHA2C01056g	1.25477278396111	5.56308244490666	30.0365367589202	0.000357778812175316	0.01492121123085
gene-DEHA2F05280g	-0.697857741371322	5.83210681448022	29.6122063655145	0.000370280094624416	0.0153442184434806
gene-DEHA2E01276g	-1.06296397728338	3.36996763223462	29.5199662866131	0.000374488631047405	0.0154203989468001
gene-DEHA2A03542g	0.643316765112315	8.24545677698319	29.1724411462396	0.000390876924763369	0.0159939954245942
gene-DEHA2E08624g	0.869015723197995	9.13630419034988	29.0089577483174	0.000399064839595147	0.016214172612217
gene-DEHA2B15906g	-1.42799913779762	3.36443558603931	29.0474863005819	0.000401242205743458	0.016214172612217
gene-DEHA2F05566g	-1.18021663509474	5.83009728295572	29.0340180494257	0.000404395716487516	0.016240731675727
gene-DEHA2G10384g	1.1560661845676	9.70250964894009	28.7911271358829	0.000414241739523421	0.0164444101179914
gene-DEHA2F08866g	0.909870792493949	9.40560439323392	28.7373187436422	0.000414522480687149	0.0164444101179914
gene-DEHA2D02706g	-0.761453930428294	6.24650278223005	28.6906291658732	0.00041862375212393	0.016506461401929
gene-DEHA2G07722g	-0.677577445868896	5.91089030888809	28.5140291492311	0.000424388127207616	0.0166329467205587
gene-DEHA2G03432g	-1.8201030810204	1.55489170073484	28.5039548972641	0.000429418291203083	0.0167293137878279
gene-DEHA2F20152g	0.701268698806958	7.01198958963304	28.3922080626577	0.000434160061473912	0.0168133652377933
gene-DEHA2D04554g	1.49832030025106	11.2449082479799	28.3052710622926	0.000440315728204651	0.0169434175939052
gene-DEHA2A00704g	1.0033568788502	4.20037732752621	28.1833644143117	0.000442726866118027	0.0169434175939052
gene-DEHA2E10274g	-1.02302552442425	5.92555101694554	28.1034599321965	0.00045173146012144	0.0171869291201759
gene-DEHA2C13288g	-1.36390405438648	7.53591626918634	27.9762653081234	0.000461864112953726	0.0173537560991524
gene-DEHA2D17446g	0.829047536231147	3.89352240948357	27.8360132511284	0.000462625295925332	0.0173537560991524
gene-DEHA2B02530g	0.467559560398988	6.47522834019182	27.7555648880964	0.00046743560368629	0.0173537560991524
gene-DEHA2F01408g	0.703381680679377	7.64705596228806	27.7542585315148	0.000467514216648758	0.0173537560991524
gene-DEHA2D03916g	-0.613145616819584	6.98612844902513	27.7221253834372	0.000469452977782173	0.0173537560991524
gene-DEHA2D18986g	4.31931935138629	0.16127059899759	27.7632508423178	0.000474614337465199	0.0174454286980146
gene-DEHA2C00594g	1.07409673430839	7.12912837981513	27.6788441720558	0.000479784991362104	0.0175364109764149
gene-DEHA2B16566g	3.24566994429033	0.0618502464764936	27.483522225954	0.000492015788302055	0.0178829872552691
gene-DEHA2G18326g	-1.16136762997125	5.45865179280254	27.4117201084486	0.000496607223910669	0.017949592215349
gene-DEHA2C01034g	0.825095942369693	6.57427356510533	27.2577535237107	0.000503674222825344	0.0181044447165839
gene-DEHA2C14806g	-1.35578175341837	1.53592913170788	26.5604516738839	0.00054660899515314	0.0193948710417189
gene-DEHA2F08492g	0.864397879443719	8.13401429231022	26.6278841638008	0.000547140049025918	0.0193948710417189
gene-DEHA2B15950g	-1.48803550827909	0.858588452185756	26.4860640764344	0.000552056952420836	0.0193948710417189
gene-DEHA2F02002g	-0.639573656051174	5.61591271406398	26.4803962605108	0.000552474752845025	0.0193948710417189
gene-DEHA2D03190g	0.903881431101466	4.84855389205287	26.4203137754294	0.000560817028330659	0.0193948710417189
gene-DEHA2E23430g	-0.937582966431666	4.45422542265437	26.3376941680715	0.000565506909934772	0.0193948710417189
gene-DEHA2A02178g	-0.488223055479521	6.24001017626681	26.2991468573903	0.000566040776950012	0.0193948710417189
gene-DEHA2A03212g	0.800380122257461	8.62373945702954	26.3266638837829	0.000567882300218157	0.0193948710417189
gene-DEHA2D16038g	-2.39292580041594	2.51979347300565	26.3336459929669	0.000572250763647246	0.0193948710417189
gene-DEHA2E12452g	0.629527551529296	8.31942397134974	26.2126692609094	0.000572656178483868	0.0193948710417189
gene-DEHA2G21604g	2.21216954445008	5.52343237990874	26.433520908488	0.000572673324093118	0.0193948710417189
gene-DEHA2F26994g	-1.54787062211731	1.5193905799619	26.23675829134	0.000575347388726062	0.0193948710417189
gene-DEHA2C13332g	-1.83973971855726	3.63790120120903	26.2282033913658	0.00058037980788682	0.0193954442046539
gene-DEHA2E12034g	-1.65250112143974	0.0577449718258029	26.1011505777218	0.000581326716862513	0.0193954442046539
gene-DEHA2D06116g	1.72760882854334	2.45723971408723	26.0643019568775	0.000589961150273254	0.0194921770305306
gene-DEHA2G14058g	1.01945922507114	10.2015016462316	26.0422294077965	0.000590218087152555	0.0194921770305306
gene-DEHA2F19382g	-0.775717595990871	7.55954879869001	26.0156467691941	0.000593846160751469	0.0195129450598437
gene-DEHA2B14718g	-0.958582839159938	7.63130418615205	25.8908347764812	0.000603955779846608	0.0197420828695344
gene-DEHA2D14212g	1.03021560442619	6.85876770665332	25.896473455351	0.000606888498909758	0.0197420828695344
gene-DEHA2F13288g	0.548918786429008	7.31909899602791	25.6507839212405	0.00061801057844092	0.0200038647927195
gene-DEHA2B16588g	3.3103245851468	0.471948175774404	25.7156933983246	0.000621955833508417	0.0200319042218107
gene-DEHA2C04488g	-0.707006234074178	6.98979193080632	25.521028154535	0.000635164828884496	0.020247633167527
gene-DEHA2E23034g	-0.831458008148851	4.97674284582873	25.432550591609	0.000636798357868911	0.020247633167527
gene-DEHA2G24838g	-0.955834536810802	6.29522236800619	25.5290798252605	0.00063799028578897	0.020247633167527
gene-DEHA2G03058g	-1.00939991028001	1.31226056760667	25.3800340442091	0.000641422874711435	0.0202577535090903
gene-DEHA2G05346g	0.997187056967283	10.012433937935	25.3869026330257	0.000645777054642178	0.0202967416304445
gene-DEHA2C00484g	1.24899824926711	4.1662061800741	25.1891756489287	0.000664858120161383	0.0207959948546633
gene-DEHA2F02948g	2.17917541592616	4.75873488939727	25.2650862170794	0.000670559834922122	0.020873982229681
gene-DEHA2B02398g	-0.930779894177387	3.04288675383742	25.0203694441886	0.00067421775631484	0.0208879082027826
gene-DEHA2G00198g	-2.07989623260291	-0.860793303725472	24.9213789323526	0.000683599844253085	0.0210782018327515
gene-DEHA2A00110g	-2.35875122668893	2.45793862822818	24.9259094790742	0.000693379389471603	0.0212788976787842
gene-DEHA2B13156g	0.543737646601831	7.33408688081524	24.7776988421599	0.000697502025177934	0.0212907294841324
gene-DEHA2C07656g	0.786966558284355	6.37203690398594	24.8158509113894	0.00070030988466098	0.0212907294841324
gene-DEHA2E24112g	2.47099843196966	1.10955895799318	24.7283520548529	0.000712784039076761	0.0215691765499228
gene-DEHA2D16478g	-1.80578735466371	1.32952989477801	24.5411101404967	0.000727878194862769	0.0218843447670141
gene-DEHA2G03740g	-1.27783352195085	6.49600484082732	24.6252181510296	0.000729926654540742	0.0218843447670141
gene-DEHA2E22352g	-0.782008740082259	5.90366601788453	24.3149151358097	0.000751572891822294	0.0224299689642011
gene-DEHA2D00748g	0.642737154804654	6.92033050306361	24.2448739936742	0.000757041765395386	0.022490017012157
gene-DEHA2D11044g	0.786412865921117	10.1678192175604	24.0699442567707	0.000771228974809611	0.0228073441368697
gene-DEHA2A03806g	3.02410066586933	9.96713451876792	24.207646741731	0.000777272798105299	0.0228820670790637
gene-DEHA2E15026g	-0.746138108323702	5.96938847485884	23.8263018011731	0.000806046559034262	0.0236222473562023
gene-DEHA2F24970g	-1.85871532068852	-0.35077811980068	23.5926471341797	0.000826342737797195	0.0241084567359128
gene-DEHA2A00396g	1.42274885501832	1.38588127950797	23.5340910262559	0.000834712876151783	0.0242439373760871
gene-DEHA2F04202g	-0.769042009516435	7.27239600636555	23.457657377931	0.000850352853859244	0.0245884251875922
gene-DEHA2D01276g	1.22382309260462	8.30843673609889	23.440134938175	0.000856935666774262	0.0246691303010325
gene-DEHA2D15928g	-1.40192839518596	6.93044129613599	23.453606646158	0.000866189172281562	0.0248256685236293
gene-DEHA2A14762g	-2.80697171764908	-0.99453629641222	23.2602990186344	0.000875292104581278	0.024976536984236
gene-DEHA2C05390g	1.49472258423606	10.7499610526913	23.1745817985404	0.000890934737555796	0.0251415261526186
gene-DEHA2E24178g	2.7940614225208	4.12215229921797	23.2570959267256	0.00089136968807245	0.0251415261526186
gene-DEHA2D17908g	0.603589809743748	5.34375482749803	23.0672184821374	0.000892667159737918	0.0251415261526186
gene-DEHA2G07128g	-1.01740797938133	6.76938781354263	23.0909493870625	0.000901981280882646	0.0252943543682004
gene-DEHA2G21340g	-0.567356331681961	7.21091643800434	22.8521357049691	0.000921677599535589	0.0255099898695878
gene-DEHA2C17380g	-0.558111269041566	6.51987415833	22.8312994077554	0.000924548592092071	0.0255099898695878
gene-DEHA2F24706g	-0.921375963601896	5.21545976792121	22.8742705609577	0.000926701038326861	0.0255099898695878
gene-DEHA2D01738g	-0.716263159023572	5.92286004514476	22.8601060478353	0.00092709438302183	0.0255099898695878
gene-DEHA2F16654g	1.298385802615	2.761423010952	22.8556274501498	0.0009292756838445	0.0255099898695878
gene-DEHA2E21736g	-0.611436568968797	8.19932969055167	22.6767288149069	0.000946190178864298	0.025865181948282
gene-DEHA2B08272g	-0.942606795455639	6.15254736726491	22.7225709863354	0.000952672020356192	0.02591363350709
gene-DEHA2E09944g	-1.08107910091156	4.70892584236761	22.666255018988	0.000955928687627051	0.02591363350709
gene-DEHA2D01364g	2.12727220800109	3.94081629993276	22.7048063447668	0.00096707550183781	0.0259658214383185
gene-DEHA2A08866g	-0.901013402658065	5.84932191652771	22.5637749379768	0.000970740578184725	0.0259658214383185
gene-DEHA2D07018g	-1.30646554315516	3.4399605205778	22.5520406497106	0.000972454374660612	0.0259658214383185
gene-DEHA2G05082g	1.37181362545454	11.6132527441003	22.5171076151753	0.000977578226884457	0.0259658214383185
gene-DEHA2D19052g	3.94607270297506	0.589757903995875	22.6061678068929	0.00097780913808608	0.0259658214383185
gene-DEHA2D07370g	0.879155157257119	7.0914828363949	22.520250448259	0.000981990023233136	0.0259708418339625
gene-DEHA2E20350g	-1.86923916978139	3.49917048628151	22.46632217166	0.000989989601379718	0.0260245072260529
gene-DEHA2A02090g	-2.51752622203928	4.19524946923646	22.5342907453618	0.000992019334777303	0.0260245072260529
gene-DEHA2G11660g	-0.543544442601683	7.44500525043257	22.1402717237999	0.00102624760720548	0.0267844410999789
