ProteinID	Control5
Q6BJX4	229281.7031
Q6BJX6	578330.25
Q6BJX8	169917.1094
Q6BJX9	133959.1094
Q6BJY0	144532.25
Q6BJY3	75431.65625
Q6BJY4	358440.375
Q6BJY6	19853.49805
Q6BJY8	17993.60938
Q6BJZ0	27577.45898
Q6BJZ3	33941.46484
Q6BJZ6	318448.5313
Q6BJZ7	144619.6563
Q6BJZ8	1161885.5
Q6BK01	308846.625
Q6BK02	73721.1875
Q6BK03	530161.9375
Q6BK06	47547.72266
Q6BK08	36463.92578
Q6BK10	94038.00781
Q6BK11	450769.9063
Q6BK12	36543.1875
Q6BK14	380253.125
Q6BK20	3503865
Q6BK25	25429.82813
Q6BK26	71240.57813
Q6BK27	7822.446777
Q6BK29	19552.86719
Q6BK31	67723.47656
Q6BK32	843843.6875
Q6BK33	18884.97461
Q6BK34	185668.7031
Q6BK35	958485.5625
Q6BK36	37679.60156
Q6BK37	11451.00098
Q6BK38	712114.125
Q6BK39	140458.1406
Q6BK40	1170430.25
Q6BK41	124284.4688
Q6BK42	598137.4375
Q6BK43	40831.78906
Q6BK44	51806.01172
Q6BK45	193506.8594
Q6BK47	397272.7813
Q6BK48	33609.21484
Q6BK49	36303.20703
Q6BK50	36174.67969
Q6BK51	941007.125
Q6BK54	56020.75781
Q6BK55	229548.5156
Q6BK56	311000.9688
Q6BK57	55858.79297
Q6BK59	63765.4375
Q6BK61	7010.356445
Q6BK62	111532.2344
Q6BK66	294513.875
Q6BK67	219029.0469
Q6BK70	5687103
Q6BK71	123905.3125
Q6BK73	57195.79688
Q6BK75	72008.63281
Q6BK77	124155.0859
Q6BK78	67649.92188
Q6BK79	524268.9375
Q6BK81	133134.9375
Q6BK82	9715.302734
Q6BK83	9924.527344
Q6BK84	361821.75
Q6BK85	230606.4219
Q6BK86	18011.85352
Q6BK88	35102.71484
Q6BK90	209615.2813
Q6BK92	41487.07031
Q6BK93	899709.75
Q6BK94	129386.6641
Q6BK95	204485.25
Q6BK96	674287.125
Q6BK97	24567.92773
Q6BK99	598470.75
Q6BKA1	11379.36719
Q6BKA3	257442.625
Q6BKA4	171146.9844
Q6BKA5	313754.9688
Q6BKA6	674450.8125
Q6BKA8	314234.5313
Q6BKB0	70297.09375
Q6BKB1	86312.51563
Q6BKB2	12578.74023
Q6BKB4	1132320
Q6BKB5	70805.45313
Q6BKB7	15564.12109
Q6BKC1	271022.7813
Q6BKC2	32045.07617
Q6BKC3	664235.375
Q6BKC4	23202.69727
Q6BKC5	126122.9297
Q6BKC7	477981.375
Q6BKC8	1543148
Q6BKC9	88131.32813
Q6BKD0	16080.14355
Q6BKD2	92456.63281
Q6BKD3	190232.3281
Q6BKD6	1211465.375
Q6BKD8	74996.16406
Q6BKD9	3769591.75
Q6BKE0_Q6BRR6	6235015
Q6BKE2	427324.125
Q6BKE4	1430337.375
Q6BKE6	54350.44141
Q6BKE7	69509.14844
Q6BKF1	48558.76953
Q6BKF6	1088159.875
Q6BKF7	211570.6875
Q6BKF8	18171174
Q6BKF9	17907.49023
Q6BKG0	220404.25
Q6BKG1	11319994
Q6BKG3	208172.4219
Q6BKG4	111289.3828
Q6BKG5	16310.24805
Q6BKG7	217047.0469
Q6BKG8	25325.99219
Q6BKG9	1432772.5
Q6BKH3	266368.1563
Q6BKH4	142502.0469
Q6BKH5	147338.1406
Q6BKH8	8246461.5
Q6BKH9	175443.125
Q6BKI0	17296.77148
Q6BKI1	391678.125
Q6BKI2	18197.2793
Q6BKI3	51345.66016
Q6BKI4	78210.63281
Q6BKI5	118278.6016
Q6BKI6	43455.73828
Q6BKI7	25496.9668
Q6BKI8	49836.92969
Q6BKI9	1685400.375
Q6BKJ2	240942.2344
Q6BKJ3	86359.26563
Q6BKJ4	511008.5
Q6BKJ5	28053.16602
Q6BKJ8	115838.6328
Q6BKK0	116257.6172
Q6BKK1	32453.60352
Q6BKK4	3416679
Q6BKK5	447138.6875
Q6BKK6	326973.7188
Q6BKK7	64480.14453
Q6BKK9	179929.5
Q6BKL0	55508.28516
Q6BKL4	23213.66016
Q6BKL5	21922.63477
Q6BKL7	26469.92969
Q6BKL8	575012.5625
Q6BKL9	53292.19141
Q6BKM0	250708.1719
Q6BKM1	152371.8125
Q6BKM2	63673.08203
Q6BKM3	43292.63281
Q6BKM4	593680.625
Q6BKM5	1673632.5
Q6BKM6	23625.53516
Q6BKM7	13606.13184
Q6BKN1	179271
Q6BKN2	31397.24609
Q6BKN3	36675.11328
Q6BKN4	5046.674805
Q6BKN9	33614.69141
Q6BKP0	19672.25586
Q6BKP1	152258.0469
Q6BKP6	52077.91406
Q6BKP7	3248.17334
Q6BKP8	217261.8281
Q6BKP9	117689.3984
Q6BKQ1	163849.2188
Q6BKQ2	58515.42188
Q6BKQ3	10475.0752
Q6BKQ7	17402.99414
Q6BKQ8	218123.875
Q6BKQ9	10873774
Q6BKR0	133703.375
Q6BKR8	76517.79688
Q6BKR9	25935.63086
Q6BKS0	32019.30859
Q6BKS1	22679.66016
Q6BKS6	231001.9219
Q6BKS7	6178.15918
Q6BKT3	99611.29688
Q6BKT4	609688.3125
Q6BKT5	299275.8125
Q6BKT6	81079.48438
Q6BKT7	1467515.875
Q6BKT8	18054.52734
Q6BKT9	151684.8125
Q6BKU0	5835.90625
Q6BKU1	294666.9375
Q6BKU3	184887.5156
Q6BKU6	209766.0938
Q6BKU7	47608.77734
Q6BKU8	17056.93945
Q6BKU9	72731.48438
Q6BKV0	86244.13281
Q6BKV1	1874170.625
Q6BKV7	2368807.25
Q6BKV8	277390.1875
Q6BKW0	694551.6875
Q6BKW1	1660950.75
Q6BKW2	227515.6563
Q6BKW3	107806.6797
Q6BKW5	724206.875
Q6BKW6	20040.23633
Q6BKW7_Q6BRG2	38870948
Q6BKW8	26803988
Q6BKX0	25122.05859
Q6BKX1	68205.85156
Q6BKX2	66801.04688
Q6BKX3	6677779
Q6BKX4	46615.45313
Q6BKX6	266111.3125
Q6BKX7	18345.59766
Q6BKX8	23695.69922
Q6BKX9	277879.125
Q6BKY1	54038.85938
Q6BKY3	106881.375
Q6BKY7	2076414.375
Q6BKY8	9989496
Q6BKY9	448781.6563
Q6BKZ0	204735.0313
Q6BKZ1	69439.64063
Q6BKZ2	40521.89453
Q6BKZ3	60772.50391
Q6BKZ4	20985.34375
Q6BKZ5	86796.25781
Q6BKZ6	1355.057861
Q6BKZ7	55207.95313
Q6BKZ8	19058.38867
Q6BL00	24997.07617
Q6BL01	149211.2188
Q6BL02	3520854
Q6BL07	0
Q6BL08	84389.85938
Q6BL12	4279004
Q6BL13	72510.79688
Q6BL18	12800.5127
Q6BL19	374915.625
Q6BL21	1297100.5
Q6BL22	91027.94531
Q6BL27	4251.889648
Q6BL32	4151.566895
Q6BL33	36550.92969
Q6BL34	103464.5547
Q6BL36	105825.9531
Q6BL38	249366.375
Q6BL39	262463.625
Q6BL42	8511690
Q6BL43	16139581
Q6BL44	16532.29492
Q6BL47	515831.75
Q6BL48	76742.49219
Q6BL50	78808.04688
Q6BL53	27600.59766
Q6BL55	14531.06543
Q6BL57	753317.3125
Q6BL58	69286.20313
Q6BL59	125097.9688
Q6BL60	584697.6875
Q6BL62	4976.921387
Q6BL63	63278.91016
Q6BL65	95966.57031
Q6BL66	552503.4375
Q6BL67	82308.76563
Q6BL68	28468.71484
Q6BL69	86044.42969
Q6BL71	28405.71484
Q6BL72	38618.3125
Q6BL74	19720.26953
Q6BL75	236582.75
Q6BL76	156572.3281
Q6BL77	31610.67188
Q6BL78	107189.8594
Q6BL82	95722.82031
Q6BL83	345621.375
Q6BL86	78483.28125
Q6BL90	14585996
Q6BL92	202795.6563
Q6BL94	227213.5781
Q6BL96	23839.84961
Q6BL98	67314.375
Q6BL99	39588.98438
Q6BLA0	4929344
Q6BLA1	233631.6875
Q6BLA3	17355.20703
Q6BLA5	20257.19531
Q6BLA6	2344221
Q6BLB0	8617337
Q6BLB1	3855438.75
Q6BLB2	495701.0313
Q6BLB3	305658.4375
Q6BLB4	95290.53906
Q6BLB5	101999.3984
Q6BLB8	157142.6094
Q6BLB9	1615172.625
Q6BLC0	166423.9375
Q6BLC2	0
Q6BLC3	178825.0625
Q6BLC4	22996.8125
Q6BLC5	10755.58594
Q6BLC6	145878.8594
Q6BLC9	163371.3906
Q6BLD0	22150.09961
Q6BLD1	63601.29688
Q6BLD2	250640.7656
Q6BLD3	68039.17969
Q6BLD4	698653.8125
Q6BLD6	1149289
Q6BLD7	20201.73438
Q6BLD8	124170.3906
Q6BLD9	40451.95703
Q6BLE0	94388.86719
Q6BLE1	141486.625
Q6BLE2	133093.1406
Q6BLE6	63113.58203
Q6BLE9	1533202
Q6BLF0	3674.240967
Q6BLF1	1426053.625
Q6BLF3	2607192.5
Q6BLF4	169680.7188
Q6BLF5	353354.3438
Q6BLF6	104835.3125
Q6BLF9	13851.08887
Q6BLG2	316681.7813
Q6BLG3	454176.8125
Q6BLG4	104578.75
Q6BLG5	444426.5313
Q6BLG6	11417.08398
Q6BLG8	174385.8438
Q6BLG9	96922.35156
Q6BLH2	37235.23828
Q6BLH4	442789.8125
Q6BLH6	128214.0313
Q6BLH7	13983.5752
Q6BLH9	23303.94141
Q6BLI1	724574
Q6BLI4	145280.7656
Q6BLI5	1497429.375
Q6BLI6	119445.5156
Q6BLI7	754559.1875
Q6BLI9	860575.5
Q6BLJ0	306807.5
Q6BLJ2	101602.7344
Q6BLJ3	29016866
Q6BLJ5	146705.6563
Q6BLJ6	168510.875
Q6BLJ9	51244.08984
Q6BLK0	198822.2656
Q6BLK5	195356.2188
Q6BLL1	340546.4375
Q6BLL2	30739.49023
Q6BLL4	1407131.75
Q6BLL5	3128098.5
Q6BLL7	2831562
Q6BLL8	16364.22656
Q6BLL9	727101.4375
Q6BLM0	27866.75781
Q6BLM2	99584.57031
Q6BLM3	99156.17188
Q6BLM4	32456.26367
Q6BLM5	65151.27344
Q6BLM8	0
Q6BLM9	525754.125
Q6BLN0	66164.45313
Q6BLN1	230767.0625
Q6BLN2	47423.47656
Q6BLN3	5606.766602
Q6BLN4	1448957.125
Q6BLN9	7479331
Q6BLP0	79375.95313
Q6BLP1	1062369.75
Q6BLP3	34522.94922
Q6BLP4	101667.8203
Q6BLP8	453195.6875
Q6BLQ1	62182.13672
Q6BLQ3	1553812.125
Q6BLQ5	25998.24609
Q6BLQ6	5193.427734
Q6BLQ9	132091.1563
Q6BLR0	95320.86719
Q6BLR1	4595.73877
Q6BLR3	126630.75
Q6BLR4	58500.13281
Q6BLR6	6905.708984
Q6BLR8	132981.2656
Q6BLR9	84048.80469
Q6BLS0	98230.83594
Q6BLS1	135150.0781
Q6BLS3	732177
Q6BLS5	313937.0625
Q6BLS6	20139.81055
Q6BLS7	20859.72461
Q6BLS9	34963.35547
Q6BLT1	42637.17188
Q6BLT2	10918.16699
Q6BLT3	5700.207031
Q6BLT4	11585.7334
Q6BLT5	597819.5
Q6BLT6	45035.62109
Q6BLU0	62661.33203
Q6BLU1	1456533.375
Q6BLU2	24344.62891
Q6BLU3	138006.125
Q6BLU6	115861.1641
Q6BLU7	337159.0625
Q6BLU8	50900.78516
Q6BLU9	77898.8125
Q6BLV1	4849531.5
Q6BLV6	52630.08203
Q6BLV9	280231.1563
Q6BLW0	145290.3438
Q6BLW1	210037.6719
Q6BLW3	15409.39746
Q6BLW6	191428.1719
Q6BLW7	36474.41406
Q6BLW8	329134.3438
Q6BLW9	1060325.875
Q6BLX2	151262.0156
Q6BLX4	762376.8125
Q6BLX7	228654.8438
Q6BLY1	107258.2109
Q6BLY4	436617.0938
Q6BLY5	736385.625
Q6BLY6	14823.10449
Q6BLY7	1618914.25
Q6BLY9	12506429
Q6BLZ0	46246.14063
Q6BLZ1	11300.20117
Q6BLZ2	7373254
Q6BLZ4	6452748
Q6BLZ6	5448833.5
Q6BLZ9	14594.45898
Q6BM00	1047631.375
Q6BM01	228865.375
Q6BM02	21543.01953
Q6BM03	146492.8125
Q6BM04	124159.7031
Q6BM05	32511.79688
Q6BM07	530613
Q6BM08	3207.97168
Q6BM10	0
Q6BM13	21954.00977
Q6BM14	121984.5313
Q6BM15	923108.0625
Q6BM17	1290877.625
Q6BM18	298427.75
Q6BM19	171474.125
Q6BM21	44230.60547
Q6BM23	103089.5781
Q6BM28	36569.97656
Q6BM30	2778951
Q6BM33	74874.64844
Q6BM36	750092.8125
Q6BM37	141817.875
Q6BM39	2383153
Q6BM40	221899.8125
Q6BM45	11223.67188
Q6BM46	96720.83594
Q6BM47	778378
Q6BM50	432620.125
Q6BM51	381296.6563
Q6BM52	1228781.625
Q6BM53	4670889
Q6BM55	26367.47852
Q6BM56	75563.30469
Q6BM57	358838.875
Q6BM60	73857.69531
Q6BM62	93293.25
Q6BM67	29359.24609
Q6BM68	137715.2969
Q6BM69	356961.5625
Q6BM70	13948.1875
Q6BM72	92014.16406
Q6BM73	177556.3906
Q6BM74	50513.35547
Q6BM75	18059.49023
Q6BM81	42344.85547
Q6BM83	1535212.125
Q6BM84	757972.3125
Q6BM85	400999.3125
Q6BM87	474108
Q6BM89	38582.0625
Q6BM90	6466.396484
Q6BM93	270674.375
Q6BM94	712643.6875
Q6BM96	172098.5781
Q6BM98	869385.9375
Q6BMA1	30070.62891
Q6BMA6	125841.6406
Q6BMA7	97982.38281
Q6BMA8	17178.49023
Q6BMA9	24877.31055
Q6BMB0	15040.9209
Q6BMB2	66952.08594
Q6BMB3	318966.6875
Q6BMB4	58527.28125
Q6BMB5	2394692
Q6BMB6	479556.625
Q6BMB7	8889.513672
Q6BMB8	9181332
Q6BMC0	171095.5
Q6BMC2	576298.25
Q6BMC3	50954.39844
Q6BMC6	102653.8281
Q6BMC8	46445.88281
Q6BMD0	42712.19922
Q6BMD1	43201.88672
Q6BMD4	107278.1094
Q6BMD5	846988.125
Q6BMD6	36776.57031
Q6BMD8	3497.754639
Q6BMD9	280520.6563
Q6BME0	32428820
Q6BME2	652361.8125
Q6BME3	691274.25
Q6BME5	5065341
Q6BME7	424308.9688
Q6BME9	15503.1416
Q6BMF0	5038854
Q6BMF1	9838.816406
Q6BMF2	6013.980469
Q6BMF3	32914.59375
Q6BMF6	53223.86328
Q6BMF7	130009.7266
Q6BMF9	349739.4688
Q6BMG0	325655.7188
Q6BMG2	340581.5625
Q6BMG4	7981.777832
Q6BMG5	425124.4688
Q6BMH1	33821.33594
Q6BMH2	86136.30469
Q6BMH3	334680.2188
Q6BMH4	92076
Q6BMH8	2293625.25
Q6BMI2	26764.89453
Q6BMI5	169773.7031
Q6BMI6	31848.07031
Q6BMI7	108586.2344
Q6BMI8	69463.41406
Q6BMI9	20268.17578
Q6BMJ1	1007750.5
Q6BMJ2	3415.870361
Q6BMJ5	172213.6563
Q6BMJ6	282115.3438
Q6BMJ7	64953.25
Q6BMJ8	129325.25
Q6BMK0	31794794
Q6BMK1	18069.58789
Q6BMK2	38643.55469
Q6BMK3	12718.87305
Q6BMK9	3220.677734
Q6BML0	164069.6406
Q6BML1	40458.09766
Q6BML3	266439.875
Q6BML5	46219.89063
Q6BML6	97175.92188
Q6BML8	35390.27344
Q6BML9	12860.28906
Q6BMM0	90105.03125
Q6BMM1	143750.5781
Q6BMM2	23952.38672
Q6BMM3	16166.66992
Q6BMM5	56873.52734
Q6BMM6	451505.5
Q6BMM7	55878.21094
Q6BMM8	67824.625
Q6BMM9	35002.3125
Q6BMN1	142225.2031
Q6BMN3	13070679
Q6BMN4	866240.9375
Q6BMN6	163441.6406
Q6BMN7	120535.2578
Q6BMN8	89996504
Q6BMN9	253292.7656
Q6BMP0	25524.70703
Q6BMP1	83964.47656
Q6BMP2	115256.7969
Q6BMP3	130851.1484
Q6BMP4	22574.30273
Q6BMP5	38464.85547
Q6BMP7	71817.21094
Q6BMP8	41687.12891
Q6BMP9	343626.8125
Q6BMQ0	61307.87891
Q6BMQ2	20900.55664
Q6BMQ3	95375.89063
Q6BMQ5	106161.1016
Q6BMQ6	110585.6484
Q6BMQ8	7551.056641
Q6BMR2	13834124
Q6BMR3	8128.155762
Q6BMR4	134603.2656
Q6BMR5	134731
Q6BMR6	24001.73438
Q6BMR8	466092.7188
Q6BMR9	8505.801758
Q6BMS0	125065.8281
Q6BMS1	34514.0625
Q6BMS2	102868.3984
Q6BMS3	58251.36719
Q6BMS5	38941.28125
Q6BMS6	7313.92627
Q6BMS7	22220.73047
Q6BMS8	5617160.5
Q6BMS9	13708.29883
Q6BMT0	2094947.5
Q6BMT1	164484.1563
Q6BMT2	4100.911133
Q6BMT4	127978.8438
Q6BMT5	107189.7969
Q6BMT6	56793.46094
Q6BMT7	344466.8125
Q6BMT8	8650083
Q6BMT9	18109.98242
Q6BMU1	3811.435059
Q6BMU5	320022.875
Q6BMU6	32313.94531
Q6BMU7	212894.0313
Q6BMU9	174168.8438
Q6BMV0	48855.68359
Q6BMV1	474085.1875
Q6BMV4	140352.25
Q6BMV6	14457.96973
Q6BMV7	480092.9375
Q6BMV8	92659.13281
Q6BMW0	1839331.125
Q6BMW2	125840.75
Q6BMW3	265139.2813
Q6BMW4	105146.5313
Q6BMW5	21042.48047
Q6BMW7	11211.26172
Q6BMW8	95226.57813
Q6BMW9	41046.70703
Q6BMX0	6214803
Q6BMX1	15273.74414
Q6BMX2	12144.73242
Q6BMX5	108545.6563
Q6BMX6	35620.5
Q6BMX7	122275.8047
Q6BMX8	1940368.75
Q6BMY0	20022.37891
Q6BMY2	97772.57031
Q6BMY3	12942852
Q6BMY5	24887.83008
Q6BMY6	8381.663086
Q6BMY7	346614.875
Q6BMY9	22496.42578
Q6BMZ0	0
Q6BMZ1	5192152
Q6BMZ2	971520.375
Q6BMZ3	144177.7031
Q6BMZ5	8378.387695
Q6BMZ7	31342.05859
Q6BMZ8	1882076.75
Q6BMZ9	648489.25
Q6BN01	1709588.125
Q6BN03	96657.66406
Q6BN04	138996
Q6BN05	350645.2813
Q6BN06	20029.82422
Q6BN07	26205.01953
Q6BN08	55398.25
Q6BN09	15249.77148
Q6BN10	1153150.75
Q6BN12	5196996.5
Q6BN19	203531.2813
Q6BN20	40845.83594
Q6BN21	51386.83203
Q6BN23	353312.7813
Q6BN25	43062.41797
Q6BN30	0
Q6BN37	12174.43945
Q6BN80	179589.3906
Q6BN82	51743.26563
Q6BN84	14236.77246
Q6BN87	54216.33203
Q6BN89	95580.45313
Q6BN90	25947.01953
Q6BN91	76440.70313
Q6BN93	2709289.5
Q6BNB8	354598.6563
Q6BNC1	2680.596436
Q6BNC2	4103490.5
Q6BNC3	7564913
Q6BNC4	55793.62891
Q6BNC5	47191.21875
Q6BNC6	96108.94531
Q6BNC7	2776173.25
Q6BND1	2860359.5
Q6BND2	28577.99219
Q6BND3	36225.57813
Q6BND5	69892.89063
Q6BND9	650246.375
Q6BNE1	20282.19531
Q6BNE2	953803.4375
Q6BNE4	71402.6875
Q6BNE8	74753.6875
Q6BNF1	42985.68359
Q6BNF2	197450.1406
Q6BNF3	123824.0625
Q6BNF4	1862478.375
Q6BNF5	21662.55664
Q6BNF7	41265.53906
Q6BNF8	859529.375
Q6BNF9	28859.32617
Q6BNG2	72027.32813
Q6BNG4	187645.1875
Q6BNG6	22866.6582
Q6BNG7	211879.9063
Q6BNG9	2586618
Q6BNH0	2422710
Q6BNH1	20229.3418
Q6BNH2	79952.14063
Q6BNH3	856729.4375
Q6BNH5	219690.5469
Q6BNH7	46764.68359
Q6BNH8	808658.6875
Q6BNI2	29796.95898
Q6BNI3	50903.10938
Q6BNI6	8337.552734
Q6BNJ1	350056.25
Q6BNJ3	49660.60156
Q6BNJ7	10001.5459
Q6BNJ8	548839.3125
Q6BNJ9	109888.5078
Q6BNK0	92186.5625
Q6BNK1	6974282.5
Q6BNK2	231678.2344
Q6BNK5	27810.88086
Q6BNK9	129231.75
Q6BNL1	272105.3438
Q6BNL2	576074.125
Q6BNL4	112737.9375
Q6BNL5	7658.665039
Q6BNL6	54890.94531
Q6BNL8	83764.5625
Q6BNL9	16780.97656
Q6BNM0	1409091.375
Q6BNM1	31308.8125
Q6BNM2	340800.5938
Q6BNM4	141614.1094
Q6BNM5	71315.01563
Q6BNM6	171318.9375
Q6BNM7	1335868.5
Q6BNN2	215776.875
Q6BNN5	104815.2188
Q6BNN6	42781.96484
Q6BNN7	95565.88281
Q6BNN8	276886.625
Q6BNP0	23102.24219
Q6BNP3	13987.02637
Q6BNP4	761844.875
Q6BNP6	283538.875
Q6BNP7	113852.8906
Q6BNP9	209668.9531
Q6BNQ1	823002.8125
Q6BNQ4	37782.97656
Q6BNQ5	7136670
Q6BNQ6	188274.7813
Q6BNQ8	205590.9531
Q6BNQ9	21725.57813
Q6BNR0	960155.875
Q6BNR1	1199098.75
Q6BNR3	359866.0313
Q6BNR4	52797.62891
Q6BNR6	133987.9375
Q6BNR7	736328
Q6BNR9	151029.0938
Q6BNS1	287080.0625
Q6BNS2	46457.02344
Q6BNS3	29342.76953
Q6BNS5	462816.5938
Q6BNS6	293052.1875
Q6BNS7	154631
Q6BNS8	112578.1094
Q6BNS9	35000.88281
Q6BNT0	274839.9375
Q6BNT8	47971.46094
Q6BNU2	89140.46094
Q6BNU3	970394.8125
Q6BNU4	166833.9688
Q6BNU5	56211.54688
Q6BNU6	29101.39258
Q6BNU7	14305.15918
Q6BNV2	162228.7031
Q6BNV4	33378.84375
Q6BNV7	15609.24609
Q6BNV8	4194.544922
Q6BNW1	319904.3125
Q6BNW2	28384.13281
Q6BNW5	165961.5156
Q6BNW6	2254.354492
Q6BNX0	54315.36328
Q6BNX1	9276.175781
Q6BNX2	150709.6875
Q6BNX3	92311.46094
Q6BNX4	229705.0313
Q6BNX5	1903188.875
Q6BNX6	154927.2813
Q6BNX7	30853.5293
Q6BNY3	438040.2813
Q6BNY4	15784.29883
Q6BNY5	236144.4375
Q6BNY6	0
Q6BNY7	35402.17188
Q6BNY8	37334.55859
Q6BNY9	200561.0625
Q6BNZ1	79220
Q6BNZ6	36040.50781
Q6BNZ7	23911.89844
Q6BP00	11017665
Q6BP01	329637.2813
Q6BP02	16387.10352
Q6BP03	46918.89063
Q6BP04	1337034.5
Q6BP05	97063.09375
Q6BP08	54486.76563
Q6BP09	2405536
Q6BP11	75113.14063
Q6BP14	0
Q6BP15	84831.625
Q6BP16	35660.39063
Q6BP17	2529366.5
Q6BP20	183515.5469
Q6BP22	15615.71777
Q6BP28	22311.42383
Q6BP29	239686.1094
Q6BP32	41545.40234
Q6BP39	228285
Q6BP41	14845.23633
Q6BP42	42754.19141
Q6BP44	623021.3125
Q6BP45	68307.15625
Q6BP46	122992.9688
Q6BP48	33085.02734
Q6BP50	81357.22656
Q6BP54	193645.875
Q6BP56	746290.5
Q6BP58	56925.10938
Q6BP62	29574.21094
Q6BP66	678681.5625
Q6BP67	625040
Q6BP69	156396.1563
Q6BP72	18608.69141
Q6BP74	394236.7813
Q6BP77	31854.53516
Q6BP80	217510.2656
Q6BP81	51021.875
Q6BP84	376621.6875
Q6BP87	8507.421875
Q6BP89	15006.67969
Q6BP94	62390.53906
Q6BP95	23611.54688
Q6BP96	44153.09766
Q6BP98	51402.82813
Q6BPA3	6190.125977
Q6BPA5	299556.375
Q6BPA6	8544.775391
Q6BPA8	211554.7344
Q6BPA9	71622.41406
Q6BPB3	13384.07031
Q6BPB5	9268.170898
Q6BPB6	10652.83887
Q6BPB7	229826.0313
Q6BPB8	224752.3281
Q6BPC0	101079.8203
Q6BPC2	97894.28906
Q6BPC3	211649.3438
Q6BPC4	8076.650879
Q6BPC5	241861.0625
Q6BPC6	29265.55469
Q6BPC7	29696.52148
Q6BPD1	2449815
Q6BPD2	61409.90234
Q6BPD3	578708.625
Q6BPD4	11573516
Q6BPD5	243525.0469
Q6BPD6	205407.4375
Q6BPE0	60316.99219
Q6BPE1	128095.6172
Q6BPE3	0
Q6BPE6	58064.89844
Q6BPE7	9028630
Q6BPE8	11105.34863
Q6BPF0	488628.625
Q6BPF1	17539.62305
Q6BPF2	214002.2031
Q6BPF4	321283
Q6BPF6	20358.66016
Q6BPF9	3340870
Q6BPG1	21849.9668
Q6BPG2	23316.5957
Q6BPG5	50235.84375
Q6BPG7	77938.01563
Q6BPG8	31886.06055
Q6BPH0	50022.08203
Q6BPH1	51596.12891
Q6BPH3	254757.3906
Q6BPH4	18643.02148
Q6BPH5	35670.10547
Q6BPH9	2272250.5
Q6BPI1	979658
Q6BPI2	215461.7813
Q6BPI4	30328.97852
Q6BPI6	33285.99609
Q6BPI7	623.425354
Q6BPI8	9444.356445
Q6BPJ3	1583.664673
Q6BPJ5	29168.17383
Q6BPJ6	39491.875
Q6BPJ9	13238.91406
Q6BPK2	56600.71094
Q6BPK4	290664.4375
Q6BPK6	129333.1953
Q6BPK7	214142.2813
Q6BPK8	118601.4766
Q6BPK9	87877.35156
Q6BPL0	52602.99219
Q6BPL3	122329.8438
Q6BPL8	119227.6016
Q6BPM1	1221174.125
Q6BPM2	42061.59375
Q6BPM4	34602.72656
Q6BPM7	3980.644531
Q6BPM8	619185.8125
Q6BPM9	145217.4375
Q6BPN0	8901344
Q6BPN1	114206.6875
Q6BPN2	1854606.25
Q6BPN4	120321.0156
Q6BPN5	213654.2656
Q6BPN6	84452.71094
Q6BPN8	128525.2031
Q6BPN9	62268.96875
Q6BPP1	103947.5078
Q6BPP4	39999.92578
Q6BPP5	0
Q6BPP6	148417.2969
Q6BPP7	20681.93555
Q6BPP8	64660.60938
Q6BPP9	43333.72656
Q6BPQ0	246089.1563
Q6BPQ1	906524
Q6BPQ2	26980.75586
Q6BPQ3	50674.05078
Q6BPQ4	52184.07422
Q6BPQ6	41623.41016
Q6BPQ7	2503946.5
Q6BPQ9	43150.39453
Q6BPR1	118017.1875
Q6BPR3	486547.1875
Q6BPR4	9768.892578
Q6BPR5	10943.45801
Q6BPR7	52767.41016
Q6BPR8	67833.3125
Q6BPS1	43728.33984
Q6BPS2	359921.0313
Q6BPS4	17962.01758
Q6BPT0	8372.514648
Q6BPT1	16795.54688
Q6BPT2	125653.25
Q6BPT3	64935.30469
Q6BPT4	132898.4688
Q6BPT5	414646.375
Q6BPT7	55470.27344
Q6BPT8	24414.14453
Q6BPT9	230395.625
Q6BPU0	20528.95508
Q6BPU2	221337.7031
Q6BPU3	11747.02148
Q6BPU4	57096.53906
Q6BPU5	10466.48145
Q6BPU8	2296025.25
Q6BPV0	4833252.5
Q6BPV1	1286159.125
Q6BPV2	29605.93359
Q6BPV3	65302.50781
Q6BPV7	27340.24609
Q6BPW0	22946.89453
Q6BPW7	183269.0313
Q6BPW8	17260.63672
Q6BPX1	576083.1875
Q6BPX2	69035.375
Q6BPX7	132776.9844
Q6BPY0	8626312
Q6BPY2	293708.875
Q6BPY3	81455.59375
Q6BPY4	74594.28125
Q6BPY6	5130220.5
Q6BPY7	389909.0625
Q6BPY8	53100.96094
Q6BPZ1	203845.9219
Q6BPZ3	122946.5625
Q6BPZ4	655674.4375
Q6BPZ5	83420.0625
Q6BPZ6	39355.63281
Q6BPZ8	81121.57813
Q6BPZ9	15361.40332
Q6BQ00	565628.4375
Q6BQ02	91192.53125
Q6BQ03	5138.036133
Q6BQ05	1258083.375
Q6BQ06	195834.6563
Q6BQ07	15782.79883
Q6BQ09	67431.80469
Q6BQ10	47366.24609
Q6BQ12	103236.7266
Q6BQ13	7476.574707
Q6BQ14	39721.48438
Q6BQ15	399191.7813
Q6BQ19	31549.72266
Q6BQ24	407510.625
Q6BQ25	2034133.25
Q6BQ28	13760.97949
Q6BQ29	39190.89844
Q6BQ32	182668.75
Q6BQ33	50103.45703
Q6BQ34	1083740.625
Q6BQ36	52726.47656
Q6BQ37	63616.46484
Q6BQ38	1225235.5
Q6BQ40	19746.17578
Q6BQ41	49817.07813
