ProteinID	Control5
B5RT65	1051732.5
B5RT65	10053.80664
B5RT65	131436
B5RT65	0
B5RT65	264433.0313
B5RT65	122521.4844
B5RT65	116752.9922
B5RT65	119461.2891
B5RT65	60866.94922
B5RT65	46781.41797
B5RT65	10603.79492
B5RT65	0
B5RT65	13985.50977
B5RT65	10271.77637
B5RT65	11044.20898
B5RT65	3231.971436
B5RT65	0
B5RT67	0
B5RT67	11494.02441
B5RT67	8750.557617
B5RT68	130296.7109
B5RT68	37686.20703
B5RT68	10447.99121
B5RT68	12631.93848
B5RT68	0
B5RT68	87796.30469
B5RT68	36800.07813
B5RT68	85997.82813
B5RT68	71950.47656
B5RT68	0
B5RT68	8871.110352
B5RT68	5604.170898
B5RT68	0
B5RT68	26687.48242
B5RT68	32852.73438
B5RT68	6205.037598
B5RT68	0
B5RT68	10539.9707
B5RT68	1095.338623
B5RT68	0
B5RT68	0
B5RT68	763.9821167
B5RT68	2530.108398
B5RT68	7128.424805
B5RT68	0
B5RT70	0
B5RT73	30428.69922
B5RT73	55819.32031
B5RT73	14903.37793
B5RT73	15563.81738
B5RT73	14056.15527
B5RT73	7843.499023
B5RT73	5568.812012
B5RT73	783707.625
B5RT73	133743.4844
B5RT73	53330.26563
B5RT73	43794.61719
B5RT73	12582.43262
B5RT73	14044.96094
B5RT73	12931.74707
B5RT73	0
B5RT73	69164.8125
B5RT73	21143.67383
B5RT73	0
B5RT73	89380.0625
B5RT73	39691.91797
B5RT73	7078.972168
B5RT82	79024.78125
B5RT82	52659.79297
B5RT82	72381.4375
B5RT82	36280.34375
B5RT82	25717.9043
B5RT82	5276.273926
B5RT84	790486
B5RT84	0
B5RT84	28171.75195
B5RT84	0
B5RT85	8152.054199
B5RT85	2172.467285
B5RT86	54891.22266
B5RT86	40877.25781
B5RT86	4176.072754
B5RT88	51644.39453
B5RT88	41354.15625
B5RT88	73797.78125
B5RT88	43966.28906
B5RT88	11395.90137
B5RT88	6480.880859
B5RT88	7417.809082
B5RT88	0
B5RT88	0
B5RT92	7758.021484
B5RT92	0
B5RT92	5470.758301
B5RT93	188103.7188
B5RT95	89691.42969
B5RT95	16402.96289
B5RT97	825.8848877
B5RT99	5811.594238
B5RT99	10912.29004
B5RT99	0
B5RTA3	9941.779297
B5RTA6	7901.505859
B5RTA6	0
B5RTA8	226771.6719
B5RTA8	23023.54297
B5RTA8	15895.52441
B5RTB0	59981.05859
B5RTB0	0
B5RTB0	6643.535645
B5RTC6	113801.2422
B5RTC6	73519.91406
B5RTC6	5740.40625
B5RTC6	61568.48828
B5RTC6	22077.50195
B5RTC6	18701.69531
B5RTC6	0
B5RTC6	12309.31543
B5RTC9	30110.50391
B5RTC9	6403.198242
B5RTD0	0
B5RTD0	0
B5RTD0	8686.714844
B5RTD3	0
B5RTE4	26539.74219
B5RTE4	96222.52344
B5RTE4	0
B5RTE7	4881.562012
B5RTF3	489536.1875
B5RTF3	9525.695313
B5RTF3	16313.36426
B5RTF8	0
B5RTF8	593962.9375
B5RTF8	108003.6875
B5RTF8	21369.76172
B5RTF8	198681.2969
B5RTF8	107747.4609
B5RTF8	24739.46484
B5RTF9	10248.31152
B5RTF9	81735.34375
B5RTF9	0
B5RTF9	14235.42676
B5RTF9	51131.70703
B5RTF9	7550.540039
B5RTF9	5521.899414
B5RTF9	0
B5RTF9	5167.153809
B5RTF9	0
B5RTF9	1986.67334
B5RTF9	6276.953613
B5RTF9	1944.87793
B5RTF9	0
B5RTF9	20324.83789
B5RTF9	4664.185547
B5RTG3	0
B5RTG5	72383.92188
B5RTG5	285513.25
B5RTG5	0
B5RTG5	81111.34375
B5RTG5	9220.990234
B5RTG5	129205.7734
B5RTG5	34618.75
B5RTG5	13128.25879
B5RTG5	9558.938477
B5RTG5	6473.739746
B5RTG5	0
B5RTG5	0
B5RTG5	0
B5RTG5	2968.524414
B5RTG5	3266.262695
B5RTG8	6638.44043
B5RTG8	18614.87891
B5RTG9	9633.724609
B5RTG9	0
B5RTG9	5903.884766
B5RTH4	0
B5RTH6	3524698.5
B5RTH6	24411.42773
B5RTH6	0
B5RTH6	5378678.5
B5RTH6	39360.21875
B5RTH6	3940.47168
B5RTH6	26450.39648
B5RTH6	100.6988678
B5RTH6	14011.03027
B5RTH6	20009.00195
B5RTH6	1714.733521
B5RTI1	431602.4063
B5RTI2	0
B5RTI2	0
B5RTI4	0
B5RTI4	0
B5RTI4	7828.316895
B5RTI4	3852.456299
B5RTI5	45949.52344
B5RTI6	3767.290039
B5RTJ1	86433.36719
B5RTJ1	0
B5RTJ1	5870.100098
B5RTJ1	8912.696289
B5RTJ1	0
B5RTJ1	0
B5RTJ1	3485.391357
B5RTJ1	6880.980469
B5RTJ4	0
B5RTJ4	26361.16992
B5RTJ4	0
B5RTJ4	46995.25
B5RTJ4	0
B5RTJ4	0
B5RTJ4	0
B5RTJ4	29959.58203
B5RTJ4	6158.842285
B5RTJ4	5024.310059
B5RTJ4	11004.91992
B5RTJ4	0
B5RTJ6	64698.64063
B5RTJ6	0
B5RTJ6	638398.1875
B5RTJ6	386449.9688
B5RTJ6	133035.8125
B5RTJ6	155486.7344
B5RTJ7	230747.0156
B5RTJ7	98891.21875
B5RTJ7	7718.838867
B5RTK0	206837.7656
B5RTK0	247020.1875
B5RTK0	7204.090332
B5RTK0	12981.84082
B5RTK0	164305.2344
B5RTK0	0
B5RTL0	373627.2813
B5RTL0	954025.1875
B5RTL0	340261.2813
B5RTL0	410614.8125
B5RTL0	114180.7734
B5RTL0	102503.0234
B5RTL0	50791.31641
B5RTL0	19017.11719
B5RTL0	0
B5RTL0	16256.81348
B5RTL0	0
B5RTL0	68498.57031
B5RTL0	15415.12695
B5RTL0	45150.14453
B5RTL0	2184.327881
B5RTL0	0
B5RTL0	5227.655273
B5RTL2	239317.5625
B5RTL2	104353.5859
B5RTL2	125153.2578
B5RTL2	155780.4219
B5RTL2	19945.37695
B5RTL2	63995.77734
B5RTL2	0
B5RTL2	0
B5RTL2	3218.552246
B5RTL2	0
B5RTL2	91716.125
B5RTL2	118560.8594
B5RTL2	0
B5RTL2	0
B5RTL2	11607.69629
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL2	5427.021973
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL2	664.9703979
B5RTL2	1092.880493
B5RTL2	5067.915527
B5RTL2	3188.523193
B5RTL2	0
B5RTL2	879.5244751
B5RTL2	0
B5RTL6	350896.7813
B5RTL6	156602.25
B5RTL6	83707.53125
B5RTL6	0
B5RTL6	365701.625
B5RTL6	369808.25
B5RTL6	0
B5RTL6	1426939.5
B5RTL6	46316.26563
B5RTL6	12227.14258
B5RTL6	102162.2813
B5RTL6	128357.8594
B5RTL6	59921.84375
B5RTL6	0
B5RTL6	7146.135742
B5RTL6	3954.55542
B5RTL6	47295.89453
B5RTL6	46154.26172
B5RTL6	18062.57227
B5RTL6	22656.49609
B5RTL6	53596.16406
B5RTL6	15360.90527
B5RTL6	22961.26953
B5RTL6	18094.45508
B5RTL6	0
B5RTL6	33344.13281
B5RTL6	12544.96484
B5RTL6	7930.564453
B5RTL6	4650.614258
B5RTL6	3251.668945
B5RTL7	0
B5RTL7	376010.6563
B5RTL7	143009.0938
B5RTL7	0
B5RTM0	3321.45752
B5RTM3	0
B5RTM3	41810.14844
B5RTM3	6764.980469
B5RTM8	89637.16406
B5RTM8	2521.453125
B5RTM8	4728.140137
B5RTM9	0
B5RTM9	0
B5RTQ5	127436.8828
B5RTQ5	31816.31445
B5RTQ5	10086.50586
B5RTQ5	11021.36816
B5RTQ7	36910.10547
B5RTQ7	0
B5RTQ9	28485.70117
B5RTQ9	23653.37305
B5RTQ9	4510.046875
B5RTR1	2589.829834
B5RTR2	6629.716309
B5RTR4	5432.554688
B5RTS5	17246.72461
B5RTS7	54920.21094
B5RTS8	451493.8438
B5RTS8	37425.33594
B5RTS8	85810.97656
B5RTS8	49114.09375
B5RTS8	0
B5RTS8	0
B5RTS8	0
B5RTS8	41799.66406
B5RTS8	0
B5RTS8	22078.67773
B5RTT6	128126.5391
B5RTT6	0
B5RTT6	3555.53418
B5RTT7	0
B5RTT7	9279.545898
B5RTT9	0
B5RTU0	0
B5RTU0	9923.46582
B5RTU1	12000.96191
B5RTU1	0
B5RTU5	0
B5RTU7	51784.8125
B5RTU7	1570.268311
B5RTU7	0
B5RTV2	54386.55078
B5RTV2	0
B5RTV2	0
B5RTV3	38702.74219
B5RTV3	117434.4141
B5RTV3	0
B5RTV3	30240.52148
B5RTV3	8351.198242
B5RTV5	0
B5RTW3	6425.993652
B5RTX5	17159.88672
B5RTX7	20264.16797
B5RTX7	26172.26563
B5RTX7	0
B5RTX7	16401.07422
B5RTX7	6007.655273
B5RTX7	0
B5RTX7	5944.833984
B5RTX7	1482.785522
B5RTY0	112079.7422
B5RTY0	71080.02344
B5RTY0	96346.21094
B5RTY0	180502.3906
B5RTY0	87884.10938
B5RTY0	0
B5RTY0	40643.38281
B5RTY0	24285.7793
B5RTY0	4058.709961
B5RTY0	6601.14209
B5RTY0	7903.745605
B5RTY0	4842.538086
B5RTY0	2306.947021
B5RTY0	3596.142578
B5RTY0	0
B5RTY5	432094.625
B5RTY5	0
B5RTY8	8491.869141
B5RTY8	8984.033203
B5RTZ6	14683.52637
B5RTZ7	185726.6719
B5RTZ7	15454.36328
B5RTZ8	0
B5RU03	153161.7344
B5RU03	0
B5RU03	85772.83594
B5RU03	47515.51172
B5RU03	0
B5RU03	0
B5RU03	6350.401855
B5RU11	244999.9063
B5RU11	22354.67773
B5RU11	179243.3594
B5RU12	35088.44531
B5RU12	55988.41016
B5RU14	47775.53516
B5RU14	38604.33594
B5RU18	16045.32715
B5RU18	6099.972168
B5RU18	6247.464844
B5RU19	17370.80859
B5RU19	22939.12305
B5RU19	5963.986328
B5RU19	7814.11084
B5RU19	0
B5RU21	9170.328125
B5RU21	5235.436523
B5RU23	15583.85352
B5RU23	0
B5RU26	0
B5RU26	19459.44922
B5RU26	3062.465576
B5RU26	15928.31836
B5RU26	46248.99219
B5RU26	93799.3125
B5RU26	26431.74023
B5RU26	13281.29785
B5RU26	2992.937988
B5RU26	21808.31055
B5RU26	0
B5RU26	0
B5RU26	10973.9082
B5RU26	4369.270508
B5RU26	4963.459473
B5RU26	10424.94141
B5RU26	5468.716309
B5RU26	0
B5RU26	1565.875
B5RU26	1473.848633
B5RU26	9786.986328
B5RU26	4783.820801
B5RU26	0
B5RU26	984.5084839
B5RU26	319.1355591
B5RU26	0
B5RU34	9331.876953
B5RU44	32494.45313
B5RU44	5436.227539
B5RU45	0
B5RU45	80855.00781
B5RU45	15067.29297
B5RU45	12941.4541
B5RU45	113759.3828
B5RU45	37512.88672
B5RU45	8680.134766
B5RU45	31980.87109
B5RU45	5649.751953
B5RU49	259080.0156
B5RU49	24230.08984
B5RU49	11927.10938
B5RU52	99305.52344
B5RU52	35283.83984
B5RU52	83754.34375
B5RU52	14687.76758
B5RU52	0
B5RU52	26993.39258
B5RU52	7963.597168
B5RU52	24664.89844
B5RU52	12666.24609
B5RU52	0
B5RU52	4339.875977
B5RU52	23361.83008
B5RU52	10493.9209
B5RU52	8951.853516
B5RU52	64447.58203
B5RU52	17244.28125
B5RU52	29454.07031
B5RU52	8674.648438
B5RU52	23527.7832
B5RU52	10924.39258
B5RU57	9888.589844
B5RU57	7522.804199
B5RU58	29091.27148
B5RU58	299563.9375
B5RU58	11171.26367
B5RU58	1433.181274
B5RU68	23662.26758
B5RU68	41151.53125
B5RU68	27750.66602
B5RU68	5621.176758
B5RU78	9488.829102
B5RU78	3518.353516
B5RU78	0
B5RU82	250305.1875
B5RU86	9588.245117
B5RU86	11490.22266
B5RU87	0
B5RU96	3359.852539
B5RU96	12805.4248
B5RU96	5179.030273
B5RU96	0
B5RUA9	78670.64063
B5RUA9	19813.71094
B5RUA9	4020.945801
B5RUA9	1444.028564
B5RUA9	2970.716553
B5RUA9	1085.493774
B5RUA9	0
B5RUA9	681.5249023
B5RUA9	0
B5RUA9	786.7024536
B5RUA9	297.3686218
B5RUA9	1815.69751
B5RUA9	642.2293701
B5RUA9	1682.324829
B5RUB0	2646.28418
B5RUB2	22634.15039
B5RUB2	159901.6094
B5RUB2	0
B5RUB2	54781.87109
B5RUB2	0
B5RUB2	32850.29688
B5RUB2	0
B5RUB2	17911.55469
B5RUB2	0
B5RUB2	0
B5RUB2	3093.82251
B5RUB2	20818.66602
B5RUB2	7689.211914
B5RUB2	0
B5RUB2	591.3117065
B5RUB2	0
B5RUB3	15499.90332
B5RUB3	0
B5RUB4	0
B5RUB4	0
B5RUB4	0
B5RUB4	14592.38965
B5RUB4	7160.60498
B5RUB4	0
B5RUB4	4682.885742
B5RUB6	19780.09961
B5RUB6	58498.23828
B5RUB8	3616.374512
B5RUC0	81044.76563
B5RUC0	7206.558594
B5RUC2	97111.10938
B5RUC2	0
B5RUC2	51056.42578
B5RUC2	16603.13672
B5RUC2	9897.357422
B5RUC2	0
B5RUC2	9189.454102
B5RUC2	30578.12305
B5RUC2	1001.601685
B5RUC2	16960.51758
B5RUC2	11652.45215
B5RUC2	0
B5RUC2	680.8393555
B5RUC6	5964.146484
B5RUC6	0
B5RUD2	0
B5RUD3	25707.44531
B5RUD3	0
B5RUD3	62168.29297
B5RUD3	37012.49609
B5RUD4	19222.29492
B5RUD4	17068.5332
B5RUD4	7920.456055
B5RUD6	15962.05176
B5RUD6	0
B5RUD6	7810.374512
B5RUD6	5335.79541
B5RUD6	2912.963867
B5RUD6	4510.564941
B5RUD6	1770.625488
B5RUD6	169.6950684
B5RUF2	0
B5RUF3	18576.39648
B5RUF3	5135.983398
B5RUF3	0
B5RUF3	0
B5RUF3	10860.56445
B5RUF3	0
B5RUF3	43737.95313
B5RUF3	0
B5RUF3	0
B5RUG0	32192.39258
B5RUG0	0
B5RUG0	204639.8125
B5RUG9	16400.16406
B5RUH3	25415.47852
B5RUH3	0
B5RUH5	115507.4375
B5RUH6	15638.31543
B5RUH6	7073.57373
B5RUI0	85106.5625
B5RUI0	52623.73047
B5RUI0	43774.67188
B5RUI0	4342.697754
B5RUI1	7982.499023
B5RUI3	0
B5RUI3	14909.80566
B5RUI3	0
B5RUI3	0
B5RUI3	13877.85254
B5RUI3	40941.99609
B5RUI3	0
B5RUI5	4474.075195
B5RUI6	555021.125
B5RUI6	0
B5RUI8	0
B5RUI8	30562.73438
B5RUI8	5994.763184
B5RUI8	10340.19629
B5RUJ3	184984.7813
B5RUJ3	17082.62305
B5RUJ3	36014.74609
B5RUJ3	15780.08496
B5RUJ3	4514.236328
B5RUJ4	0
B5RUJ4	14843.9375
B5RUJ4	0
B5RUJ9	11201.03516
B5RUJ9	6853.478516
B5RUK1	6898.909668
B5RUK1	3660.986572
B5RUK3	182578.4063
B5RUK3	187281.1563
B5RUK3	172847.9219
B5RUK3	544973.1875
B5RUK3	575177.5
B5RUK3	114820.6484
B5RUK3	0
B5RUK3	114801.9141
B5RUK3	0
B5RUK3	0
B5RUK3	0
B5RUK3	289779.5313
B5RUK3	8115.416016
B5RUK3	169968.2969
B5RUK3	0
B5RUK3	0
B5RUK3	0
B5RUK3	386847.9063
B5RUK3	0
B5RUK3	167440.25
B5RUK3	133181.1094
B5RUK3	29458.83398
B5RUK3	200582.0938
B5RUK3	115704.7813
B5RUK3	68545.05469
B5RUK3	25447.16406
B5RUK3	22025.46484
B5RUK3	10904.27148
B5RUK3	0
B5RUK3	13482.58008
B5RUK3	10270.4668
B5RUK3	2358.641113
B5RUK3	0
B5RUK3	11972.51465
B5RUK3	36296.28906
B5RUK3	5599.435059
B5RUK3	0
B5RUK3	45892.16797
B5RUK3	30249.36133
B5RUK3	8366.345703
B5RUK3	19047.10742
B5RUK3	15356.22461
B5RUK3	8234.415039
B5RUK3	15628.45313
B5RUK3	2762.608398
B5RUK3	12886.71973
B5RUK3	4947.08252
B5RUK3	11919.00488
B5RUK3	0
B5RUK3	6484.883301
B5RUK3	20213.56055
B5RUK3	470.738739
B5RUK6	0
B5RUK8	0
B5RUL0	0
B5RUL0	20622.96289
B5RUL0	26700.25
B5RUL2	7449.1875
B5RUL3	27735.81641
B5RUM0	7378.956543
B5RUM0	1969.780396
B5RUM0	4287.814453
B5RUM0	1767.425781
B5RUM7	8726.849609
B5RUM7	16184.86133
B5RUM7	0
B5RUM7	0
B5RUM7	4249.744629
B5RUN9	44650.71484
B5RUN9	0
B5RUN9	9633.870117
B5RUN9	0
B5RUN9	8580.489258
B5RUP5	62358.8125
B5RUP5	86817.5
B5RUQ2	330923.7813
B5RUQ2	411068.8438
B5RUQ2	71916.5
B5RUQ2	0
B5RUQ2	10474.27734
B5RUQ2	0
B5RUQ2	0
B5RUQ5	63094.92578
B5RUQ5	21776.46094
B5RUQ5	17344.57031
B5RUQ5	0
B5RUQ5	0
B5RUQ6	34737.92188
B5RUQ6	0
B5RUQ6	0
B5RUQ6	0
B5RUQ6	0
B5RUQ9	0
B5RUQ9	136420.8281
B5RUQ9	0
B5RUQ9	0
B5RUQ9	0
B5RUQ9	0
B5RUQ9	27641.8457
B5RUR9	0
B5RUS3	7467.428223
B5RUS3	4456.630859
B5RUS3	6623.416016
B5RUS7	134304.5625
B5RUS7	0
B5RUS7	15072.81641
B5RUS7	0
B5RUS7	0
B5RUS7	1456.839478
B5RUS7	0
B5RUS7	0
B5RUS7	12156.60645
B5RUS7	3566.318848
B5RUS7	3418.621582
B5RUS7	34359.28125
B5RUS7	9979.291016
B5RUS7	37338.45313
B5RUS7	5595.365234
B5RUS7	23322.46094
B5RUS7	9258.414063
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	5392.451172
B5RUS7	0
B5RUS7	3454.200684
B5RUS7	11682.36816
B5RUS9	0
B5RUT0	14769.47949
B5RUT1	343414.5625
B5RUT1	108025.9531
B5RUT1	311637.7188
B5RUT1	73681.60938
B5RUT1	241574.6563
B5RUT1	206560.375
B5RUT4	15821.77832
B5RUT9	0
B5RUU0	129490.3594
B5RUU0	36327.46094
B5RUU2	0
B5RUV0	0
B5RUV3	38057.44141
B5RUV3	7423.167969
B5RUV3	0
B5RUV3	1681.761597
B5RUV3	10835.73047
B5RUV3	7660.964355
B5RUV3	0
B5RUV3	42655.91016
B5RUV3	11622.88672
B5RUV3	8706.80957
B5RUV3	4050.233643
B5RUV3	0
B5RUV3	18699.29688
B5RUV5	6072.078125
B5RUV5	13737.15527
B5RUV5	13200.23438
B5RUV5	0
B5RUV5	0
B5RUV5	11300.82129
B5RUV5	6103.861328
B5RUX2	53738.20703
B5RUX2	37331.10547
B5RUX2	14827.20215
B5RUX4	0
B5RUX4	0
B5RUX5	235223.7344
B5RUX5	111894.0703
B5RUX5	9457.287109
B5RUX5	103520.7969
B5RUX5	100461.3281
B5RUX5	4726.281738
B5RUX5	0
B5RUX5	25082.98438
B5RUX5	0
B5RUX5	0
B5RUX7	0
B5RUY4	58464.35156
B5RUY4	0
B5RUY4	0
B5RUY4	0
B5RUY8	8473.180664
B5RUY8	10899.19922
B5RUY8	0
B5RUZ2	13699.02539
B5RUZ2	15022.25293
B5RUZ2	0
B5RUZ2	0
B5RUZ2	0
B5RUZ2	9285.948242
B5RUZ2	0
B5RUZ2	0
B5RV01	635004.5
B5RV01	0
B5RV01	240762.5938
B5RV01	236181.75
B5RV01	93954.90625
B5RV01	19014.57813
B5RV01	22471.875
B5RV01	85988.9375
B5RV01	52824.53516
B5RV01	8753.822266
B5RV01	3191.678467
B5RV01	17589.75781
B5RV01	0
B5RV01	47218.10938
B5RV01	0
B5RV01	0
B5RV01	0
B5RV01	23504.88867
B5RV01	18418.51953
B5RV01	45264.41797
B5RV01	30624.56055
B5RV01	11996.61133
B5RV01	15731.93945
B5RV01	6862.135742
B5RV01	0
B5RV01	0
B5RV01	0
B5RV01	502.2055664
B5RV09	63000.00391
B5RV09	0
B5RV13	0
B5RV13	0
B5RV16	17337.68945
B5RV16	17494.66602
B5RV16	16754.44922
B5RV18	26231.36523
B5RV18	48441.96875
B5RV18	623314.375
B5RV18	55556.80859
B5RV18	52229.80469
B5RV18	6049.93457
B5RV18	14887.18262
B5RV18	5541.74707
B5RV18	10792.33105
B5RV18	58014.63672
B5RV18	0
B5RV18	40773.67578
B5RV18	10732.2041
B5RV18	0
B5RV18	24452.13672
B5RV18	1427.650146
B5RV18	29189.67188
B5RV18	14930.09375
B5RV18	29607.20703
B5RV18	0
B5RV18	9974.37793
B5RV20	130064.2734
B5RV20	15112.89941
B5RV20	22559.57031
B5RV20	13005.55078
B5RV21	0
B5RV25	13238.54199
B5RV25	21128
B5RV25	0
B5RV25	38906.79297
B5RV25	16985.28125
B5RV25	8741.707031
B5RV25	5801.617188
B5RV25	0
B5RV25	3788.975098
B5RV26	29523.90234
B5RV31	0
B5RV34	25194.00195
B5RV34	0
B5RV34	36151.23438
B5RV34	11506.68457
B5RV34	30345.0332
B5RV34	14844.38086
B5RV34	0
B5RV45	2939.323975
B5RV46	887146
B5RV46	0
B5RV46	29739.41992
B5RV49	127330.1563
B5RV49	154013.9844
B5RV51	5646.879395
B5RV52	259096.75
B5RV52	87504.32813
B5RV55	24761.14648
B5RV55	26828.95117
B5RV55	0
B5RV55	8492.768555
B5RV55	8717.025391
B5RV56	14581.37793
B5RV56	0
B5RV56	0
B5RV56	0
B5RV56	0
B5RV56	3100.983154
B5RV58	30784.78906
B5RV58	10127.69238
B5RV59	0
B5RV59	0
B5RV59	3457.14624
O42724	8723.455078
O42724	727.1378174
Q6B458	0
Q6B4U7	28792.39063
Q6B4U7	0
Q6BGQ1	49398.90234
Q6BGQ1	57818.12891
Q6BGQ1	32435.82422
Q6BGQ1	9202.022461
Q6BGQ1	0
Q6BGQ1	80155.19531
Q6BGQ1	36853.91797
Q6BGQ6	0
Q6BGQ6	0
Q6BGQ6	29229.92578
Q6BGQ6	0
Q6BGQ7	26439.75391
Q6BGR3	7015.349609
Q6BGR3	8069.817871
Q6BGR5	37467.17969
Q6BGR5	47973.14063
Q6BGR8	528344.375
Q6BGR8	22515.25977
Q6BGR8	1861.320923
Q6BGR8	153741.0938
Q6BGR8	12853.97363
Q6BGR9	254769.25
Q6BGR9	27690.83008
Q6BGR9	2725.778564
Q6BGR9	22680.20703
Q6BGR9	0
Q6BGR9	22255.93164
Q6BGS5	53549.29297
Q6BGS5	579889.0625
Q6BGS5	472156.6563
Q6BGS6	48639.25781
Q6BGS6	42396.91406
Q6BGS6	6135.467285
Q6BGT0	21410.82227
Q6BGT0	6949.676758
Q6BGT0	1406.159546
Q6BGT2	0
Q6BGT5	0
Q6BGT5	0
Q6BGT5	0
Q6BGT5	31764.29883
Q6BGT5	11297.32031
Q6BGT5	184906.5938
Q6BGT5	1801.140869
Q6BGT9	1148.656616
Q6BGT9	4751.60791
Q6BGU1	243333.2813
Q6BGU1	0
Q6BGU1	40500.04688
Q6BGU2	373904.8438
Q6BGU2	26807.49023
Q6BGU2	5342.657227
Q6BGU2	6010.926758
Q6BGU2	3002.209229
Q6BGU2	4234.224609
Q6BGU2	0
Q6BGU2	3118.076172
Q6BGU2	216.7900391
Q6BGU4	0
Q6BGV0	5484.678711
Q6BGV0	3127.817139
Q6BGV0	0
Q6BGV1	7105.253906
Q6BGV1	55261.98438
Q6BGV1	10840.43359
Q6BGV1	0
Q6BGV5	0
Q6BGV5	0
Q6BGV5	79372.32813
Q6BGV5	126905.6641
Q6BGV6	48460.49609
