ProteinID	Control4
B5RT90	69212.97656
B5RT91	54998.97656
B5RT93	29165.15625
B5RT94	57037.76563
B5RT96	268695.0625
B5RT97	226800.25
B5RT99	259493.1406
B5RTA0	24471.3125
B5RTA3	32544.38867
B5RTA6	116625.5938
B5RTA7	459904.7188
B5RTA9	13448.03223
B5RTB0	309989.3125
B5RTB4	30253.52734
B5RTB5	25361.11133
B5RTB6	61262.29297
B5RTB7	81395.125
B5RTB9	192978
B5RTC0	16322.22461
B5RTC3	19156.60156
B5RTC6	73355.28125
B5RTC7	532322.5625
B5RTD0	32673.25781
B5RTD2	31319.84375
B5RTE0	123065.625
B5RTE2	46589
B5RTE4	21490.13477
B5RTE7	59730.17188
B5RTF0	105411.7813
B5RTF3	111729.1094
B5RTF4	783479.125
B5RTF6	85443.69531
B5RTF8	10539.89453
B5RTF9	562.1976929
B5RTG5	149874.2656
B5RTG8	23796.15625
B5RTH1	101415.9766
B5RTH6	1347962.625
B5RTI1	1058719.5
B5RTI3	23868.67773
B5RTI8	486915.7813
B5RTI9	339720.9063
B5RTJ2	58959.35938
B5RTJ3	20108.57813
B5RTJ4	42812.21875
B5RTJ6	119542.2031
B5RTJ7	36465.60547
B5RTJ8	1114610.25
B5RTJ9	81806.40625
B5RTK0	156076.7188
B5RTK1	275605.9688
B5RTK2	36246.95703
B5RTK3	176043.4375
B5RTK4	67342.35938
B5RTK8	577081.375
B5RTL0	12410.42969
B5RTL1	10901.33887
B5RTL2	53886.10547
B5RTL5	287016.0313
B5RTL6	174557.7031
B5RTL7	27328.58789
B5RTL9	41715.64844
B5RTM0	8094.506836
B5RTM1	50980.67188
B5RTM2	309511.125
B5RTM3	161341.4219
B5RTM5	89731.50781
B5RTM7	109669.2734
B5RTM8	52912.12109
B5RTM9	0
B5RTP6	7932.233887
B5RTQ2	736116.0625
B5RTQ3	38393.90234
B5RTQ5	92058.33594
B5RTQ6	17956.05469
B5RTQ7	17213.79102
B5RTR0	483146.5938
B5RTR2	229407.8125
B5RTR4	55955.58203
B5RTR6	33060.78906
B5RTS5	6735.257813
B5RTS7	119491.9375
B5RTS8	362161.125
B5RTS9	6418.080566
B5RTT2	134127.7344
B5RTT6	5410.042969
B5RTT7	1552550.5
B5RTT8	11360.86328
B5RTT9	106156.8281
B5RTU5	5461.84668
B5RTU7	132393.4531
B5RTU8	2232.614258
B5RTV2	10585.34863
B5RTV3	62008.81641
B5RTV4	945119.375
B5RTV5	22543.54297
B5RTV6	240504.1719
B5RTV9	65761.52344
B5RTW1	19408.60938
B5RTW2	48985.07422
B5RTW5	187676.9531
B5RTW7	40405.54297
B5RTX0	33665.32813
B5RTX4	75725.39063
B5RTX5	0
B5RTX7	98265.07031
B5RTX8	197579.5
B5RTY0	342478.3125
B5RTY5	41126.69922
B5RTY6	201883.625
B5RTY7	85915.25
B5RTY8	106188.0469
B5RTY9	1136435.125
B5RTZ2	456044.6875
B5RTZ7	99491.75
B5RTZ8	30263.73438
B5RU00	26463.80273
B5RU01	83227.52344
B5RU03	16779.52539
B5RU05	0
B5RU07	83284.90625
B5RU08	618570.4375
B5RU09	498554.6563
B5RU11	177973.0469
B5RU12	49577.05469
B5RU14	41539.36328
B5RU17	18452.11328
B5RU18	106222.1172
B5RU21	0
B5RU23	4204.34375
B5RU24	4614.817383
B5RU26	287601.25
B5RU29	26615.2793
B5RU30	171554.25
B5RU32	76649.20313
B5RU37	89579.89063
B5RU38	755917.5625
B5RU40	25342.44922
B5RU42	17150.22656
B5RU44	65658.66406
B5RU47	10027.99316
B5RU48	86708.61719
B5RU49	10307.60254
B5RU52	83434.16406
B5RU55	194093.9688
B5RU58	0
B5RU63	25233.2832
B5RU65	67984.34375
B5RU68	23525.21484
B5RU72	96481.625
B5RU76	13703.33496
B5RU79	41112.40625
B5RU82	35232.3125
B5RU83	9214.322266
B5RU84	70141.21875
B5RU86	97390.78125
B5RU87	238867.0781
B5RU88	53881.64844
B5RU91	29356.97656
B5RU96	95936.32031
B5RU98	431006.4688
B5RU99	73342.94531
B5RUA3	32514.75
B5RUA4	77161.125
B5RUA7	54173.46484
B5RUA8	67534.40625
B5RUA9	38209.92578
B5RUB0	456388.2813
B5RUB1	82544.60156
B5RUB2	64566.69531
B5RUB3	1401685.5
B5RUB6	234979.7656
B5RUB8	3455794.5
B5RUB9	13367.02148
B5RUC0	64030.42578
B5RUC2	230575.1719
B5RUC4	21617.96875
B5RUC5	86408.71094
B5RUC6	51872.91406
B5RUC9	351949.5625
B5RUD1	15418.63965
B5RUD2	225359.4531
B5RUD3	28555.00586
B5RUD7	289125.5625
B5RUE0	182566.9219
B5RUE1	16541.82031
B5RUE3	29944.25391
B5RUE5	73031.78906
B5RUE6	11703.29102
B5RUE9	30707.83594
B5RUF3	424653.0313
B5RUF5	32510.07422
B5RUG0	35831.83203
B5RUG1	118675.9453
B5RUG2	84644.91406
B5RUG5	6346.717773
B5RUG6	6791.635254
B5RUH0	250007.875
B5RUH2	279989
B5RUH3	59105.95703
B5RUH4	37502.65234
B5RUH5	122440.7422
B5RUH6	16790.73633
B5RUI0	480538.0313
B5RUI1	461777.5625
B5RUI2	7938.175781
B5RUI3	21360.53711
B5RUI4	115724.2422
B5RUI5	374469.4063
B5RUI6	173959.1406
B5RUJ0	53490.17578
B5RUJ3	220902.5938
B5RUJ4	29136.15625
B5RUJ5	8439.207031
B5RUJ6	45285.37891
B5RUJ7	32425.57031
B5RUK0	0
B5RUK1	8819164
B5RUK3	42349.23828
B5RUK6	248680.625
B5RUL0	67397.29688
B5RUL1	424418.9688
B5RUL5	62339.03516
B5RUL7	38690.98047
B5RUM3	4556.102539
B5RUM4	72128.02344
B5RUM5	905512.375
B5RUM7	142895.8281
B5RUM8	0
B5RUN0	321524
B5RUN3	707957.5
B5RUN4	71136.1875
B5RUN6	1682843.625
B5RUN9	200351.4375
B5RUP0	270447.9063
B5RUP2	187174.25
B5RUP5	655555.875
B5RUP6	37402.77344
B5RUP7	485804.2188
B5RUP8	56454.10547
B5RUP9	177846.6563
B5RUQ2	102149.8438
B5RUQ4	177167.5
B5RUQ5	362045.875
B5RUQ6	1
B5RUR2	0
B5RUR3	32548.32813
B5RUR6	561433.5625
B5RUR7	14030.41895
B5RUR8	39563.32422
B5RUR9	140964.9219
B5RUS1	58985.10938
B5RUS2	0
B5RUS3	3239691.25
B5RUS6	248472.9844
B5RUS7	8924.457031
B5RUS8	0
B5RUS9	609426.25
B5RUT1	12770.72461
B5RUT2	204962.4063
B5RUT4	39266.42969
B5RUT7	34778.20703
B5RUU0	95540.33594
B5RUU2	133283.3438
B5RUU3	0
B5RUU5	92098.84375
B5RUU6	1713.877686
B5RUU7	23336.63281
B5RUU9	143350.3906
B5RUV2	31363.7168
B5RUV3	41885.53125
B5RUV5	79523.57031
B5RUV9	94519.14844
B5RUW1	10668.98145
B5RUW2	159003.6719
B5RUW5	1251466.25
B5RUW6	45629.35547
B5RUW9	0
B5RUX0	21836.49609
B5RUX1	10677.72656
B5RUX2	18075.48633
B5RUX3	40600.58984
B5RUX5	157619.5
B5RUX6	76104.58594
B5RUX7	65988.6875
B5RUY0	447137.125
B5RUY4	608215.75
B5RUY6	397055.9063
B5RUY7	32390.70703
B5RUY8	81548.46875
B5RUY9	108882.7109
B5RUZ0	11448.51758
B5RUZ2	2309172.75
B5RUZ3	237841.6719
B5RUZ5	54138.13281
B5RUZ7	14130.90918
B5RV00	80559.28906
B5RV01	17241.37695
B5RV02	1029170.313
B5RV04	114124.0391
B5RV09	32853.91406
B5RV10	68325.58594
B5RV11	170179.5313
B5RV13	0
B5RV15	18157.36328
B5RV16	53221.99609
B5RV17	25631.65039
B5RV18	239141.1875
B5RV20	45020.625
B5RV22	0
B5RV24	17647.83984
B5RV25	0
B5RV26	81727.9375
B5RV27	39187.20313
B5RV29	139201.5625
B5RV32	250736.6094
B5RV33	53687.54688
B5RV34	86561.5625
B5RV36	35169.56641
B5RV39	82655.44531
B5RV40	868247.5625
B5RV41	0
B5RV43	7101.530762
B5RV44	0
B5RV45	0
B5RV46	227337.6563
B5RV48	526877.875
B5RV49	210900.3438
B5RV50	429179.2188
B5RV52	3129253.25
B5RV55	28032.70313
B5RV56	133093.4063
B5RV57	200254.125
B5RV58	2147622
O42724	1792365.5
P00043	1007830
Q3V7I2	1657297
Q3V7I3	17393.0625
Q6B458	1884576.375
Q6B4U7	306471.9063
Q6BGN8	1611557.625
Q6BGP9_Q6BVH2	12619.98926
Q6BGQ1	17340074
Q6BGQ3	42096.03516
Q6BGQ6	5436.598145
Q6BGQ7	3589.780029
Q6BGQ8	32138.55859
Q6BGR0	21606.79883
Q6BGR1	563103.1875
Q6BGR3	2943737.25
Q6BGR5	53376.14453
Q6BGR6	71184.89844
Q6BGR7	8596.612305
Q6BGR8	1997435.25
Q6BGR9	62304.21094
Q6BGS2	979217.9375
Q6BGS3	1564919.625
Q6BGS5	485507.4688
Q6BGS7	20449.26563
Q6BGS8	126797.8047
Q6BGT0	2576017.75
Q6BGT1	1939279.5
Q6BGT5	108473.6172
Q6BGT6	72985.40625
Q6BGT7	14416.21875
Q6BGT8	3849.612305
Q6BGT9	45984.99219
Q6BGU0	355362.75
Q6BGU1	72532.99219
Q6BGU2	11028745
Q6BGU4	163681.3906
Q6BGU5	22139.77734
Q6BGU6	135951.0469
Q6BGU7	127092.6172
Q6BGU8	170789.3125
Q6BGV0	34857.10156
Q6BGV1	1488348.875
Q6BGV2	85673.26563
Q6BGV3	2798112
Q6BGV4	401115.0625
Q6BGV5	81084.91406
Q6BGV6	14145719
Q6BGV7	1193280.5
Q6BGV8	47341.89453
Q6BGV9	14044.71191
Q6BGW0	263275.6563
Q6BGW1	23819.66016
Q6BGW2	4637194.5
Q6BGW3	52308.50391
Q6BGW8	52546.01563
Q6BGX2	136381.8594
Q6BGX6	161150.2344
Q6BGY4	9498088
Q6BGY7	18439.66992
Q6BGY8	59364.14453
Q6BGY9	94911.5
Q6BGZ3	749293.25
Q6BH03	471807.9375
Q6BH10	317741.6875
Q6BH11	24106.21289
Q6BH12	356759.125
Q6BH13	414001.3438
Q6BH16	94648.125
Q6BH18	21249.61914
Q6BH19	22043.67383
Q6BH20	77129.5
Q6BH22	341609.5938
Q6BH23	76625.19531
Q6BH29	33983.30469
Q6BH30	153437.3125
Q6BH32	20385.75391
Q6BH34	98975.64063
Q6BH36	33029.19922
Q6BH37	476000.1875
Q6BH38	4976.680664
Q6BH39	22253.89648
Q6BH40	0
Q6BH41	194373.7188
Q6BH42	158556.0938
Q6BH47	30924.54102
Q6BH48	98467.0625
Q6BH50	153485.5313
Q6BH52	88673.5625
Q6BH53	113328.625
Q6BH54	28626.86914
Q6BH55	25145.74023
Q6BH57	1299021.125
Q6BH63	3628.62793
Q6BH64	13093531
Q6BH67	68859.69531
Q6BH69	23542.82227
Q6BH70	2056.375732
Q6BH72	18996.11328
Q6BH75	854759.9375
Q6BH76	432786.3125
Q6BH79	41380.9375
Q6BH80	1333829.875
Q6BH82	58268.71875
Q6BH87	78816.23438
Q6BH88	581654
Q6BH89	28654.08789
Q6BH90	90122.61719
Q6BH91	66679.4375
Q6BH92	25578.65234
Q6BH93	218148.3438
Q6BH94	60153.36328
Q6BH95	724171.25
Q6BH96	359677.3438
Q6BH97	206036.9375
Q6BH99	6522.790527
Q6BHA0	32626.16016
Q6BHA1	188281.4688
Q6BHA3	38156.33203
Q6BHA4	92447.5625
Q6BHA5	89293.53906
Q6BHA8	71948.5625
Q6BHA9	247048.6719
Q6BHB1	85176.39844
Q6BHB2	5665065
Q6BHB3	10221.49023
Q6BHB4	61335.37891
Q6BHB5	6665535.5
Q6BHB8	146657.2813
Q6BHB9	275413.7188
Q6BHC1	1234379.75
Q6BHC2	161709.1719
Q6BHC3	47062.37109
Q6BHC4	42377.10547
Q6BHC6	402698.1875
Q6BHD1	211430.4688
Q6BHD2	19695.10352
Q6BHD9	356344.625
Q6BHE0	32043.97656
Q6BHE2	260150.8125
Q6BHE4	16733.97266
Q6BHE5	74612.07813
Q6BHE6	26380.08789
Q6BHE9	434570.6875
Q6BHF1	433525.3438
Q6BHF2	63777.79297
Q6BHF3	75087.17188
Q6BHF5	506390.0313
Q6BHF8	54796.77734
Q6BHF9	38466.94531
Q6BHG3	632837.4375
Q6BHG4	308260.8125
Q6BHG5	74237.98438
Q6BHG6	8341756
Q6BHG7	32707.68164
Q6BHG8	58865.05859
Q6BHH1	1914527
Q6BHH4	69587.28906
Q6BHH5	631591.625
Q6BHH6	354040.0313
Q6BHH7	2136682
Q6BHH8	87980.57813
Q6BHH9	36682.83203
Q6BHI0	28410.48633
Q6BHI1	115223.7422
Q6BHI3	5047967.5
Q6BHI4	27176.54297
Q6BHI5	189217.9375
Q6BHI6	352676.1875
Q6BHI7	22535.74219
Q6BHI8	188617.3906
Q6BHJ0	11656.51758
Q6BHJ1	196443.8906
Q6BHJ2	278801.5313
Q6BHJ3	1866361.875
Q6BHJ6	0
Q6BHJ7	4678.161621
Q6BHJ8	253075.3281
Q6BHJ9	2273489.5
Q6BHK3	139254.9531
Q6BHK5	4972135
Q6BHK6	28285.32227
Q6BHK8	452929.9375
Q6BHK9	1831867.375
Q6BHL0	9044.685547
Q6BHL5	60861.22266
Q6BHL6	212329.5
Q6BHL7	11476.22168
Q6BHL8	56461.47656
Q6BHL9	268531.625
Q6BHM0	20847.38672
Q6BHM1	117720.9922
Q6BHM3	124129.6328
Q6BHM7	108003.0938
Q6BHM8	6787.366699
Q6BHN1	304130.5313
Q6BHN2	86485.92188
Q6BHN3	14353.9209
Q6BHN7	828152.25
Q6BHN9	106731.2422
Q6BHP0	38214.12891
Q6BHP1	81292.35938
Q6BHP2	61594.67969
Q6BHP3	307481.125
Q6BHP5	0
Q6BHP9	42658.89453
Q6BHQ1	384855.75
Q6BHQ2	99939.48438
Q6BHQ3	16584.3125
Q6BHQ4	1
Q6BHQ5	972246.9375
Q6BHQ6	345536.6875
Q6BHQ8	177926.125
Q6BHQ9	79381.8125
Q6BHR1	414864.3125
Q6BHR2	23761.83398
Q6BHR3	106546.2422
Q6BHR6	63453.10938
Q6BHR7	20043.41797
Q6BHR9	307258.2813
Q6BHS1	288655.2188
Q6BHS6	46764.32813
Q6BHS8	3710484.75
Q6BHS9	17443.5625
Q6BHT0	23164.28516
Q6BHT6	245331.5469
Q6BHT9	63975.29688
Q6BHU0	286113
Q6BHU1	5169.554688
Q6BHU2	75557.03906
Q6BHU3	60644.82422
Q6BHU5	793150.375
Q6BHU6	92773.52344
Q6BHU7	8241308
Q6BHU9	66701.47656
Q6BHV0	164617.3125
Q6BHV3	191292.625
Q6BHV6	2742405
Q6BHV7_Q6BX12	8951076
Q6BHV8	3953290
Q6BHV9	598147.75
Q6BHW0	0
Q6BHW4	197487
Q6BHW9	4944.021484
Q6BHX0	15934.93652
Q6BHX1	144939.6094
Q6BHX2	1017090.688
Q6BHX3	53507.15234
Q6BHX4	27275.77734
Q6BHX6	94232.65625
Q6BHX7	228398.0156
Q6BHX9	864331.5625
Q6BHY0	16901196
Q6BHY3	43342.69141
Q6BHY5	503126.0625
Q6BHY7	564704.75
Q6BHY8	590165.9375
Q6BHY9	152851.8125
Q6BHZ0	405066.125
Q6BHZ3	25811.17383
Q6BHZ9	758962.4375
Q6BI01	11334814
Q6BI05	2783713
Q6BI06	218326.2813
Q6BI07	65884.34375
Q6BI10	244793.4375
Q6BI11	67699.17969
Q6BI13	772721.375
Q6BI14	2587101.25
Q6BI15	106386.9219
Q6BI16	15550.44824
Q6BI17	74508.57031
Q6BI19	51266.74609
Q6BI20	17136724
Q6BI21	82134.57813
Q6BI22	395019.6875
Q6BI23	36543.57031
Q6BI24	85183.53906
Q6BI26	52412.28125
Q6BI27	31207.39063
Q6BI28	1963.050171
Q6BI32	14799.75293
Q6BI33	1495830.25
Q6BI39	3275053
Q6BI41	22548.14258
Q6BI44	28968.58203
Q6BI46	8166814
Q6BI47	2926233
Q6BI49	7423.62793
Q6BI53	17141.9043
Q6BI54	43580.8125
Q6BI57	49228.21875
Q6BI59	110889.1328
Q6BI60	814305.25
Q6BI63	763153.1875
Q6BI65	150177.8594
Q6BI67	963689.375
Q6BI68	113675.25
Q6BI69	607.9081421
Q6BI71	31550.67773
Q6BI72	282162.5938
Q6BI75	6142496.5
Q6BI82	17038.28516
Q6BI87	48186.89844
Q6BI89	5857557
Q6BI90	252089.2188
Q6BI91	265007.875
Q6BI94	329045.25
Q6BI95	3570061
Q6BI96	110670.9844
Q6BI97	76758.1875
Q6BI98	127952.6797
Q6BI99	0
Q6BIA1	75547.78125
Q6BIA2	945517.125
Q6BIA3	170893.5469
Q6BIA5	108423
Q6BIA6	54349.21875
Q6BIA9	297953.75
Q6BIB2	155998.0469
Q6BIB3	61011.48828
Q6BIB4	479723.0625
Q6BIB5	176088.1406
Q6BIB6	42623.26563
Q6BIB9	14875.62305
Q6BIC0	251088.8594
Q6BIC2	16458.63672
Q6BID1	12733.83398
Q6BID3	894336.9375
Q6BIE4	143302.9688
Q6BIE5	47922.72656
Q6BIE6	426159.4375
Q6BIE7	91440.85156
Q6BIE8	43013.10547
Q6BIE9	2053.378418
Q6BIF2	1235993.125
Q6BIF4	70984.97656
Q6BIF5	564259
Q6BIF6	0
Q6BIF8	28279.66406
Q6BIF9	776983.375
Q6BIG0	303779.1875
Q6BIG1	65743.51563
Q6BIG3	66477.00781
Q6BIG8	1897.434692
Q6BIH0	46724.29688
Q6BIH2	524003.9063
Q6BIH3	114702.9141
Q6BIH4	5585687.5
Q6BIH5	6645.198242
Q6BIH6	1996661.25
Q6BIH7	41803.46875
Q6BIH8	9021.658203
Q6BIH9	29882420
Q6BII1	0
Q6BII3	18651.4668
Q6BII4	4596.754883
Q6BII5	323302
Q6BII6	193978.2656
Q6BII7	231783.4063
Q6BII8	68900.20313
Q6BII9	9213.258789
Q6BIJ0	145865.3281
Q6BIJ1	33804.79688
Q6BIJ2	59614.39063
Q6BIJ4	92474.74219
Q6BIJ5	324274.0625
Q6BIJ6	110536.0547
Q6BIJ9	112617.375
Q6BIK0	114243.0234
Q6BIK3	186444.5156
Q6BIK4	2317205.5
Q6BIK6	28828.69531
Q6BIK7	0
Q6BIK8	140996.4219
Q6BIK9	5823377
Q6BIL0	713906.3125
Q6BIL1	127736.9688
Q6BIL2	820518.375
Q6BIL3	161482
Q6BIL4	23034.4082
Q6BIL7	998440.6875
Q6BIL9	599488.25
Q6BIM1	1271135.25
Q6BIM2	19812.99609
Q6BIM3	268288.1563
Q6BIM4	3765512.5
Q6BIM5	2960604
Q6BIM6	100797.1875
Q6BIM7	21939.35742
Q6BIM8	18666.69531
Q6BIN0	6078.243164
Q6BIN1	117338.4609
Q6BIN4	189639.0938
Q6BIN5	20113.50977
Q6BIN6	109956.2813
Q6BIN9	16271.59375
Q6BIP0	766213
Q6BIP1	3016022.5
Q6BIP4	386877.9375
Q6BIP6	99169.16406
Q6BIP7	2276.216309
Q6BIP9	16585.33008
Q6BIQ0	314162.8438
Q6BIQ2	287084.3125
Q6BIQ4	62808.77344
Q6BIQ5	164486.2969
Q6BIQ7	76430.21094
Q6BIR1	811569.0625
Q6BIR2	151312.25
Q6BIR5	94169.70313
Q6BIR6	539450.125
Q6BIR7	101965.6875
Q6BIR8	26428.68555
Q6BIR9	36210.46094
Q6BIS0	18503.04688
Q6BIS1	3389635.25
Q6BIS3	50735.40625
Q6BIS5	181066.0781
Q6BIS6	18064.82227
Q6BIS9	90837.90625
Q6BIT0	1426274
Q6BIT1	257411.1563
Q6BIT3	384494.7188
Q6BIT4	134672.9688
Q6BIT7	84396.41406
Q6BIT8	33569.29688
Q6BIU1	33328.37891
Q6BIU3	61851.97266
Q6BIU4	1330148.625
Q6BIU5	19431.23828
Q6BIU6	38343.76563
Q6BIU7	96742.59375
Q6BIU8	154217.4375
Q6BIV0	18319.63477
Q6BIV1	38499.73047
Q6BIV2	1816141.375
Q6BIV3	421629.8125
Q6BIV8	71554.90625
Q6BIW4	520615
Q6BIW5	166445.4063
Q6BIW6	378483.875
Q6BIW8	82024.03906
Q6BIW9	84542.82813
Q6BIX0	1162748.5
Q6BIX1	0
Q6BIX4	118049.8516
Q6BIX5	353469.5938
Q6BIX6	1413122.5
Q6BIX9	32213.24609
Q6BIY1	9081.783203
Q6BIY6	306670.3125
Q6BIY8	1421544
Q6BIZ0	425230.0625
Q6BIZ9	1316681.75
Q6BJ01	1424032.625
Q6BJ02	107585.4844
Q6BJ07	1563811.625
Q6BJ08	42058.78516
Q6BJ09	152997.9844
Q6BJ10	10711.25
Q6BJ12	21213.21484
Q6BJ14	13539.14258
Q6BJ15	8183455
Q6BJ16	2667526.5
Q6BJ17	98837.23438
Q6BJ18	516927.375
Q6BJ20	891679
Q6BJ21	770411.25
Q6BJ23	5571110
Q6BJ24	9351147
Q6BJ25	10347944
Q6BJ27	24773.99219
Q6BJ28	69942.10938
Q6BJ31	832306.9375
Q6BJ32	1763364.25
Q6BJ33	32228.36328
Q6BJ34	51534.30469
Q6BJ38	48856.54688
Q6BJ40	78441.03906
Q6BJ43	143230.125
Q6BJ44	134586.5
Q6BJ47	126014.3125
Q6BJ49	178805.0625
Q6BJ51	45621.375
Q6BJ52	35549.46484
Q6BJ53	104290.9063
Q6BJ54	1083317
Q6BJ55	32722.15234
Q6BJ57	188900.4375
Q6BJ58	42774.21094
Q6BJ59	86439.6875
Q6BJ60	32164.13281
Q6BJ61	96597.92188
Q6BJ62	42971.6875
Q6BJ63	125631.5938
Q6BJ64	167313.7969
Q6BJ65	61729.41406
Q6BJ66	1679431.625
Q6BJ67	29320.64453
Q6BJ70	107463.4453
Q6BJ73	36614.58984
Q6BJ75	68362.28906
Q6BJ76	42707.58594
Q6BJ77	15671.56055
Q6BJ80	3225029.75
Q6BJ82	106473.9219
Q6BJ85	105032.6563
Q6BJ86	326523.8125
Q6BJ88	476277.125
Q6BJ89	99775.58594
Q6BJ90	62651.94922
Q6BJ93	114204.8438
Q6BJ95	442242.625
Q6BJ97	9373.419922
Q6BJ98	408255.4688
Q6BJA1	146031.625
Q6BJA2	446652.3125
Q6BJA3	395487.7813
Q6BJA4	878060.5625
Q6BJA5	142822.4219
Q6BJA6	143893.4844
Q6BJA8	99679.17188
Q6BJA9	137960.2188
Q6BJB0	23824.69141
Q6BJB1	32783.97656
Q6BJB2	0
Q6BJB3	2670235
Q6BJB4	25287010
Q6BJB5	27783.25195
Q6BJB7	86644.84375
Q6BJC1	2935.841553
Q6BJC3	186163.3906
Q6BJC4	45918.53906
Q6BJC5	59223.31641
Q6BJC7	227541.8594
Q6BJD0	10579.27344
Q6BJD3	70724.02344
Q6BJD4	37093.9375
Q6BJD6	131652.1719
Q6BJD7	61586.38281
Q6BJD8	60602.76563
Q6BJE1	95763.98438
Q6BJE2	65313.41406
Q6BJE5	11578.49219
Q6BJE8	3037234.75
Q6BJE9	2463.710205
Q6BJF0	180361.8438
Q6BJF1	580335.375
Q6BJF3	664147.1875
Q6BJF4	463830.6875
Q6BJF5	20986.59961
Q6BJF7	445309.875
Q6BJG0	199786.8438
Q6BJG1	1403934.125
Q6BJG2	6213159.5
Q6BJG4	1012699.375
Q6BJG5	14745.875
Q6BJG6	165753.2969
Q6BJG7	63311.6875
Q6BJG8	54855.34375
Q6BJG9	198660.0156
Q6BJH0	139566.4688
Q6BJH2	48009.45703
Q6BJH3	395305.9375
Q6BJH4	177874.2188
Q6BJH5	668093.5
Q6BJH6	437921.9688
Q6BJH7	160948.7031
Q6BJH8	69757.67969
Q6BJI0	48477.42188
Q6BJI1	881453.6875
Q6BJI2	1284016.125
Q6BJI7	1612.244385
Q6BJI8	2681570.25
Q6BJJ3	196650.1719
Q6BJJ7	87177.39844
Q6BJJ8	43049.16797
Q6BJJ9	66484.65625
Q6BJK1	155983.1563
Q6BJK7	2638003.75
Q6BJK9	7936.807129
Q6BJL0	17993.44336
Q6BJL1	97874.14063
Q6BJL3	0
Q6BJL7	5181393.5
Q6BJM2	175270.2344
Q6BJM4	322662.875
Q6BJM5	37616.80469
Q6BJN0	95753.70313
Q6BJN1	22777.02344
Q6BJN8	54601.20313
Q6BJN9	2041439.125
Q6BJP1	244955.0469
Q6BJP7	145893.5625
Q6BJP8	55347.01172
Q6BJQ1	77489.3125
Q6BJQ3	683200.75
Q6BJQ6	45176.33203
Q6BJQ8	179494.4063
Q6BJQ9	205399.3125
Q6BJR2	184779
Q6BJU2	57733.125
Q6BJU8	9364.105469
Q6BJV6	43621.68359
Q6BJW9	98113.89063
Q6BJX1	3611.352539
Q6BJX3	57982.83203
Q6BJX4	340023.9688
Q6BJX6	547641.375
Q6BJX8	181904.3438
Q6BJX9	173086.0625
Q6BJY0	194845.1875
Q6BJY3	119424.5938
Q6BJY4	468079.1563
Q6BJY6	43062.28125
Q6BJY8	25816.89648
Q6BJZ0	36030.48047
Q6BJZ3	46893.32813
Q6BJZ6	83394.24219
Q6BJZ7	191322.5625
Q6BJZ8	1565548.625
Q6BK01	512210.75
Q6BK02	105899.2891
