ProteinID	KCl2
B5RTI1	531479.6875
B5RTI3	62070.33594
B5RTI8	275810.125
B5RTI9	132283.0938
B5RTJ2	49617.09375
B5RTJ3	45581.07031
B5RTJ4	24807.4375
B5RTJ6	22471.27344
B5RTJ7	21849.27539
B5RTJ8	1133405.625
B5RTJ9	58628.89453
B5RTK0	136071.2813
B5RTK1	448126.0313
B5RTK2	20267.82031
B5RTK3	98871.22656
B5RTK4	48191.20703
B5RTK8	635630.3125
B5RTL0	44110.58594
B5RTL1	53095.02344
B5RTL2	80469.75781
B5RTL5	187980.7969
B5RTL6	125971.4766
B5RTL7	19701.41602
B5RTL9	21622.98633
B5RTM0	19156.94141
B5RTM1	30371.54883
B5RTM2	794945.625
B5RTM3	114722.1719
B5RTM5	81124.44531
B5RTM7	78499.26563
B5RTM8	34638.375
B5RTM9	31182.76172
B5RTP6	3621.186035
B5RTQ2	202127.2656
B5RTQ3	47123.03906
B5RTQ5	42658.89844
B5RTQ6	22662.32617
B5RTQ7	58385.04688
B5RTR0	183010.4063
B5RTR2	182994.5938
B5RTR4	6983.269531
B5RTR6	34629.80469
B5RTS5	13200.44727
B5RTS7	124387.3906
B5RTS8	185125.1719
B5RTS9	8059.018555
B5RTT2	91607.53906
B5RTT6	11712.04297
B5RTT7	2069951.25
B5RTT8	10321.49219
B5RTT9	45469.53516
B5RTU5	150192.8906
B5RTU7	78264.45313
B5RTU8	5712.830566
B5RTV2	28752.89844
B5RTV3	26245.53906
B5RTV4	261381.8906
B5RTV5	9673.181641
B5RTV6	642262.5
B5RTV9	14685.62109
B5RTW1	16612.60742
B5RTW2	30793.41797
B5RTW5	72076.74219
B5RTW7	90395.34375
B5RTX0	65356.30469
B5RTX4	48122.83594
B5RTX5	6227.777832
B5RTX7	52977.12891
B5RTX8	169013.1406
B5RTY0	342764.4063
B5RTY5	34351.20313
B5RTY6	490534.5625
B5RTY7	45007.96875
B5RTY8	44164.9375
B5RTY9	771904.125
B5RTZ2	168199.5625
B5RTZ7	91892.6875
B5RTZ8	21709.59375
B5RU00	27773.46094
B5RU01	22398.15625
B5RU03	73734.57031
B5RU05	17006.35742
B5RU07	78984.8125
B5RU08	721901.1875
B5RU09	157215
B5RU11	98299.20313
B5RU12	73243.45313
B5RU14	10819.37891
B5RU17	20109.3125
B5RU18	714679.0625
B5RU21	0
B5RU23	2638.473633
B5RU24	19420.32227
B5RU26	479004.4375
B5RU29	40909.92188
B5RU30	76102.89063
B5RU32	74382.69531
B5RU37	96181.52344
B5RU38	346598.8125
B5RU40	57772.03906
B5RU42	0
B5RU44	44876.09766
B5RU47	4110.168945
B5RU48	70956.28906
B5RU49	7501.710449
B5RU52	48886.61328
B5RU55	145151.0938
B5RU58	36373.42578
B5RU63	8134.167969
B5RU65	32602.5625
B5RU68	22212.85938
B5RU72	209298.5781
B5RU76	40775.89063
B5RU79	12197.4668
B5RU82	29120.70313
B5RU83	10460.51563
B5RU84	70241.27344
B5RU86	38773.00391
B5RU87	248802.1406
B5RU88	19417.03125
B5RU91	61303.48438
B5RU96	86477.41406
B5RU98	191517.7188
B5RU99	58143.42578
B5RUA3	14514.58301
B5RUA4	23374.61719
B5RUA7	30224.10156
B5RUA8	42889.64063
B5RUA9	78874.28125
B5RUB0	338207.9063
B5RUB1	105908.3984
B5RUB2	47428.375
B5RUB3	849180.75
B5RUB6	111088.9688
B5RUB8	2402037
B5RUB9	22750.55469
B5RUC0	22345.17188
B5RUC2	176034.7813
B5RUC4	0
B5RUC5	15104.99414
B5RUC6	17755.66992
B5RUC9	177799.9844
B5RUD1	4248.570801
B5RUD2	60886.08984
B5RUD3	20070.94922
B5RUD7	168119.6719
B5RUE0	188770.2969
B5RUE1	35112.76953
B5RUE3	42564.15625
B5RUE5	23916.79492
B5RUE6	3178.702393
B5RUE9	14954.48145
B5RUF3	227441.5625
B5RUF5	18659.01953
B5RUG0	12824.73535
B5RUG1	271636.75
B5RUG2	77566.54688
B5RUG5	19966.38086
B5RUG6	0
B5RUH0	325271.0625
B5RUH2	251433.9844
B5RUH3	50834.92578
B5RUH4	7460.277832
B5RUH5	32505.44141
B5RUH6	5572.688965
B5RUI0	256049.4844
B5RUI1	692338.1875
B5RUI2	30928.625
B5RUI3	18122.83789
B5RUI4	101478.8672
B5RUI5	656471.125
B5RUI6	60719.33203
B5RUJ0	25710.74414
B5RUJ3	104063.5156
B5RUJ4	28378.34961
B5RUJ5	38127.32422
B5RUJ6	23238.83203
B5RUJ7	18325.13086
B5RUK0	10421.51367
B5RUK1	10203604
B5RUK3	37637.36719
B5RUK6	686234.125
B5RUL0	104879.8359
B5RUL1	626644.625
B5RUL5	69015.28906
B5RUL7	104483.8125
B5RUM3	10790.48145
B5RUM4	81309.78906
B5RUM5	1141966.875
B5RUM7	546532.5
B5RUM8	0
B5RUN0	143769.7344
B5RUN3	570729.75
B5RUN4	64095.5
B5RUN6	408320.7813
B5RUN9	38951.42969
B5RUP0	173481.1719
B5RUP2	201694.1563
B5RUP5	265222
B5RUP6	77090.78125
B5RUP7	289983.3438
B5RUP8	22122.57813
B5RUP9	92775.3125
B5RUQ2	79743.53125
B5RUQ4	46279.12109
B5RUQ5	300802.875
B5RUQ6	13664.06738
B5RUR2	6438.185547
B5RUR3	34360.42578
B5RUR6	805627.25
B5RUR7	0
B5RUR8	43228.05859
B5RUR9	166212.5469
B5RUS1	15694.2832
B5RUS2	15041.99316
B5RUS3	4662746.5
B5RUS6	129138.0234
B5RUS7	13355.14453
B5RUS8	1606.990967
B5RUS9	480499.6563
B5RUT1	23353.28711
B5RUT2	215616.0469
B5RUT4	25009.65625
B5RUT7	108504.1953
B5RUU0	89737.21094
B5RUU2	83407.82813
B5RUU3	7227.754883
B5RUU5	35109.66406
B5RUU6	8690.925781
B5RUU7	29330.63281
B5RUU9	114344.2891
B5RUV2	20344.45508
B5RUV3	64034.90234
B5RUV5	41008.15625
B5RUV9	85551.28125
B5RUW1	9150.053711
B5RUW2	235985.0313
B5RUW5	456573.7813
B5RUW6	26691.13281
B5RUW9	47647.32813
B5RUX0	26878.625
B5RUX1	19833.99219
B5RUX2	3163.664063
B5RUX3	12675.44922
B5RUX5	89773.35156
B5RUX6	23806.12305
B5RUX7	20183.46289
B5RUY0	402465.0625
B5RUY4	221363.75
B5RUY6	538481.375
B5RUY7	18737.875
B5RUY8	15563.16016
B5RUY9	57217.30469
B5RUZ0	21950.44531
B5RUZ2	1906863.5
B5RUZ3	119871.0547
B5RUZ5	33360.10547
B5RUZ7	14816.19336
B5RV00	31978.2207
B5RV01	28391.33594
B5RV02	904197.9375
B5RV04	6889.585938
B5RV09	28242.375
B5RV10	59268.29688
B5RV11	244869.5781
B5RV13	8600.542969
B5RV15	12227.26172
B5RV16	44925.10547
B5RV17	8393.00293
B5RV18	115710.4922
B5RV20	23336.36914
B5RV22	6983.041992
B5RV24	7117.940918
B5RV25	2787.79834
B5RV26	41742.91406
B5RV27	69005.3125
B5RV29	80929.89844
B5RV32	231518.0625
B5RV33	18490.16016
B5RV34	50486.59766
B5RV36	43399.51953
B5RV39	1238688.75
B5RV40	497205.875
B5RV41	32480.90039
B5RV43	11354.89355
B5RV44	5957.885742
B5RV45	966477.875
B5RV46	134146.1719
B5RV48	288019.0625
B5RV49	120457.0938
B5RV50	321777
B5RV52	1717200.875
B5RV55	47117.73438
B5RV56	66948.84375
B5RV57	178589.6094
B5RV58	1574687.375
O42724	4613981
P00043	546554.3125
Q3V7I2	750703.3125
Q3V7I3	56487.875
Q6B458	3831833.5
Q6B4U7	813773.9375
Q6BGN8	3324392.75
Q6BGP9_Q6BVH2	2871.379395
Q6BGQ1	5141029
Q6BGQ3	1508.232422
Q6BGQ6	2088.33667
Q6BGQ7	42837.52344
Q6BGQ8	55659.48047
Q6BGR0	19960.81836
Q6BGR1	365594.375
Q6BGR3	1792787
Q6BGR5	25036.20508
Q6BGR6	33166.50781
Q6BGR7	28045.99023
Q6BGR8	1528991.125
Q6BGR9	33241.34375
Q6BGS2	609358.625
Q6BGS3	834996.125
Q6BGS5	197413.375
Q6BGS7	185363.9531
Q6BGS8	33959.16016
Q6BGT0	2717642.75
Q6BGT1	1244996.5
Q6BGT5	135230.2031
Q6BGT6	39607.23047
Q6BGT7	21331.76172
Q6BGT8	8210.135742
Q6BGT9	0
Q6BGU0	277657.75
Q6BGU1	27028.78516
Q6BGU2	9936727
Q6BGU4	309494
Q6BGU5	11092.29688
Q6BGU6	42695.44922
Q6BGU7	68747.9375
Q6BGU8	109949.1172
Q6BGV0	20168.28906
Q6BGV1	1800360.625
Q6BGV2	19389.84375
Q6BGV3	1765131
Q6BGV4	612970.9375
Q6BGV5	65672.52344
Q6BGV6	16826956
Q6BGV7	1149483.625
Q6BGV8	28569.17383
Q6BGV9	10411.9502
Q6BGW0	202474.875
Q6BGW1	41679.46094
Q6BGW2	2536100.5
Q6BGW3	131482.4844
Q6BGW8	24576.13867
Q6BGX2	57355.35156
Q6BGX6	53121.38672
Q6BGY4	8262040.5
Q6BGY7	2837.144531
Q6BGY8	71537.34375
Q6BGY9	119723.2344
Q6BGZ3	418058.1563
Q6BH03	238075.5469
Q6BH10	1211330.375
Q6BH11	32726.10156
Q6BH12	450919.8125
Q6BH13	467975.3125
Q6BH16	62220.39453
Q6BH18	18943.48438
Q6BH19	7889.281738
Q6BH20	20082.62891
Q6BH22	232600.7031
Q6BH23	23783.47266
Q6BH29	5212.648438
Q6BH30	166098.3125
Q6BH32	6589.943359
Q6BH34	129071.75
Q6BH36	14669.62598
Q6BH37	229558.1875
Q6BH38	9562.442383
Q6BH39	18480.48438
Q6BH40	61338.56641
Q6BH41	201693.7656
Q6BH42	42801.74609
Q6BH47	14945.45703
Q6BH48	48019.1875
Q6BH50	588519.25
Q6BH52	189139.5313
Q6BH53	86109.09375
Q6BH54	22561.07031
Q6BH55	5402.200195
Q6BH57	1212024
Q6BH63	32513.02344
Q6BH64	8801275
Q6BH67	11949.30469
Q6BH69	719.5795898
Q6BH70	27627.27344
Q6BH72	85766.85938
Q6BH75	296209.125
Q6BH76	396386.0625
Q6BH79	59750.26953
Q6BH80	0
Q6BH82	67239.25781
Q6BH87	33872.60156
Q6BH88	228048.7813
Q6BH89	23041.74609
Q6BH90	155394.6094
Q6BH91	14782.48535
Q6BH92	13239.59473
Q6BH93	152854.4063
Q6BH94	27480.64453
Q6BH95	410959.5
Q6BH96	384646.875
Q6BH97	154804.1875
Q6BH99	55022.88281
Q6BHA0	13258.51953
Q6BHA1	128008.2578
Q6BHA3	24447.24023
Q6BHA4	94071.8125
Q6BHA5	150907.2656
Q6BHA8	64605.67969
Q6BHA9	189458.2031
Q6BHB1	39687.07031
Q6BHB2	5543937
Q6BHB3	6367.940918
Q6BHB4	24555.30664
Q6BHB5	3035568
Q6BHB8	238834.2344
Q6BHB9	415829.9688
Q6BHC1	717678.5
Q6BHC2	80849.03125
Q6BHC3	161302.6563
Q6BHC4	5724.164551
Q6BHC6	266175.5
Q6BHD1	287800.4688
Q6BHD2	50863.91406
Q6BHD9	197121.6094
Q6BHE0	156385.9844
Q6BHE2	124555.1953
Q6BHE4	7536.816406
Q6BHE5	38847.34766
Q6BHE6	11321.12402
Q6BHE9	131431.625
Q6BHF1	370591.8125
Q6BHF2	29058.37109
Q6BHF3	140761.6094
Q6BHF5	333505.2188
Q6BHF8	169815.375
Q6BHF9	108258.5625
Q6BHG3	445351.3438
Q6BHG4	727487.5625
Q6BHG5	68991.74219
Q6BHG6	4594814
Q6BHG7	485656.625
Q6BHG8	16462.09375
Q6BHH1	1335662.5
Q6BHH4	25301.63672
Q6BHH5	621433.125
Q6BHH6	240997.0469
Q6BHH7	1562186.25
Q6BHH8	53480.61328
Q6BHH9	29660.66797
Q6BHI0	25500.91602
Q6BHI1	86065.77344
Q6BHI3	18471790
Q6BHI4	0
Q6BHI5	154646.5313
Q6BHI6	202304.7188
Q6BHI7	13031.83398
Q6BHI8	106043.6484
Q6BHJ0	11725.0625
Q6BHJ1	83897.45313
Q6BHJ2	77566.21875
Q6BHJ3	1025727.5
Q6BHJ6	12185.91895
Q6BHJ7	0
Q6BHJ8	98899.84375
Q6BHJ9	2025545.625
Q6BHK3	38795.52344
Q6BHK5	12381801
Q6BHK6	14264.41602
Q6BHK8	285070.1563
Q6BHK9	685766.4375
Q6BHL0	44475.41406
Q6BHL5	12949.4668
Q6BHL6	78041.26563
Q6BHL7	28850.88281
Q6BHL8	20481.79883
Q6BHL9	230302.2188
Q6BHM0	14049.5293
Q6BHM1	84390.58594
Q6BHM3	113359.3047
Q6BHM7	98681.875
Q6BHM8	8966.806641
Q6BHN1	225691.5781
Q6BHN2	131126.75
Q6BHN3	6154.142578
Q6BHN7	489003.4063
Q6BHN9	49968.29297
Q6BHP0	17832.66992
Q6BHP1	27071.27148
Q6BHP2	37443.51172
Q6BHP3	222337.9375
Q6BHP5	5002.47998
Q6BHP9	22810.26953
Q6BHQ1	174183.1094
Q6BHQ2	68945.85938
Q6BHQ3	10444.41895
Q6BHQ4	31838.64648
Q6BHQ5	1447619.5
Q6BHQ6	278944.2813
Q6BHQ8	138759.0469
Q6BHQ9	29498.28711
Q6BHR1	384767.875
Q6BHR2	15538.68945
Q6BHR3	180998.875
Q6BHR6	22680.02148
Q6BHR7	7443.148438
Q6BHR9	120836.3125
Q6BHS1	452444.5625
Q6BHS6	16864.58594
Q6BHS8	9177444
Q6BHS9	6738.942383
Q6BHT0	12535.51563
Q6BHT6	0
Q6BHT9	33625.13281
Q6BHU0	174578.3906
Q6BHU1	5545.114746
Q6BHU2	65115.17188
Q6BHU3	26309.55664
Q6BHU5	442718.2188
Q6BHU6	36019.80469
Q6BHU7	5875482
Q6BHU9	66425.57031
Q6BHV0	59773.80859
Q6BHV3	91906.89063
Q6BHV6	8861578
Q6BHV7_Q6BX12	10164474
Q6BHV8	3594781.5
Q6BHV9	364254.625
Q6BHW0	5516.287109
Q6BHW4	400934.1875
Q6BHW9	33338.47656
Q6BHX0	3724.423828
Q6BHX1	135239
Q6BHX2	567343.25
Q6BHX3	74196.03906
Q6BHX4	12436.71973
Q6BHX6	53834.94922
Q6BHX7	192750.0938
Q6BHX9	2017668.625
Q6BHY0	9004815
Q6BHY3	19707.10742
Q6BHY5	912011.3125
Q6BHY7	416614.2188
Q6BHY8	2097760
Q6BHY9	86913.84375
Q6BHZ0	776478.625
Q6BHZ3	34081.44531
Q6BHZ9	445623.3125
Q6BI01	11116444
Q6BI05	937945.25
Q6BI06	19061.82617
Q6BI07	36882.98047
Q6BI10	131343.0781
Q6BI11	20607.32422
Q6BI13	617213.0625
Q6BI14	561500.125
Q6BI15	89738.59375
Q6BI16	4469.64502
Q6BI17	47066.89453
Q6BI19	76845.34375
Q6BI20	22390634
Q6BI21	24829.50391
Q6BI22	215668.5625
Q6BI23	37783.78906
Q6BI24	23516.32031
Q6BI26	40955.39844
Q6BI27	92832.45313
Q6BI28	8780.183594
Q6BI32	17581.67578
Q6BI33	861215.25
Q6BI39	2034055.25
Q6BI41	15727.34766
Q6BI44	44613.14063
Q6BI46	4458892
Q6BI47	1722095
Q6BI49	0
Q6BI53	8640.027344
Q6BI54	27816.05859
Q6BI57	47110.8125
Q6BI59	66020.78125
Q6BI60	1006733
Q6BI63	1270115.125
Q6BI65	223507.1406
Q6BI67	2039041.25
Q6BI68	38639.65625
Q6BI69	5626.949707
Q6BI71	27881.87109
Q6BI72	118337.3125
Q6BI75	6205147
Q6BI82	39789.0625
Q6BI87	0
Q6BI89	5047465
Q6BI90	235561.9063
Q6BI91	127953.7344
Q6BI94	222733.9063
Q6BI95	3180203.75
Q6BI96	176191.5938
Q6BI97	138753.1563
Q6BI98	75662.03906
Q6BI99	114167.375
Q6BIA1	26879.44141
Q6BIA2	878265
Q6BIA3	504313.9688
Q6BIA5	11521.74023
Q6BIA6	24523.10156
Q6BIA9	327363.1875
Q6BIB2	140566.4063
Q6BIB3	38822.89063
Q6BIB4	612192.5
Q6BIB5	140089.4688
Q6BIB6	27185.52539
Q6BIB9	41162.22266
Q6BIC0	1147297.875
Q6BIC2	21356.41211
Q6BID1	26516.85547
Q6BID3	737047.625
Q6BIE4	123732.7422
Q6BIE5	65975.09375
Q6BIE6	222146.7344
Q6BIE7	104379.8281
Q6BIE8	219766.4531
Q6BIE9	7850.883301
Q6BIF2	1027645.25
Q6BIF4	70234.82031
Q6BIF5	347287.5625
Q6BIF6	3309.742676
Q6BIF8	36421.85156
Q6BIF9	484043.9688
Q6BIG0	163108.5313
Q6BIG1	40870.39063
Q6BIG3	336545.1563
Q6BIG8	20063.82031
Q6BIH0	31878.63086
Q6BIH2	603712.3125
Q6BIH3	169667.5938
Q6BIH4	6607696
Q6BIH5	50649.91797
Q6BIH6	2682035.5
Q6BIH7	30959.92773
Q6BIH8	107745.4766
Q6BIH9	71048072
Q6BII1	10943.48145
Q6BII3	6095.024902
Q6BII4	14006.51367
Q6BII5	301843.125
Q6BII6	146794.9063
Q6BII7	94955.33594
Q6BII8	25025.56445
Q6BII9	76440.625
Q6BIJ0	36334.72656
Q6BIJ1	20209.04102
Q6BIJ2	33692.12109
Q6BIJ4	86917.58594
Q6BIJ5	199136.5781
Q6BIJ6	157361.2656
Q6BIJ9	36988.05859
Q6BIK0	140969.2344
Q6BIK3	54301.04688
Q6BIK4	1274271.125
Q6BIK6	30714.06445
Q6BIK7	8126.690918
Q6BIK8	62323.03906
Q6BIK9	10621094
Q6BIL0	362653.0313
Q6BIL1	136667.0156
Q6BIL2	3506972.5
Q6BIL3	118015.5625
Q6BIL4	59509.11719
Q6BIL7	513506.4063
Q6BIL9	643923.0625
Q6BIM1	122291.5234
Q6BIM2	3976.481689
Q6BIM3	241539.0625
Q6BIM4	808147.1875
Q6BIM5	1525823.375
Q6BIM6	105345.9297
Q6BIM7	38780.45703
Q6BIM8	47722.16797
Q6BIN0	12798.12891
Q6BIN1	189235.5313
Q6BIN4	136781.4375
Q6BIN5	19463.05859
Q6BIN6	86083
Q6BIN9	64712.42578
Q6BIP0	429579.9375
Q6BIP1	219350.875
Q6BIP4	242539.4375
Q6BIP6	62586.35547
Q6BIP7	38861.80859
Q6BIP9	43392.92969
Q6BIQ0	146736.7344
Q6BIQ2	181167.8594
Q6BIQ4	25299.57031
Q6BIQ5	52189.83203
Q6BIQ7	48926.38672
Q6BIR1	519927.4688
Q6BIR2	150161.9844
Q6BIR5	73375.1875
Q6BIR6	92023.21094
Q6BIR7	45893.52734
Q6BIR8	10488.63086
Q6BIR9	141022.2813
Q6BIS0	2357.603516
Q6BIS1	7591234
Q6BIS3	21166.19141
Q6BIS5	249309.7813
Q6BIS6	25956.09961
Q6BIS9	24137.82227
Q6BIT0	1964982.5
Q6BIT1	393566.375
Q6BIT3	214088.3438
Q6BIT4	104282.0547
Q6BIT7	119233.8047
Q6BIT8	115139.8359
Q6BIU1	33532.86328
Q6BIU3	45146.59766
Q6BIU4	659655.25
Q6BIU5	6389.921387
Q6BIU6	126655.8203
Q6BIU7	110999.5234
Q6BIU8	138410.6875
Q6BIV0	14695.44043
Q6BIV1	59622.46484
Q6BIV2	3656992.5
Q6BIV3	112939.1563
Q6BIV8	30653.58789
Q6BIW4	442571.9375
Q6BIW5	195123.2969
Q6BIW6	230403.9063
Q6BIW8	161919.5156
Q6BIW9	87062.64063
Q6BIX0	1511730
Q6BIX1	34814.54297
Q6BIX4	38322.71094
Q6BIX5	329884.6563
Q6BIX6	1068348.875
Q6BIX9	14796.95508
Q6BIY1	6553.555176
Q6BIY6	181176.7031
Q6BIY8	608964.125
Q6BIZ0	75524.97656
Q6BIZ9	862893.5625
Q6BJ01	571136.375
Q6BJ02	66744.875
Q6BJ07	1082609.875
Q6BJ08	18803.83008
Q6BJ09	102217.0781
Q6BJ10	19609.77734
Q6BJ12	351538.375
Q6BJ14	29787.60352
Q6BJ15	9545879
Q6BJ16	897358.25
Q6BJ17	176106.125
Q6BJ18	197180.3906
Q6BJ20	536233.75
Q6BJ21	691290.4375
Q6BJ23	4817426
Q6BJ24	8331167
Q6BJ25	12642505
Q6BJ27	12398.6748
Q6BJ28	211074.7813
Q6BJ31	991901.1875
Q6BJ32	621242.8125
Q6BJ33	42743.67969
Q6BJ34	36721.96875
Q6BJ38	15891.0791
Q6BJ40	338183.7188
Q6BJ43	24932.12891
Q6BJ44	39907.90234
Q6BJ47	74533.90625
Q6BJ49	147979.8125
Q6BJ51	38431.78906
Q6BJ52	48996.82031
Q6BJ53	69199.46875
Q6BJ54	558053.75
Q6BJ55	9670.325195
Q6BJ57	75987.16406
Q6BJ58	39231.25
Q6BJ59	75801.01563
Q6BJ60	95853.48438
Q6BJ61	73445.70313
Q6BJ62	25785.99609
Q6BJ63	263719.375
Q6BJ64	51915.08984
Q6BJ65	16570.90234
Q6BJ66	1031340.813
Q6BJ67	26944.39453
Q6BJ70	86876.05469
Q6BJ73	23857.92188
Q6BJ75	92225.07031
Q6BJ76	87084.5
Q6BJ77	35785.40625
Q6BJ80	1335709.625
Q6BJ82	1481861.5
Q6BJ85	75984.60156
Q6BJ86	376604.125
Q6BJ88	591781.8125
Q6BJ89	170195.6406
Q6BJ90	64956.25781
Q6BJ93	275273.375
Q6BJ95	1046151.688
Q6BJ97	15845.39551
Q6BJ98	231276.6406
Q6BJA1	140440.9063
Q6BJA2	583884.75
Q6BJA3	992318.4375
Q6BJA4	381059.625
Q6BJA5	40205.56641
Q6BJA6	107584.0313
Q6BJA8	73315.08594
Q6BJA9	152679.3594
Q6BJB0	46172.84375
Q6BJB1	27522.74414
Q6BJB2	1726.396729
Q6BJB3	711337.1875
Q6BJB4	17276292
Q6BJB5	16975.21094
Q6BJB7	194401.7031
Q6BJC1	0
Q6BJC3	253368.0938
Q6BJC4	62658.41016
Q6BJC5	7019.662109
Q6BJC7	136086.0938
Q6BJD0	8089.413574
Q6BJD3	18310.06836
Q6BJD4	25003.36328
Q6BJD6	103205.3828
Q6BJD7	24155.40039
Q6BJD8	22998.78906
Q6BJE1	49902.10156
Q6BJE2	82573.4375
Q6BJE5	24813.60352
Q6BJE8	2742978.5
Q6BJE9	15668.38477
Q6BJF0	40839.96875
Q6BJF1	688723
Q6BJF3	376662.75
Q6BJF4	330571.8125
Q6BJF5	47516.64844
Q6BJF7	131654.4844
Q6BJG0	368646.2188
Q6BJG1	1877932.125
Q6BJG2	11173539
Q6BJG4	212275.6719
Q6BJG5	20563.26172
Q6BJG6	146963.4531
Q6BJG7	118810.8047
Q6BJG8	597915.4375
Q6BJG9	225485.8906
Q6BJH0	195610.6719
Q6BJH2	46251.39453
Q6BJH3	254714.7813
Q6BJH4	102399.6016
Q6BJH5	771910.8125
Q6BJH6	297054.9688
Q6BJH7	83585.64844
Q6BJH8	26505.12109
Q6BJI0	28339.51563
Q6BJI1	246299.7656
Q6BJI2	567900.0625
Q6BJI7	0
Q6BJI8	1007609.25
Q6BJJ3	133700.1094
Q6BJJ7	78163.79688
Q6BJJ8	50204.20703
Q6BJJ9	7511.891113
Q6BJK1	88172.16406
Q6BJK7	2181765.5
Q6BJK9	14568.90723
Q6BJL0	0
Q6BJL1	53308.50781
Q6BJL3	17748.96289
Q6BJL7	2958514.75
Q6BJM2	184197.8906
Q6BJM4	273091.1875
Q6BJM5	45988.48438
Q6BJN0	12926.69141
Q6BJN1	15046.95801
Q6BJN8	73655.8125
Q6BJN9	567136.625
Q6BJP1	140858.375
Q6BJP7	169066.1563
Q6BJP8	36916.17578
Q6BJQ1	36867.20703
Q6BJQ3	525449.875
Q6BJQ6	111688.9922
Q6BJQ8	128629.1641
Q6BJQ9	990349.625
Q6BJR2	0
Q6BJU2	47768.80469
Q6BJU8	26008.4668
Q6BJV6	29600.60156
Q6BJW9	54691.61328
Q6BJX1	25137.91016
Q6BJX3	17254.00781
Q6BJX4	146094.4531
Q6BJX6	521271.75
Q6BJX8	220121.2344
Q6BJX9	58869.20703
Q6BJY0	261186.8438
Q6BJY3	55004.72656
Q6BJY4	562126.5
Q6BJY6	8180.224121
Q6BJY8	11420.90234
