ProteinID	Control1
B5RUH6	6610.920898
B5RUI0	720290.875
B5RUI1	693199.5
B5RUI2	29647.56836
B5RUI3	26920.27539
B5RUI4	66439.28906
B5RUI5	321489.875
B5RUI6	191081.5156
B5RUJ0	42439.45313
B5RUJ3	175983.9844
B5RUJ4	28440.40234
B5RUJ5	16561.47656
B5RUJ6	47780.92969
B5RUJ7	20283.81641
B5RUK0	0
B5RUK1	7029586
B5RUK3	45250.64844
B5RUK6	775199.75
B5RUL0	114914.875
B5RUL1	761795
B5RUL5	58365.43359
B5RUL7	50183.10938
B5RUM3	3235.11792
B5RUM4	68896.27344
B5RUM5	866575.0625
B5RUM7	354373.0625
B5RUM8	3165.334961
B5RUN0	90312.875
B5RUN3	638252.875
B5RUN4	68577.14844
B5RUN6	920218.5
B5RUN9	160667.6875
B5RUP0	316519.125
B5RUP2	153090.9531
B5RUP5	902360.8125
B5RUP6	30678.85938
B5RUP7	556302.3125
B5RUP8	49014.11328
B5RUP9	114697.3203
B5RUQ2	94158
B5RUQ4	214315.9375
B5RUQ5	446046.7813
B5RUQ6	0
B5RUR2	0
B5RUR3	51072.15234
B5RUR6	619533.5625
B5RUR7	10493.09082
B5RUR8	32163.4375
B5RUR9	180440.4531
B5RUS1	13911.78125
B5RUS2	6062.916016
B5RUS3	2279003.5
B5RUS6	254930.0156
B5RUS7	7465.408203
B5RUS8	7545.902832
B5RUS9	614416.875
B5RUT1	9699.99707
B5RUT2	172729.9375
B5RUT4	47684.1875
B5RUT7	139547.9375
B5RUU0	136413.8438
B5RUU2	115333.1719
B5RUU3	26597.13281
B5RUU5	101119.6328
B5RUU6	2744.651367
B5RUU7	23531.18164
B5RUU9	181720.625
B5RUV2	30000.0918
B5RUV3	43270.67578
B5RUV5	49318.92578
B5RUV9	75817.00781
B5RUW1	11756.4375
B5RUW2	195269.5625
B5RUW5	1046717.125
B5RUW6	32055.94141
B5RUW9	12003.19336
B5RUX0	35855.73047
B5RUX1	29260
B5RUX2	17991.84375
B5RUX3	61416.60156
B5RUX5	177765.6094
B5RUX6	102847.1328
B5RUX7	44486.29688
B5RUY0	379230.4063
B5RUY4	721047.3125
B5RUY6	270273.0625
B5RUY7	37929.05859
B5RUY8	31542.38281
B5RUY9	13020.6748
B5RUZ0	4969.791504
B5RUZ2	2354364
B5RUZ3	258566.7656
B5RUZ5	31280.73828
B5RUZ7	10617.72168
B5RV00	48802.36719
B5RV01	13144.20508
B5RV02	1028924
B5RV04	59449.64844
B5RV09	27755.12891
B5RV10	75868.88281
B5RV11	355685.9063
B5RV13	0
B5RV15	35110.26953
B5RV16	86002.03906
B5RV17	30073.75391
B5RV18	330145.0938
B5RV20	49546.91406
B5RV22	0
B5RV24	8088.025391
B5RV25	6976.299805
B5RV26	91786.44531
B5RV27	39357.66406
B5RV29	169910.9844
B5RV32	240542.7344
B5RV33	59148.71094
B5RV34	90910.53906
B5RV36	24869.97461
B5RV39	822860.375
B5RV40	1679667.125
B5RV41	7738.656738
B5RV43	32661.39844
B5RV44	22294.37891
B5RV45	48994.58594
B5RV46	162162.125
B5RV48	630267.625
B5RV49	211638.6875
B5RV50	588906.9375
B5RV52	2760552.25
B5RV55	28082.89453
B5RV56	118083.3828
B5RV57	173931.875
B5RV58	2329716.25
O42724	552040.875
P00043	750982.4375
Q3V7I2	1647196.25
Q3V7I3	8726.080078
Q6B458	1789797.5
Q6B4U7	399408.4375
Q6BGN8	2434490
Q6BGP9_Q6BVH2	15644.47754
Q6BGQ1	9530032
Q6BGQ3	18639
Q6BGQ6	4352.168457
Q6BGQ7	4546.600586
Q6BGQ8	26583.00586
Q6BGR0	18696.83984
Q6BGR1	544727.375
Q6BGR3	2565661.75
Q6BGR5	47424.28906
Q6BGR6	78658.27344
Q6BGR7	24844.58594
Q6BGR8	2204665.5
Q6BGR9	50767.61328
Q6BGS2	1111235.25
Q6BGS3	1667094.5
Q6BGS5	384889.3438
Q6BGS7	0
Q6BGS8	136929.7188
Q6BGT0	2178739.5
Q6BGT1	1257528.375
Q6BGT5	147256.9375
Q6BGT6	71196.41406
Q6BGT7	13156.29199
Q6BGT8	30803.78906
Q6BGT9	63261.32422
Q6BGU0	267389.7813
Q6BGU1	55588.29688
Q6BGU2	8896330
Q6BGU4	277845.7188
Q6BGU5	45188.25
Q6BGU6	41215.24219
Q6BGU7	95444.86719
Q6BGU8	181942.1094
Q6BGV0	37984.42969
Q6BGV1	2357489.25
Q6BGV2	18381.31445
Q6BGV3	3426812
Q6BGV4	443220.9375
Q6BGV5	32268.91016
Q6BGV6	12357892
Q6BGV7	1496097.25
Q6BGV8	44418.72266
Q6BGV9	11784.39355
Q6BGW0	241228.0469
Q6BGW1	20854.83984
Q6BGW2	3380794.5
Q6BGW3	61596.98828
Q6BGW8	51766.50391
Q6BGX2	182081.125
Q6BGX6	128183.5938
Q6BGY4	11563280
Q6BGY7	0
Q6BGY8	81816.89844
Q6BGY9	57695.5
Q6BGZ3	592486.625
Q6BH03	451589.3125
Q6BH10	2237040.75
Q6BH11	15815.74902
Q6BH12	668377.9375
Q6BH13	354323
Q6BH16	77216.26563
Q6BH18	24031.67188
Q6BH19	25283.02344
Q6BH20	32961.68359
Q6BH22	403617.5938
Q6BH23	81554.05469
Q6BH29	27304.48828
Q6BH30	65263.94531
Q6BH32	11563.81152
Q6BH34	125785.875
Q6BH36	25313.14844
Q6BH37	437774.5313
Q6BH38	19556.79492
Q6BH39	50074.33984
Q6BH40	22652.12109
Q6BH41	160757.2813
Q6BH42	174045.6719
Q6BH47	33044.84766
Q6BH48	108708.3594
Q6BH50	97334.60156
Q6BH52	61348.51953
Q6BH53	163629.3281
Q6BH54	29852.80078
Q6BH55	28263.26563
Q6BH57	1405423.125
Q6BH63	45871.26953
Q6BH64	535824.8125
Q6BH67	65558.375
Q6BH69	14280.84082
Q6BH70	6912.381836
Q6BH72	7389.780273
Q6BH75	1193797.5
Q6BH76	462264.1875
Q6BH79	37531.11328
Q6BH80	0
Q6BH82	69828.67969
Q6BH87	83274.41406
Q6BH88	446590.6875
Q6BH89	19783.49805
Q6BH90	91395.73438
Q6BH91	78358.34375
Q6BH92	41956.84375
Q6BH93	378634.6563
Q6BH94	70136.65625
Q6BH95	553558.5
Q6BH96	422737.2188
Q6BH97	189372.0938
Q6BH99	29616.28711
Q6BHA0	34528.78516
Q6BHA1	165698.7969
Q6BHA3	24541.16016
Q6BHA4	87517.63281
Q6BHA5	42846.88281
Q6BHA8	23489.26367
Q6BHA9	147711.3594
Q6BHB1	99919.47656
Q6BHB2	6411665
Q6BHB3	9602.178711
Q6BHB4	55600.37891
Q6BHB5	6874134
Q6BHB8	253876.1094
Q6BHB9	446318
Q6BHC1	893677.5
Q6BHC2	155071.9063
Q6BHC3	72603.95313
Q6BHC4	19303.58008
Q6BHC6	246260.1406
Q6BHD1	310718.25
Q6BHD2	9150.732422
Q6BHD9	723119.0625
Q6BHE0	25322.2207
Q6BHE2	80038.30469
Q6BHE4	28766.00977
Q6BHE5	15130.74023
Q6BHE6	11983.3584
Q6BHE9	453295.0938
Q6BHF1	380294.6563
Q6BHF2	83541.49219
Q6BHF3	58020.64844
Q6BHF5	563076.375
Q6BHF8	150803.875
Q6BHF9	90385.625
Q6BHG3	603657
Q6BHG4	380960.875
Q6BHG5	77996.40625
Q6BHG6	8311995
Q6BHG7	399160.4375
Q6BHG8	89174.98438
Q6BHH1	1852994.125
Q6BHH4	87948.03125
Q6BHH5	1058153.25
Q6BHH6	341758.7188
Q6BHH7	2476796
Q6BHH8	80389.71875
Q6BHH9	24273.85547
Q6BHI0	23892.70703
Q6BHI1	66024.90625
Q6BHI3	246699.7813
Q6BHI4	36694.23828
Q6BHI5	148452.4375
Q6BHI6	283132.4688
Q6BHI7	15183.76367
Q6BHI8	194384.75
Q6BHJ0	10532.04492
Q6BHJ1	394297.3438
Q6BHJ2	234348.3125
Q6BHJ3	1727707.25
Q6BHJ6	5224.212402
Q6BHJ7	0
Q6BHJ8	197254.9688
Q6BHJ9	2232097.5
Q6BHK3	117653.0703
Q6BHK5	3249618.5
Q6BHK6	35956.10547
Q6BHK8	424561.2813
Q6BHK9	1416647.25
Q6BHL0	26591.4375
Q6BHL5	45845.05859
Q6BHL6	338406.25
Q6BHL7	41372.48438
Q6BHL8	37870.94531
Q6BHL9	199705.9531
Q6BHM0	39150.55469
Q6BHM1	185542.9688
Q6BHM3	80078.02344
Q6BHM7	98993.78125
Q6BHM8	8370.226563
Q6BHN1	248322.5
Q6BHN2	135657.3594
Q6BHN3	17171.00586
Q6BHN7	887992.0625
Q6BHN9	88134.45313
Q6BHP0	7452.777832
Q6BHP1	93630.25781
Q6BHP2	73909.96875
Q6BHP3	159659.5
Q6BHP5	22929.10742
Q6BHP9	31944.19727
Q6BHQ1	371154.0625
Q6BHQ2	69977.42969
Q6BHQ3	30362.43555
Q6BHQ4	23870.38281
Q6BHQ5	1227917.5
Q6BHQ6	321455.875
Q6BHQ8	170387.125
Q6BHQ9	111503.9375
Q6BHR1	367263.5313
Q6BHR2	16157.75781
Q6BHR3	73800.01563
Q6BHR6	75508.99219
Q6BHR7	22784.69141
Q6BHR9	196434.9375
Q6BHS1	270802.3438
Q6BHS6	46024.22266
Q6BHS8	10447218
Q6BHS9	26295.23828
Q6BHT0	20938.66992
Q6BHT6	407349.9375
Q6BHT9	53727.44531
Q6BHU0	385820.125
Q6BHU1	9304.880859
Q6BHU2	59877.36719
Q6BHU3	65507.86328
Q6BHU5	743937.375
Q6BHU6	64185.39844
Q6BHU7	8769962
Q6BHU9	79776.08594
Q6BHV0	189505.5313
Q6BHV3	163347.4844
Q6BHV6	14786378
Q6BHV7_Q6BX12	10730343
Q6BHV8	2355972
Q6BHV9	487248.6875
Q6BHW0	1513.572754
Q6BHW4	390885.0625
Q6BHW9	9670.795898
Q6BHX0	18165.5293
Q6BHX1	127566.9688
Q6BHX2	1143743.375
Q6BHX3	61136.57422
Q6BHX4	15257.84961
Q6BHX6	99885.82813
Q6BHX7	206612.5
Q6BHX9	691123.5
Q6BHY0	15599704
Q6BHY3	104186.2578
Q6BHY5	385878.0625
Q6BHY7	899749.6875
Q6BHY8	1557872.75
Q6BHY9	178313.6875
Q6BHZ0	684662.0625
Q6BHZ3	39869.44922
Q6BHZ9	459815.75
Q6BI01	11595182
Q6BI05	2022682.75
Q6BI06	8747.670898
Q6BI07	54115.61719
Q6BI10	170634.625
Q6BI11	55317.58594
Q6BI13	787529.375
Q6BI14	988268.3125
Q6BI15	100222.7109
Q6BI16	12629.76172
Q6BI17	102520.3906
Q6BI19	53484.11328
Q6BI20	17724572
Q6BI21	63044.67969
Q6BI22	309557.625
Q6BI23	24577.00586
Q6BI24	74914.02344
Q6BI26	46845.19922
Q6BI27	81202.07031
Q6BI28	3367.419922
Q6BI32	14312.69141
Q6BI33	1718877.875
Q6BI39	3183881.75
Q6BI41	15736.69824
Q6BI44	24291.09375
Q6BI46	9148116
Q6BI47	2351750
Q6BI49	18811.79688
Q6BI53	20541.68555
Q6BI54	40595.90625
Q6BI57	52184.33203
Q6BI59	134335.7188
Q6BI60	929558.375
Q6BI63	556090.875
Q6BI65	143031.4063
Q6BI67	3617909.5
Q6BI68	130719.6016
Q6BI69	428.3126831
Q6BI71	34761.57813
Q6BI72	312792.1563
Q6BI75	3237834
Q6BI82	27198.92188
Q6BI87	24073.39453
Q6BI89	4826935.5
Q6BI90	253144.6719
Q6BI91	390046.4375
Q6BI94	241273.1563
Q6BI95	4224316
Q6BI96	113482.3672
Q6BI97	46470.77344
Q6BI98	138368.4219
Q6BI99	76252.25781
Q6BIA1	58274.32422
Q6BIA2	660352.0625
Q6BIA3	153308.8906
Q6BIA5	12306.47852
Q6BIA6	54195.04688
Q6BIA9	261317.4531
Q6BIB2	96092.92188
Q6BIB3	54913.34766
Q6BIB4	738878.5625
Q6BIB5	139581.9219
Q6BIB6	26214.55273
Q6BIB9	38568.68359
Q6BIC0	600163.4375
Q6BIC2	2977.662109
Q6BID1	21991.64453
Q6BID3	895686.1875
Q6BIE4	117773.6797
Q6BIE5	41916.05469
Q6BIE6	457666.2188
Q6BIE7	104375.3359
Q6BIE8	31890.38477
Q6BIE9	7375.894531
Q6BIF2	1313953
Q6BIF4	39320.46875
Q6BIF5	714959.5625
Q6BIF6	8516.667969
Q6BIF8	19207.83203
Q6BIF9	724286.25
Q6BIG0	394935.0938
Q6BIG1	82987.46094
Q6BIG3	135971.9219
Q6BIG8	13673.99023
Q6BIH0	49156.98438
Q6BIH2	486603.4063
Q6BIH3	97573.64063
Q6BIH4	2926291.25
Q6BIH5	27493.10938
Q6BIH6	4282491.5
Q6BIH7	26968.90234
Q6BIH8	23460.04102
Q6BIH9	26611670
Q6BII1	11704.33496
Q6BII3	18555.81641
Q6BII4	2741.810303
Q6BII5	325850.8438
Q6BII6	137499.9375
Q6BII7	245180.4063
Q6BII8	74196.49219
Q6BII9	34607.72656
Q6BIJ0	28183.96289
Q6BIJ1	33370.89063
Q6BIJ2	43371.05469
Q6BIJ4	92087.89063
Q6BIJ5	259267.7188
Q6BIJ6	169787.7188
Q6BIJ9	60169.24609
Q6BIK0	123401.9063
Q6BIK3	108886.7344
Q6BIK4	2169947.5
Q6BIK6	48017.88672
Q6BIK7	3829.408691
Q6BIK8	127389.6094
Q6BIK9	8495691
Q6BIL0	647223.875
Q6BIL1	96280.64844
Q6BIL2	5053022
Q6BIL3	142295.625
Q6BIL4	48593.60547
Q6BIL7	1000898.875
Q6BIL9	371758.6563
Q6BIM1	288077.8125
Q6BIM2	6186.244141
Q6BIM3	325188.125
Q6BIM4	1743171.25
Q6BIM5	2845343.5
Q6BIM6	67828.26563
Q6BIM7	27000.65234
Q6BIM8	29948.58008
Q6BIN0	0
Q6BIN1	122550.8203
Q6BIN4	181606.1406
Q6BIN5	29681.50781
Q6BIN6	109046.8438
Q6BIN9	15768.53906
Q6BIP0	909966.125
Q6BIP1	3638949
Q6BIP4	458220.75
Q6BIP6	124482.0859
Q6BIP7	5351.530273
Q6BIP9	35601.28906
Q6BIQ0	147895.7656
Q6BIQ2	145604.8125
Q6BIQ4	69799.53906
Q6BIQ5	190346.2656
Q6BIQ7	90657.02344
Q6BIR1	626036.0625
Q6BIR2	96844.45313
Q6BIR5	81685.32813
Q6BIR6	162263.5469
Q6BIR7	102250.6094
Q6BIR8	22047.08203
Q6BIR9	36657.27734
Q6BIS0	19890.99414
Q6BIS1	2342389
Q6BIS3	48917.53906
Q6BIS5	79909.625
Q6BIS6	21433.91016
Q6BIS9	83430.39063
Q6BIT0	814604.125
Q6BIT1	213706.5625
Q6BIT3	472303.9688
Q6BIT4	155613.2031
Q6BIT7	62746.26172
Q6BIT8	227717.2031
Q6BIU1	35922.375
Q6BIU3	43308.56641
Q6BIU4	1779542.625
Q6BIU5	24732.82227
Q6BIU6	64657.74219
Q6BIU7	96946.01563
Q6BIU8	92925.32813
Q6BIV0	8644.158203
Q6BIV1	27516.96094
Q6BIV2	1679236.25
Q6BIV3	294247.25
Q6BIV8	27057.46875
Q6BIW4	671654.0625
Q6BIW5	84002.75
Q6BIW6	299190.7813
Q6BIW8	174300.2813
Q6BIW9	121794.9844
Q6BIX0	1241686.5
Q6BIX1	2071.493652
Q6BIX4	45820.20703
Q6BIX5	490497.4063
Q6BIX6	1744382.375
Q6BIX9	30477.0918
Q6BIY1	17355.4375
Q6BIY6	170692.7656
Q6BIY8	919604.5
Q6BIZ0	97121.65625
Q6BIZ9	1180980
Q6BJ01	1258798.375
Q6BJ02	138391.4375
Q6BJ07	1925633.5
Q6BJ08	52252.52734
Q6BJ09	141607.9063
Q6BJ10	11888.11523
Q6BJ12	560699.5625
Q6BJ14	5336.571777
Q6BJ15	9583900
Q6BJ16	3038110.25
Q6BJ17	54079.25391
Q6BJ18	346227.8125
Q6BJ20	507600.3438
Q6BJ21	639890.875
Q6BJ23	4284167.5
Q6BJ24	8734173
Q6BJ25	13783684
Q6BJ27	35536.39063
Q6BJ28	68536.5
Q6BJ31	1235492.875
Q6BJ32	715754.375
Q6BJ33	13969.66699
Q6BJ34	66427.25
Q6BJ38	55928.53125
Q6BJ40	114429.7266
Q6BJ43	136115.8594
Q6BJ44	95466.45313
Q6BJ47	135632.5156
Q6BJ49	100141.8438
Q6BJ51	21513.50391
Q6BJ52	31542.43164
Q6BJ53	53480.98438
Q6BJ54	879841.0625
Q6BJ55	35519.52344
Q6BJ57	222627.5781
Q6BJ58	73393.71875
Q6BJ59	85779.79688
Q6BJ60	46569.76953
Q6BJ61	86687.94531
Q6BJ62	29001.38672
Q6BJ63	170262.2344
Q6BJ64	158207.0938
Q6BJ65	34450.19531
Q6BJ66	1252576.875
Q6BJ67	18752.83789
Q6BJ70	195298.4219
Q6BJ73	46199.38672
Q6BJ75	55129.93359
Q6BJ76	32008.88281
Q6BJ77	26507.21875
Q6BJ80	2696218.5
Q6BJ82	822240.75
Q6BJ85	107473.9219
Q6BJ86	302882.5625
Q6BJ88	361228.5625
Q6BJ89	85215.86719
Q6BJ90	62740.53906
Q6BJ93	119000.8359
Q6BJ95	693650.9375
Q6BJ97	12056.98047
Q6BJ98	393343.6563
Q6BJA1	148512.625
Q6BJA2	756555.5
Q6BJA3	361419.0938
Q6BJA4	825336.4375
Q6BJA5	126654.4922
Q6BJA6	149048.0313
Q6BJA8	100919.7344
Q6BJA9	147979.125
Q6BJB0	16514.92188
Q6BJB1	34687.80469
Q6BJB2	3158.144531
Q6BJB3	4079002
Q6BJB4	20183034
Q6BJB5	32060.03711
Q6BJB7	175174.9063
Q6BJC1	13661.27051
Q6BJC3	118700.3438
Q6BJC4	55545.125
Q6BJC5	9836.519531
Q6BJC7	262759.4063
Q6BJD0	23133.51563
Q6BJD3	63339.96484
Q6BJD4	51778.54297
Q6BJD6	149396.3594
Q6BJD7	29194.4707
Q6BJD8	56359.58984
Q6BJE1	68382.04688
Q6BJE2	75087.45313
Q6BJE5	15106.52344
Q6BJE8	2516840.75
Q6BJE9	2965.36792
Q6BJF0	200050.75
Q6BJF1	669737
Q6BJF3	764985.1875
Q6BJF4	527086
Q6BJF5	53981.89453
Q6BJF7	423285.9688
Q6BJG0	432859.6563
Q6BJG1	2700415.25
Q6BJG2	7879732
Q6BJG4	1050397.625
Q6BJG5	27911.15039
Q6BJG6	128167.25
Q6BJG7	103789.3125
Q6BJG8	25084.2168
Q6BJG9	165339.875
Q6BJH0	86885.27344
Q6BJH2	79411.41406
Q6BJH3	465882.1875
Q6BJH4	63784.83203
Q6BJH5	950331.125
Q6BJH6	172163.5938
Q6BJH7	140830.5156
Q6BJH8	67077.48438
Q6BJI0	22140.97852
Q6BJI1	435128.5938
Q6BJI2	1344939.625
Q6BJI7	8820.019531
Q6BJI8	2637796.25
Q6BJJ3	138966.4531
Q6BJJ7	73689.60938
Q6BJJ8	52410.35938
Q6BJJ9	28022.34961
Q6BJK1	226404.7344
Q6BJK7	2633833.5
Q6BJK9	1668.084595
Q6BJL0	31754.04102
Q6BJL1	116471.3203
Q6BJL3	12405.85938
Q6BJL7	3627707.75
Q6BJM2	156269.4063
Q6BJM4	279652.6875
Q6BJM5	31963.19141
Q6BJN0	125472.8047
Q6BJN1	38264.03906
Q6BJN8	69431.63281
Q6BJN9	2817276
Q6BJP1	257885
Q6BJP7	209533.1563
Q6BJP8	20993.57422
Q6BJQ1	52685.27344
Q6BJQ3	486478.0938
Q6BJQ6	65742.47656
Q6BJQ8	103867.6641
Q6BJQ9	216493.2188
Q6BJR2	183702.8594
Q6BJU2	39593.41406
Q6BJU8	5833.646484
Q6BJV6	10803.16211
Q6BJW9	77027.75781
Q6BJX1	16982.81055
Q6BJX3	32113.22266
Q6BJX4	295568.4063
Q6BJX6	660793.125
Q6BJX8	222287.7656
Q6BJX9	209956.75
Q6BJY0	179414.2031
Q6BJY3	119766.8516
Q6BJY4	375238.625
Q6BJY6	27410.70313
Q6BJY8	22757.99023
Q6BJZ0	40024.91797
