ProteinID	Control1
Q6BGU2	0
Q6BGU2	0
Q6BGU2	0
Q6BGU2	0
Q6BGU2	52113.49219
Q6BGU2	0
Q6BGU4	0
Q6BGV0	39814.08984
Q6BGV0	0
Q6BGV0	0
Q6BGV1	137144.3906
Q6BGV1	525444.0625
Q6BGV1	0
Q6BGV1	0
Q6BGV5	2465651.75
Q6BGV5	0
Q6BGV5	2007791
Q6BGV5	0
Q6BGV6	1293383.625
Q6BGV6	752733.4375
Q6BGV6	409981.75
Q6BGV6	215812.3125
Q6BGV6	230070.7813
Q6BGV6	0
Q6BGV6	0
Q6BGV6	0
Q6BGV7	0
Q6BGV7	0
Q6BGV7	0
Q6BGV7	0
Q6BGW0	0
Q6BGW2	0
Q6BGW3	0
Q6BGW3	0
Q6BGW3	0
Q6BGW3	0
Q6BGW3	0
Q6BGW3	0
Q6BGW3	0
Q6BGW3	0
Q6BGY4	2160387.5
Q6BGY4	737955
Q6BGY4	244811.7969
Q6BGY4	0
Q6BGY4	0
Q6BGY4	34354.67578
Q6BGY4	0
Q6BGY4	0
Q6BGY4	0
Q6BGY8	0
Q6BGY8	0
Q6BH10	0
Q6BH10	0
Q6BH23	3888533.25
Q6BH23	0
Q6BH23	0
Q6BH23	0
Q6BH31	0
Q6BH41	16397206
Q6BH41	0
Q6BH41	0
Q6BH41	0
Q6BH41	4038670.25
Q6BH41	1532174.875
Q6BH41	0
Q6BH41	0
Q6BH41	0
Q6BH41	0
Q6BH41	0
Q6BH41	0
Q6BH41	0
Q6BH41	280730.375
Q6BH41	0
Q6BH44	0
Q6BH44	0
Q6BH51	0
Q6BH55	1034958.688
Q6BH55	0
Q6BH56	0
Q6BH56	0
Q6BH61	824227.5625
Q6BH64	0
Q6BH64	0
Q6BH64	0
Q6BH64	0
Q6BH64	0
Q6BH76	0
Q6BH76	0
Q6BH80	0
Q6BH80	0
Q6BH82	0
Q6BH82	23941258
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH82	0
Q6BH89	0
Q6BH89	0
Q6BH89	0
Q6BH95	12542016
Q6BH95	2597376.5
Q6BH95	260622.7656
Q6BH95	0
Q6BH95	174144
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	0
Q6BH95	113780.4063
Q6BH95	0
Q6BH96	13030556
Q6BH96	0
Q6BH96	0
Q6BH96	0
Q6BHA0	0
Q6BHA0	0
Q6BHA0	0
Q6BHA0	0
Q6BHA0	0
Q6BHA0	0
Q6BHA0	0
Q6BHA0	0
Q6BHA0	0
Q6BHA0	0
Q6BHA0	0
Q6BHA0	133591.5313
Q6BHA4	8687942
Q6BHA4	5463705.5
Q6BHA4	235902.375
Q6BHA4	0
Q6BHA4	248721.5313
Q6BHA4	0
Q6BHA4	0
Q6BHA4	0
Q6BHA4	0
Q6BHB0	0
Q6BHB0	0
Q6BHB2	615607
Q6BHB2	49950.02344
Q6BHB2	156476.9063
Q6BHB2	0
Q6BHB2	0
Q6BHB2	0
Q6BHB2	0
Q6BHB5	0
Q6BHB5	0
Q6BHC2	297751
Q6BHC4	0
Q6BHC4	0
Q6BHC4	0
Q6BHC4	0
Q6BHC6	566310.375
Q6BHC6	0
Q6BHC6	0
Q6BHC6	0
Q6BHC6	0
Q6BHC6	0
Q6BHE4	0
Q6BHF8	1386346.25
Q6BHF8	771501.5625
Q6BHF8	0
Q6BHF8	0
Q6BHF8	275024.625
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	84103.92969
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHF8	0
Q6BHG5	553705.5
Q6BHG6	378369.6875
Q6BHH1	38511932
Q6BHH1	0
Q6BHH1	38209324
Q6BHH1	0
Q6BHH1	0
Q6BHH1	0
Q6BHH1	4218273.5
Q6BHH1	0
Q6BHH1	0
Q6BHH1	0
Q6BHH1	0
Q6BHH1	0
Q6BHH1	0
Q6BHH1	0
Q6BHH1	0
Q6BHH1	0
Q6BHH1	0
Q6BHH7	0
Q6BHH7	0
Q6BHH7	0
Q6BHH7	5544791.5
Q6BHH7	0
Q6BHH8	3193849.25
Q6BHH8	0
Q6BHH8	184101.9531
Q6BHH8	409745.7188
Q6BHH8	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI3	0
Q6BHI6	0
Q6BHI6	0
Q6BHI6	0
Q6BHI6	0
Q6BHI6	0
Q6BHJ3	0
Q6BHJ3	0
Q6BHJ9	0
Q6BHK4	0
Q6BHK4	0
Q6BHK4	295820.0625
Q6BHK4	0
Q6BHK4	622496.3125
Q6BHK4	0
