GeneID	logFC	logCPM	F	PValue	FDR
gene-DEHA2D04290g	-0.74084487010844	6.01749173507582	40.6423926772125	0.000113330198281046	0.00558409567287395
gene-DEHA2A00704g	1.207271542483	4.20037732752621	40.5417764113903	0.000114481543765994	0.00558409567287395
gene-DEHA2B08162g	-3.63339923929411	1.28468805633961	40.6557207521221	0.00011567221802417	0.00558409567287395
gene-DEHA2E24156g	7.24117985191516	2.08515656336604	40.7663719312149	0.000116740444461205	0.00558409567287395
gene-DEHA2G03234g	-0.723849471912196	6.8262187937955	40.3161064224161	0.000116897931775911	0.00558409567287395
gene-DEHA2B16478g	5.54634280218735	9.21863588202895	40.6893319342601	0.000117587013093103	0.00558409567287395
gene-DEHA2C05544g	-0.821669081106413	7.31274483777164	40.070588282276	0.000119672882419063	0.00564196936969871
gene-DEHA2E19426g	-1.33965344787456	1.91446986601308	39.8646874028987	0.000122062048559742	0.00564742641682358
gene-DEHA2A00110g	-3.12146194467939	2.45793862822818	39.9609339378104	0.000123560336111516	0.00564742641682358
gene-DEHA2F10978g	-1.21519506950804	8.26884680509171	39.8617955335625	0.000123765078940088	0.00564742641682358
gene-DEHA2C15752g	0.752581923646337	6.95991458993641	39.668051683676	0.000124398085138227	0.00564742641682358
gene-DEHA2E16236g	-1.13994279409937	3.14229437614509	39.6236634867702	0.000124932920331276	0.00564742641682358
gene-DEHA2C17512g	0.612262520472417	7.24351934774776	39.6183744659231	0.000124996834310267	0.00564742641682358
gene-DEHA2D17908g	0.790801111336249	5.34375482749803	39.4309726103459	0.000127287344007781	0.00570395031143213
gene-DEHA2B02398g	-1.1757643523154	3.04288675383742	39.2929635832801	0.000129006854185165	0.00570395031143213
gene-DEHA2C11528g	1.28064890025476	7.17477631971451	39.5039480689975	0.000129107034687863	0.00570395031143213
gene-DEHA2E06666g	-1.49787983955634	6.30622261093078	39.4521424567917	0.00012975478728742	0.00570395031143213
gene-DEHA2B00308g	2.40274893756968	2.09064875453964	39.16275855148	0.000132867174670777	0.00579576834811581
gene-DEHA2B09746g	-0.672785361530268	6.58862080471085	38.9331062442209	0.000133625154045093	0.00579576834811581
gene-DEHA2C02178g	0.751227075284188	6.12353793421563	38.5743848063271	0.000138430605682181	0.00596443391104814
gene-DEHA2C09746g	1.32175393995061	7.46751833848333	38.5802798924013	0.000141273817654352	0.00604689116881061
gene-DEHA2F03212g	-1.06242937751057	5.33007221561875	38.3897701209901	0.000142860849113952	0.0060748541459828
gene-DEHA2B15906g	-1.64947260896815	3.36443558603931	38.100435072672	0.000147025766109148	0.00619839012198036
gene-DEHA2F05280g	-0.790864002149687	5.83210681448022	37.8954532410655	0.000148114641039355	0.00619839012198036
gene-DEHA2A07392g	0.689916066259481	8.07390027200989	37.8612357508899	0.000148624171384712	0.00619839012198036
gene-DEHA2D04246g	1.78199853377877	6.75348668237925	38.1244241938905	0.000150580082034962	0.0062399618708246
gene-DEHA2D09790g	1.2546690999896	7.33861124313026	37.8024470925757	0.000152617166613756	0.00628434991132341
gene-DEHA2E06864g	-0.576934907186543	7.03028764349796	37.5241470533546	0.000153759484301318	0.00629156732619103
gene-DEHA2C01628g	-1.59693277772105	2.39139442009547	37.5096957932642	0.000155400367146308	0.0063163757125239
gene-DEHA2B16456g	2.02360952035078	8.07307559565296	37.672839505723	0.000157504953536704	0.0063163757125239
gene-DEHA2C00616g	3.35793539279693	9.89398193976143	37.6504509291182	0.000157858262746202	0.0063163757125239
gene-DEHA2F15686g	-1.34704568594411	2.53155012469624	37.2404704768657	0.000158249191690961	0.0063163757125239
gene-DEHA2E12188g	-1.04669187175053	4.68768415255545	36.9770633247958	0.000162561669623394	0.00644894038152319
gene-DEHA2C03322g	0.741281182722123	5.68193214178524	36.4944128183501	0.000170840878221194	0.00673630759822478
gene-DEHA2E12452g	0.740724999991188	8.31942397134974	36.1845515720449	0.000176427160067903	0.00691466929760105
gene-DEHA2A07326g	-0.861829699026266	6.06012918860194	36.2060879465061	0.000177762920185063	0.00692530274685042
gene-DEHA2B01452g	-0.616833531814066	7.09894989835184	36.0432113665317	0.000179048992983804	0.00693388540686088
gene-DEHA2F04774g	-1.8739320311063	4.63419904441811	35.9830632389078	0.000183794912061872	0.00707016514908878
gene-DEHA2C17006g	-1.06225402905981	5.23106233909238	35.8643940404821	0.000184741480993712	0.00707016514908878
gene-DEHA2F21296r	2.40591028360723	0.520138425087269	35.7110489370842	0.000187736745642938	0.00714277934007574
gene-DEHA2A12870g	2.03683652633978	8.52054025581936	35.8586642292048	0.000189554318775262	0.00717000231367358
gene-DEHA2E17094g	-1.13284461389959	4.78888723670805	35.3874249897905	0.000194073621957358	0.00729851436100908
gene-DEHA2E22770g	-0.811655361513423	5.41008045571539	35.1586176573316	0.000196579961691704	0.00735028293543808
gene-DEHA2F25058g	-0.893421009509396	9.12714140774279	35.0365296398752	0.00019916051246422	0.00737352057288377
gene-DEHA2A00396g	1.73759583705825	1.38588127950797	35.0404587300543	0.000199499651455062	0.00737352057288377
gene-DEHA2C05412g	-0.70955798543548	7.95928161218858	34.963282619255	0.00020072850921419	0.00737352057288377
gene-DEHA2A07898r	-1.92685263265359	0.37437482715982	34.9166403939297	0.000201734808172965	0.00737352057288377
gene-DEHA2E21648g	1.58554797326103	6.48384229466283	35.1283196309061	0.000204672544643704	0.00743910377347453
gene-DEHA2C11902g	-1.25275021609393	6.00163807893371	34.8543857780163	0.000207066036594583	0.00744774866457948
gene-DEHA2F11396g	1.89119541118464	5.30211438446085	34.8605987149087	0.000207911806204251	0.00744774866457948
gene-DEHA2D17622g	1.41663050989258	8.64942440586984	34.7968972758992	0.000208344644474864	0.00744774866457948
gene-DEHA2C17644g	1.7882501965574	0.851053506750627	34.4675150969606	0.000211745699651661	0.00752796460073064
gene-DEHA2E22440g	0.70327128857696	7.82486336496269	34.2514681738677	0.000216776330583966	0.00757972347175291
gene-DEHA2C00484g	1.46508999239048	4.1662061800741	34.3585570322169	0.000216888118208396	0.00757972347175291
gene-DEHA2F26488g	0.693040778468323	7.21673838390612	34.2057694521552	0.000217858983955355	0.00757972347175291
gene-DEHA2C11286g	-0.981985438624006	5.95696342201044	34.3172646249351	0.00021786171060833	0.00757972347175291
gene-DEHA2C01012g	1.30446319053326	2.82620394761054	33.9767463765381	0.000223384967601202	0.00768465955475403
gene-DEHA2A14344g	2.29847855486186	5.5797395009107	34.2929178183956	0.000223809257082701	0.00768465955475403
gene-DEHA2G09504g	2.16458417125234	8.27827492047458	34.2664377299185	0.000224450712785929	0.00768465955475403
gene-DEHA2A02376g	-1.75708658312914	7.6369198299807	34.2191205357549	0.000225602516901017	0.00768465955475403
gene-DEHA2C16434g	-0.880039760167038	5.92176217298289	33.7071329798386	0.000232349242685124	0.00787325090056989
gene-DEHA2D02398g	0.937232815646612	7.08732922973285	33.6445539849058	0.000234498380369975	0.00790490395174642
gene-DEHA2B10340g	-1.29357135345796	3.61928663883151	33.2939426072134	0.000243224342929689	0.00815679162422968
gene-DEHA2C09724g	-1.21633195353414	5.91716717454854	33.043281388723	0.000252409121273859	0.00836969671050256
gene-DEHA2G06556g	0.770639368659347	6.17558448914484	32.9068512081622	0.000253672719148286	0.00836969671050256
gene-DEHA2E08426g	-1.47731667600795	1.44503269743245	32.8169893566364	0.000254136744712657	0.00836969671050256
gene-DEHA2F18084r	1.97931998677805	0.233609452768893	32.7023884587677	0.000257447342269211	0.00836969671050256
gene-DEHA2C07898g	0.688471351823327	6.52025235684685	32.6757034468849	0.000258225738412028	0.00836969671050256
gene-DEHA2C13541g2	-0.799067979474979	3.5714893449873	32.6298178708735	0.000259570918421702	0.00836969671050256
gene-DEHA2F06358r	2.81809605286652	-1.97219764995071	32.62213197024	0.000259797071011835	0.00836969671050256
gene-DEHA2A00220g	-1.10763957715356	4.42711343995548	32.6963873290193	0.000259864545884033	0.00836969671050256
gene-DEHA2C15004g	-0.827545747606814	6.80736106739569	32.6420856886399	0.00026226142664565	0.00840528493476157
gene-DEHA2F10736g	-0.713511999782986	8.28380772673715	32.4629986574514	0.000264533793354365	0.0084365532331544
gene-DEHA2C17710g	1.96506705655909	0.136945091292785	32.2459415968323	0.000271165303875943	0.0086058608147165
gene-DEHA2A03212g	0.881029663603782	8.62373945702954	31.8161487341498	0.000287215546371253	0.00895926536720953
gene-DEHA2D07788g	-0.514382363260777	6.41930210276911	31.6811370608085	0.000289393035952504	0.00895926536720953
gene-DEHA2G07722g	-0.714660696966796	5.91089030888809	31.6702180641523	0.000289759870448492	0.00895926536720953
gene-DEHA2B09834g	-0.694890250150425	7.01236050942874	31.6360949826322	0.000290909922251472	0.00895926536720953
gene-DEHA2D12452g	-1.79163709674383	6.45516875340036	31.921987339161	0.000291321017718035	0.00895926536720953
gene-DEHA2C05852g	2.13641360082433	4.57290064662918	31.8688903926864	0.000291671698550381	0.00895926536720953
gene-DEHA2G03564g	-2.22215881337045	2.69610275631904	31.7614263583156	0.000291940402374488	0.00895926536720953
gene-DEHA2G21670g	-0.935490586860431	6.05113474189376	31.5465983400032	0.000297321674818713	0.00901879551978614
gene-DEHA2E10538g	0.579646192481393	6.34536909323736	31.4385709710792	0.000297677316441422	0.00901879551978614
gene-DEHA2C00220g	-1.03023136856453	9.98634222927314	31.4537287195581	0.000298038892830314	0.00901879551978614
gene-DEHA2B12276g	-1.48522951177955	3.94748190476165	31.4412148841888	0.000300987105773797	0.00905772285254563
gene-DEHA2A06314g	-0.664985491202604	5.0117510388874	31.2668560451721	0.000303716690726262	0.00905772285254563
gene-DEHA2B07854g	-0.696960913543112	6.99323306224284	31.24035529134	0.000304661978785758	0.00905772285254563
gene-DEHA2F09504g	-0.623273262638671	8.28000262528793	31.2218687657819	0.000305323517906421	0.00905772285254563
gene-DEHA2E12034g	-1.8382937676042	0.0577449718258029	31.1648562869895	0.000307374743524812	0.00905772285254563
gene-DEHA2B00814g	-1.51994222643343	8.66435549467698	31.2921837307104	0.000308273322710349	0.00905772285254563
gene-DEHA2B15950g	-1.63022859710857	0.858588452185756	31.1180647219399	0.000309070776708443	0.00905772285254563
gene-DEHA2E05258g	-2.36396917632283	5.0936539347112	31.2081019175121	0.000316359688782987	0.00922975845391082
gene-DEHA2B13112g	-1.56722400266431	3.15670491139529	30.9668607596651	0.000318183441382309	0.0092415244180058
gene-DEHA2F12606g	0.838628310125381	8.57734956368128	30.8457231665623	0.000320708110618616	0.00927345318970985
gene-DEHA2D07018g	-1.54021181862153	3.4399605205778	30.8200881644416	0.000323745075554698	0.00931984717503924
gene-DEHA2A06886g	-0.698339333115503	7.93240273621867	30.5352758525177	0.000331179933578502	0.00949187950599883
gene-DEHA2F05566g	-1.20912111979457	5.83009728295572	30.4191780619735	0.000341728519331163	0.00975125327530063
gene-DEHA2G24882g	0.902294214480403	4.62582014242669	30.1821276132789	0.00034551579997287	0.00981626984551744
gene-DEHA2A03432g	-1.90994135366529	5.77154293158815	30.4010445610539	0.000347903130816346	0.00984112073517891
gene-DEHA2E13970g	0.549212408223167	7.87170832779539	29.7485487900438	0.000364164248002842	0.0102565047511103
gene-DEHA2G24728g	-1.04169243022455	6.57864119270007	29.7183805210767	0.000371827929948438	0.0104272091045023
gene-DEHA2G23276g	-0.535460924991366	6.65965607284298	29.4982113396817	0.000375489690280732	0.0104813558572542
gene-DEHA2D15730g	-0.554145108871743	8.42871164452168	29.4659365780629	0.000376980828557868	0.0104813558572542
gene-DEHA2D01210g	-1.26600104565969	9.20201779262046	29.4467922835336	0.000381968730161679	0.0105748449294974
gene-DEHA2E21186g	3.92332999278763	-1.46559681236202	29.4085420714415	0.000383765408570196	0.0105795667294818
gene-DEHA2E01760g	-1.46258022086419	1.03903132878478	29.2846656043639	0.000385491008653026	0.0105822974780447
gene-DEHA2C07216g	-0.691098742515611	6.65566634549103	29.1763699643969	0.000393646631768546	0.0107539272899741
gene-DEHA2D18480g	-0.862867237539501	5.56663138837072	29.1565005134913	0.000395048973609563	0.0107539272899741
gene-DEHA2C03630g	1.61337346226434	8.25334981937683	29.1501803338103	0.000402909191066712	0.0109179505000317
gene-DEHA2D00550g	3.94351838445462	0.516125217358024	29.0333196103772	0.000404430690210214	0.0109179505000317
gene-DEHA2A08756g	0.591259577069511	7.56530983231696	28.2582776402985	0.000438342258945668	0.011784523705374
gene-DEHA2C12056g	-1.64919941505293	4.5388980951556	28.2988181770758	0.000443341855153491	0.0118698852248091
gene-DEHA2C00880g	-1.54683412721062	4.11261869926763	28.2629014052013	0.000445358990744986	0.0118750229253561
gene-DEHA2G10384g	1.14018142856507	9.70250964894009	28.0240706669612	0.000456320830934192	0.0121176462288076
gene-DEHA2G23518g	-0.898484562766987	5.62329293291091	27.9200115508647	0.000462422643938974	0.0122240399573564
