ProteinID	KCl3
B5RTY8	46556.83203
B5RTY9	756620.5625
B5RTZ2	372578.5625
B5RTZ7	152150.6563
B5RTZ8	18123.38672
B5RU00	45724.44141
B5RU01	38100.0625
B5RU03	78030.3125
B5RU05	21596.68164
B5RU07	68457.64844
B5RU08	772924.25
B5RU09	318648.6875
B5RU11	95937.05469
B5RU12	71478.375
B5RU14	16479.32227
B5RU17	20680.61719
B5RU18	697284.3125
B5RU21	245844.4531
B5RU23	4682.623047
B5RU24	21464.85938
B5RU26	612399.125
B5RU29	52514.40625
B5RU30	155905.0469
B5RU32	59696.32813
B5RU37	99079.15625
B5RU38	363542.1563
B5RU40	68568.10938
B5RU42	21688.95898
B5RU44	60175.75781
B5RU47	10203.10938
B5RU48	65664.28125
B5RU49	14229.35254
B5RU52	45273.99609
B5RU55	114377.1172
B5RU58	34299.48828
B5RU63	12742.28809
B5RU65	41188.89844
B5RU68	36168.55469
B5RU72	180463.3125
B5RU76	40405.375
B5RU79	19381.77734
B5RU82	17892.57617
B5RU83	21280.18164
B5RU84	116690.2656
B5RU86	43265.74219
B5RU87	279332.8438
B5RU88	18085.17383
B5RU91	51238.49219
B5RU96	72604.10156
B5RU98	229533.6094
B5RU99	67270.79688
B5RUA3	21391.83789
B5RUA4	44483.22266
B5RUA7	32933.71484
B5RUA8	38982.03906
B5RUA9	84146.03125
B5RUB0	454665.2813
B5RUB1	92850.58594
B5RUB2	49223.6875
B5RUB3	948619.0625
B5RUB6	132248.2813
B5RUB8	2389302
B5RUB9	27592.98633
B5RUC0	34955.36719
B5RUC2	170281.8438
B5RUC4	20366.50586
B5RUC5	13176.16895
B5RUC6	32308.8457
B5RUC9	270776.1875
B5RUD1	50433.79688
B5RUD2	48862.28906
B5RUD3	22854.05859
B5RUD7	155259.4531
B5RUE0	192304.0625
B5RUE1	52462.11328
B5RUE3	30028.73828
B5RUE5	27970.37109
B5RUE6	7316.186523
B5RUE9	28418.05469
B5RUF3	275530.1875
B5RUF5	23968.82422
B5RUG0	22710.77148
B5RUG1	232458.1719
B5RUG2	83909.46094
B5RUG5	17617.7832
B5RUG6	792.0872803
B5RUH0	335019.3125
B5RUH2	269586.9375
B5RUH3	59124.28125
B5RUH4	14422.71875
B5RUH5	63664.10938
B5RUH6	13932.53613
B5RUI0	477572.3125
B5RUI1	813217.5625
B5RUI2	33335.22656
B5RUI3	15633.7793
B5RUI4	108698.8828
B5RUI5	729054.4375
B5RUI6	60127.79688
B5RUJ0	32460.37695
B5RUJ3	119837.4844
B5RUJ4	27684.6875
B5RUJ5	22285.03906
B5RUJ6	30671.24609
B5RUJ7	16318.13672
B5RUK0	3372.750732
B5RUK1	10584455
B5RUK3	30807.51953
B5RUK6	695976.125
B5RUL0	25346.99219
B5RUL1	613338.5
B5RUL5	65758.70313
B5RUL7	122448.0156
B5RUM3	15923.68359
B5RUM4	83304.17188
B5RUM5	1098882.875
B5RUM7	500317.8125
B5RUM8	0
B5RUN0	126098.1094
B5RUN3	618755.5
B5RUN4	51255.375
B5RUN6	546710.8125
B5RUN9	77205.10938
B5RUP0	172646.3125
B5RUP2	173628.9063
B5RUP5	419830.5625
B5RUP6	81692.16406
B5RUP7	338828.125
B5RUP8	45953
B5RUP9	78855.19531
B5RUQ2	84838.14063
B5RUQ4	95540.17188
B5RUQ5	354450.5313
B5RUQ6	4571.104492
B5RUR2	12695.67773
B5RUR3	38597.53906
B5RUR6	768733.8125
B5RUR7	4341.80127
B5RUR8	35893.14844
B5RUR9	180679.9063
B5RUS1	12981.67188
B5RUS2	14787.02734
B5RUS3	4198787
B5RUS6	156883.8281
B5RUS7	13471.9375
B5RUS8	2686.130127
B5RUS9	507214.0625
B5RUT1	22964.25781
B5RUT2	206481.5
B5RUT4	25011.85742
B5RUT7	39519.13281
B5RUU0	105409.1875
B5RUU2	95615.53906
B5RUU3	13396.5625
B5RUU5	45960.75
B5RUU6	7729.212891
B5RUU7	55593.61328
B5RUU9	122202.125
B5RUV2	22446.58594
B5RUV3	65639.16406
B5RUV5	39451.73047
B5RUV9	110038.2266
B5RUW1	16036.26074
B5RUW2	242159.5938
B5RUW5	495150.9063
B5RUW6	26596.4043
B5RUW9	43898.25
B5RUX0	27173.86328
B5RUX1	25487.33203
B5RUX2	9823.813477
B5RUX3	14007.22754
B5RUX5	100525.0625
B5RUX6	31697.31641
B5RUX7	35674.82422
B5RUY0	426092.875
B5RUY4	236278.5313
B5RUY6	496379.8125
B5RUY7	23700.04297
B5RUY8	18630.75
B5RUY9	59154.15234
B5RUZ0	28309.57031
B5RUZ2	1884467.75
B5RUZ3	166736.5938
B5RUZ5	39724.95703
B5RUZ7	24862.36719
B5RV00	35902.32031
B5RV01	29346.67578
B5RV02	590645.1875
B5RV04	13721.87695
B5RV09	35056.91797
B5RV10	70412.94531
B5RV11	325963.9063
B5RV13	2904.375732
B5RV15	23284.55664
B5RV16	48629.45703
B5RV17	4329.068359
B5RV18	145698.4688
B5RV20	19788.85547
B5RV22	6546.27002
B5RV24	0
B5RV25	2601.84375
B5RV26	59813.91406
B5RV27	38546.72266
B5RV29	120333.6875
B5RV32	263957.0625
B5RV33	30845.4375
B5RV34	49373.79297
B5RV36	44658.94531
B5RV39	1259488.5
B5RV40	584846.6875
B5RV41	21729.15039
B5RV43	6187.86084
B5RV44	13072.21484
B5RV45	510245.9063
B5RV46	116035.9609
B5RV48	324419.2188
B5RV49	113504.1953
B5RV50	322260.6563
B5RV52	131479.5625
B5RV55	54976.73047
B5RV56	36733.92578
B5RV57	173386
B5RV58	1620891
O42724	2978699
P00043	714087.875
Q3V7I2	876846.25
Q3V7I3	60357
Q6B458	2787508.25
Q6B4U7	575004.6875
Q6BGN8	3759722
Q6BGP9_Q6BVH2	0
Q6BGQ1	5752141
Q6BGQ3	8953.419922
Q6BGQ6	2527.400391
Q6BGQ7	39141.42969
Q6BGQ8	39296.01563
Q6BGR0	25196.30273
Q6BGR1	284207.1875
Q6BGR3	1467758
Q6BGR5	33466.38672
Q6BGR6	58666.625
Q6BGR7	41279.87109
Q6BGR8	1171417.25
Q6BGR9	35331.76953
Q6BGS2	584706.875
Q6BGS3	893847.75
Q6BGS5	237215.5781
Q6BGS7	316327.9063
Q6BGS8	55060.56641
Q6BGT0	6589312
Q6BGT1	1085742.625
Q6BGT5	130772.375
Q6BGT6	44746.10156
Q6BGT7	16150.38672
Q6BGT8	19994.76367
Q6BGT9	0
Q6BGU0	252409.0625
Q6BGU1	27223.35742
Q6BGU2	11539400
Q6BGU4	307450
Q6BGU5	19361.43555
Q6BGU6	48041.30859
Q6BGU7	80198.875
Q6BGU8	100822.8047
Q6BGV0	28508.65625
Q6BGV1	2133826
Q6BGV2	23146.44922
Q6BGV3	2069679.5
Q6BGV4	743360.25
Q6BGV5	55466.77734
Q6BGV6	16549318
Q6BGV7	1018583.125
Q6BGV8	39725.90625
Q6BGV9	13872.98926
Q6BGW0	216464.125
Q6BGW1	44014.81641
Q6BGW2	2846336
Q6BGW3	133910.125
Q6BGW8	19604.10938
Q6BGX2	78996.41406
Q6BGX6	62183.67969
Q6BGY4	7635413
Q6BGY7	3723.38501
Q6BGY8	74821
Q6BGY9	152057.8125
Q6BGZ3	474688.5313
Q6BH03	262973.625
Q6BH10	1325501.75
Q6BH11	25665.14844
Q6BH12	503613.1563
Q6BH13	452036.0625
Q6BH16	65519.55859
Q6BH18	18883.05664
Q6BH19	9493.866211
Q6BH20	27455.31445
Q6BH22	265194.1563
Q6BH23	23845.40625
Q6BH29	9562.258789
Q6BH30	164695.5469
Q6BH32	7189.972168
Q6BH34	99986.44531
Q6BH36	12894.0957
Q6BH37	244030
Q6BH38	14984.16504
Q6BH39	23212.73438
Q6BH40	83880.78125
Q6BH41	234682.6875
Q6BH42	68423.75
Q6BH47	15685.86133
Q6BH48	57426.00781
Q6BH50	469155.4063
Q6BH52	184175.6563
Q6BH53	114805.4219
Q6BH54	21410.30664
Q6BH55	7793.373535
Q6BH57	1173445.625
Q6BH63	37356.64844
Q6BH64	11869961
Q6BH67	17824.81445
Q6BH69	5637.32666
Q6BH70	24304.49219
Q6BH72	53739.73438
Q6BH75	435937.3438
Q6BH76	397576.625
Q6BH79	60911.82422
Q6BH80	2721127.25
Q6BH82	68626.34375
Q6BH87	40803.92188
Q6BH88	229741.4219
Q6BH89	27161.0332
Q6BH90	148014.125
Q6BH91	42916.84375
Q6BH92	15717.52051
Q6BH93	169063.3594
Q6BH94	29202.83984
Q6BH95	413781.6563
Q6BH96	373218.1875
Q6BH97	173075.0156
Q6BH99	42916.44922
Q6BHA0	10791.13672
Q6BHA1	117028.2266
Q6BHA3	23532.69336
Q6BHA4	96079.32813
Q6BHA5	145570.9375
Q6BHA8	66708.96094
Q6BHA9	199322.6406
Q6BHB1	45832.25
Q6BHB2	6830258
Q6BHB3	9232.959961
Q6BHB4	21086.63477
Q6BHB5	3502526.5
Q6BHB8	209907.875
Q6BHB9	457372.6563
Q6BHC1	456820.25
Q6BHC2	87903.71094
Q6BHC3	145764.5313
Q6BHC4	11571.74121
Q6BHC6	303818.3438
Q6BHD1	312275.2188
Q6BHD2	52077.41406
Q6BHD9	235258.5469
Q6BHE0	99838.95313
Q6BHE2	109098.3828
Q6BHE4	16304.86523
Q6BHE5	48227.92578
Q6BHE6	19932.12695
Q6BHE9	273210.2813
Q6BHF1	364074.2188
Q6BHF2	34040.84375
Q6BHF3	120129.6563
Q6BHF5	539929.6875
Q6BHF8	165721.9219
Q6BHF9	91987.96875
Q6BHG3	441317.875
Q6BHG4	599196.3125
Q6BHG5	69118.19531
Q6BHG6	5739979.5
Q6BHG7	286558.5
Q6BHG8	16538.84766
Q6BHH1	1432903
Q6BHH4	38162.97656
Q6BHH5	777840.3125
Q6BHH6	287645.8438
Q6BHH7	1710650
Q6BHH8	60698.33984
Q6BHH9	44158.07813
Q6BHI0	36453.35938
Q6BHI1	97692.46875
Q6BHI3	15297795
Q6BHI4	1549.2854
Q6BHI5	99879.04688
Q6BHI6	238833.9531
Q6BHI7	30011.82617
Q6BHI8	88604.27344
Q6BHJ0	10902.1377
Q6BHJ1	188744.8281
Q6BHJ2	78026.30469
Q6BHJ3	1039077.5
Q6BHJ6	19433.28906
Q6BHJ7	0
Q6BHJ8	127147.5547
Q6BHJ9	2095517.5
Q6BHK3	53751.91406
Q6BHK5	12348802
Q6BHK6	26849.04102
Q6BHK8	344836.125
Q6BHK9	1001475.063
Q6BHL0	42369.98438
Q6BHL5	21904.03125
Q6BHL6	145808.4688
Q6BHL7	40725.25391
Q6BHL8	21698.95703
Q6BHL9	232109.3125
Q6BHM0	18966.00195
Q6BHM1	107446.5
Q6BHM3	116007.8672
Q6BHM7	112451.4453
Q6BHM8	12060.21582
Q6BHN1	257424.5313
Q6BHN2	119069.4688
Q6BHN3	12782.46289
Q6BHN7	606117.0625
Q6BHN9	43755.9375
Q6BHP0	21943.88672
Q6BHP1	49721.41016
Q6BHP2	51748.33594
Q6BHP3	225946.0469
Q6BHP5	6940.523438
Q6BHP9	25639.74023
Q6BHQ1	160764.9531
Q6BHQ2	68926.70313
Q6BHQ3	16812.68164
Q6BHQ4	30216.60938
Q6BHQ5	1514739.5
Q6BHQ6	290032.9375
Q6BHQ8	149327.6875
Q6BHQ9	50895.67188
Q6BHR1	425278.7813
Q6BHR2	17043.56836
Q6BHR3	165552.0938
Q6BHR6	25722.29688
Q6BHR7	7229.653809
Q6BHR9	137374.6875
Q6BHS1	383585.875
Q6BHS6	13466.4375
Q6BHS8	9222256
Q6BHS9	21778.58789
Q6BHT0	27257.27148
Q6BHT6	43420.47266
Q6BHT9	30850.74219
Q6BHU0	204935.9219
Q6BHU1	5111.351074
Q6BHU2	61683.38672
Q6BHU3	29075.02148
Q6BHU5	486979.6563
Q6BHU6	35696.125
Q6BHU7	6105345
Q6BHU9	62714.26172
Q6BHV0	79766.35156
Q6BHV3	115676.1797
Q6BHV6	10201539
Q6BHV7_Q6BX12	10410403
Q6BHV8	3644252
Q6BHV9	426076.875
Q6BHW0	4805.169922
Q6BHW4	355424.4688
Q6BHW9	30029.20508
Q6BHX0	14009.16504
Q6BHX1	117373.7578
Q6BHX2	668455.1875
Q6BHX3	81093.03125
Q6BHX4	18058.39063
Q6BHX6	35736.39063
Q6BHX7	234231.9063
Q6BHX9	2580089.5
Q6BHY0	10239603
Q6BHY3	31773.82227
Q6BHY5	962064.625
Q6BHY7	576351.9375
Q6BHY8	2422762
Q6BHY9	82913.27344
Q6BHZ0	902046.4375
Q6BHZ3	30801.40039
Q6BHZ9	583584.375
Q6BI01	11260872
Q6BI05	1355781.875
Q6BI06	30841.00391
Q6BI07	40408.5625
Q6BI10	130897.3828
Q6BI11	39758.42969
Q6BI13	569108.6875
Q6BI14	588980.4375
Q6BI15	113269.5547
Q6BI16	5665.849609
Q6BI17	45364.62891
Q6BI19	67047.36719
Q6BI20	25193106
Q6BI21	28565.62695
Q6BI22	207929.2813
Q6BI23	76527.25781
Q6BI24	33924.46094
Q6BI26	34893.06641
Q6BI27	75115.89844
Q6BI28	8637.723633
Q6BI32	11627.24316
Q6BI33	974751.75
Q6BI39	1802310.75
Q6BI41	9509.998047
Q6BI44	42366.38281
Q6BI46	5399318
Q6BI47	1238020
Q6BI49	0
Q6BI53	10272.4375
Q6BI54	20668.61133
Q6BI57	39943.58594
Q6BI59	70739.52344
Q6BI60	1077191.75
Q6BI63	1259326
Q6BI65	242476.2969
Q6BI67	2227518.5
Q6BI68	63461.04688
Q6BI69	6760.970215
Q6BI71	19948.68555
Q6BI72	135797.6563
Q6BI75	5479280
Q6BI82	28003.91406
Q6BI87	0
Q6BI89	4898854
Q6BI90	241487.8906
Q6BI91	152820.9688
Q6BI94	167601.7656
Q6BI95	3250908
Q6BI96	167817.0938
Q6BI97	130242.1797
Q6BI98	91313.25781
Q6BI99	189967.6406
Q6BIA1	31405.09375
Q6BIA2	826418.75
Q6BIA3	412778.3125
Q6BIA5	5413.294922
Q6BIA6	35344.17188
Q6BIA9	333607.4063
Q6BIB2	150237.5469
Q6BIB3	35511.39063
Q6BIB4	597435.4375
Q6BIB5	136335.25
Q6BIB6	33765.14063
Q6BIB9	56721.95313
Q6BIC0	1398442.875
Q6BIC2	20026.74219
Q6BID1	29614.07031
Q6BID3	730555.375
Q6BIE4	102042.0156
Q6BIE5	63239.99219
Q6BIE6	253113.6875
Q6BIE7	109173.2813
Q6BIE8	188416.4219
Q6BIE9	8021.20752
Q6BIF2	949605.3125
Q6BIF4	59164.27734
Q6BIF5	302955.6875
Q6BIF6	0
Q6BIF8	25482.50781
Q6BIF9	451223.125
Q6BIG0	276124.5313
Q6BIG1	44219.64063
Q6BIG3	253600.5625
Q6BIG8	15472.43555
Q6BIH0	40365.79688
Q6BIH2	529751.75
Q6BIH3	172801.7656
Q6BIH4	5960245
Q6BIH5	50906.97266
Q6BIH6	2869528
Q6BIH7	31092.32813
Q6BIH8	76204.5625
Q6BIH9	74552472
Q6BII1	10973.23926
Q6BII3	9324.21582
Q6BII4	10111.02344
Q6BII5	268503.875
Q6BII6	127314.4844
Q6BII7	168195.6094
Q6BII8	22440.88672
Q6BII9	71071.5625
Q6BIJ0	38541.98047
Q6BIJ1	14948.03906
Q6BIJ2	28692.38281
Q6BIJ4	95181.21875
Q6BIJ5	205346.7344
Q6BIJ6	168872.3281
Q6BIJ9	35947.68359
Q6BIK0	114402.7578
Q6BIK3	49650.28906
Q6BIK4	1401846.25
Q6BIK6	51475.17969
Q6BIK7	18195.20898
Q6BIK8	58036.88281
Q6BIK9	10060212
Q6BIL0	390009.5313
Q6BIL1	129665.7578
Q6BIL2	2115501.5
Q6BIL3	104618.4844
Q6BIL4	56538.80469
Q6BIL7	581768
Q6BIL9	429546.0938
Q6BIM1	170974.3281
Q6BIM2	5770.583008
Q6BIM3	257299.2813
Q6BIM4	1576880.25
Q6BIM5	1770265.25
Q6BIM6	76808.22656
Q6BIM7	40844.92969
Q6BIM8	113026.8438
Q6BIN0	0
Q6BIN1	134485.75
Q6BIN4	162085.125
Q6BIN5	21418.35547
Q6BIN6	125283.5078
Q6BIN9	65021.96094
Q6BIP0	502391.2813
Q6BIP1	381607.4063
Q6BIP4	334691.25
Q6BIP6	74013.29688
Q6BIP7	31897.66211
Q6BIP9	44373.71094
Q6BIQ0	184540.8125
Q6BIQ2	178188.9688
Q6BIQ4	49195.75391
Q6BIQ5	81555.0625
Q6BIQ7	56346.45703
Q6BIR1	522473.75
Q6BIR2	157675.7656
Q6BIR5	78382.29688
Q6BIR6	95726.76563
Q6BIR7	51777.25
Q6BIR8	9761.405273
Q6BIR9	103892.2109
Q6BIS0	8324.237305
Q6BIS1	6592048.5
Q6BIS3	18814.01172
Q6BIS5	233858.5
Q6BIS6	21885.17383
Q6BIS9	45241.75391
Q6BIT0	2302847.5
Q6BIT1	397371.9375
Q6BIT3	275749.125
Q6BIT4	108874.1094
Q6BIT7	135295.7813
Q6BIT8	83797.85938
Q6BIU1	32865.78906
Q6BIU3	40116.26953
Q6BIU4	730660.6875
Q6BIU5	5514.959473
Q6BIU6	116332.6484
Q6BIU7	102463.2109
Q6BIU8	138801.6563
Q6BIV0	18399.44922
Q6BIV1	51217.32813
Q6BIV2	3419868.25
Q6BIV3	123670.5938
Q6BIV8	44998.75781
Q6BIW4	452161.0625
Q6BIW5	217866.8438
Q6BIW6	229851.0625
Q6BIW8	219848.625
Q6BIW9	85515.57031
Q6BIX0	1552459.375
Q6BIX1	35548.80469
Q6BIX4	55294.86328
Q6BIX5	363571.2188
Q6BIX6	1143200.75
Q6BIX9	14134.64941
Q6BIY1	12269.28809
Q6BIY6	160318.4531
Q6BIY8	942750
Q6BIZ0	72242.60938
Q6BIZ9	792408.9375
Q6BJ01	601846.0625
Q6BJ02	71753.55469
Q6BJ07	1183604.625
Q6BJ08	20828.30078
Q6BJ09	106741.0391
Q6BJ10	17177.95703
Q6BJ12	257523.4688
Q6BJ14	33892.32031
Q6BJ15	13730030
Q6BJ16	1265718.5
Q6BJ17	105691.6484
Q6BJ18	200311.2969
Q6BJ20	559862.4375
Q6BJ21	605272.375
Q6BJ23	4698637
Q6BJ24	8890938
Q6BJ25	11346130
Q6BJ27	10028.65527
Q6BJ28	234587.2969
Q6BJ31	959416.9375
Q6BJ32	598021.6875
Q6BJ33	46675.73047
Q6BJ34	55349.46094
Q6BJ38	29257.54102
Q6BJ40	303681.5625
Q6BJ43	58231.05078
Q6BJ44	74599.6875
Q6BJ47	76449.1875
Q6BJ49	182663.7344
Q6BJ51	33868.31641
Q6BJ52	49219.28125
Q6BJ53	104209.4688
Q6BJ54	811504.0625
Q6BJ55	8413.25
Q6BJ57	105538.5078
Q6BJ58	66499.50781
Q6BJ59	64821.59375
Q6BJ60	84546.98438
Q6BJ61	74111.89063
Q6BJ62	17921.79883
Q6BJ63	208020.5469
Q6BJ64	78966.70313
Q6BJ65	23334.98242
Q6BJ66	1376958
Q6BJ67	25707.01367
Q6BJ70	105587.4141
Q6BJ73	25323.52148
Q6BJ75	93086.20313
Q6BJ76	83275.20313
Q6BJ77	35812.00781
Q6BJ80	1478638
Q6BJ82	1423325.75
Q6BJ85	86405.57813
Q6BJ86	455881.875
Q6BJ88	427258.625
Q6BJ89	153998.0469
Q6BJ90	77937.38281
Q6BJ93	272265.1563
Q6BJ95	1233299
Q6BJ97	16616.86328
Q6BJ98	219384.5938
Q6BJA1	135984.8906
Q6BJA2	618524.5625
Q6BJA3	848509.8125
Q6BJA4	362061.8438
Q6BJA5	53421.92969
Q6BJA6	94335.33594
Q6BJA8	77148.77344
Q6BJA9	162638.0938
Q6BJB0	42418.02734
Q6BJB1	28700.84766
Q6BJB2	0
Q6BJB3	1113407.625
Q6BJB4	17744662
Q6BJB5	16248.86523
Q6BJB7	207872.2344
Q6BJC1	0
Q6BJC3	212468.0156
Q6BJC4	59596.73438
Q6BJC5	7941.916504
Q6BJC7	146410.3438
Q6BJD0	11584.24316
Q6BJD3	16979.10352
Q6BJD4	29507.46289
Q6BJD6	90760.40625
Q6BJD7	21823.70898
Q6BJD8	29430.44531
Q6BJE1	43846.67578
Q6BJE2	81462.14844
Q6BJE5	30139.75391
Q6BJE8	2115088
Q6BJE9	14820.43066
Q6BJF0	67672
Q6BJF1	694835.5625
Q6BJF3	356653.9688
Q6BJF4	320777.5938
Q6BJF5	46637.02344
Q6BJF7	156664.75
Q6BJG0	429488.875
Q6BJG1	2126507
Q6BJG2	10908798
Q6BJG4	354809.5625
Q6BJG5	17513.78711
Q6BJG6	153263.2813
Q6BJG7	143951.375
Q6BJG8	16011.57031
Q6BJG9	147133.4688
Q6BJH0	212543.8906
Q6BJH2	44344.94531
Q6BJH3	262338.8125
Q6BJH4	133814.875
Q6BJH5	838631.875
Q6BJH6	415043.9688
Q6BJH7	64562.57422
Q6BJH8	36545.67578
Q6BJI0	23724.64063
Q6BJI1	177391.9531
Q6BJI2	755717.4375
Q6BJI7	764.1970825
Q6BJI8	1254903.375
Q6BJJ3	108609.5781
Q6BJJ7	80237.66406
Q6BJJ8	53706.63281
Q6BJJ9	10643.89844
Q6BJK1	102337.6094
Q6BJK7	2280498.75
Q6BJK9	11385.41406
Q6BJL0	7707.357422
Q6BJL1	48824.16016
Q6BJL3	14393.52832
Q6BJL7	3885416.5
Q6BJM2	193337.4531
Q6BJM4	290626.0625
Q6BJM5	44396.17188
Q6BJN0	40413.57031
Q6BJN1	26343.72266
Q6BJN8	70424.71875
Q6BJN9	811041
Q6BJP1	134283.7344
Q6BJP7	203175.3125
Q6BJP8	44571.36328
Q6BJQ1	46068.64844
Q6BJQ3	555039.9375
Q6BJQ6	123366.7891
Q6BJQ8	111086.1641
Q6BJQ9	880067
Q6BJR2	0
Q6BJU2	50541.90234
Q6BJU8	28278.62305
Q6BJV6	34504.79688
Q6BJW9	69828.71875
Q6BJX1	25116.27734
Q6BJX3	20478.28906
Q6BJX4	174064.6719
Q6BJX6	541508.6875
Q6BJX8	204036.625
Q6BJX9	97862.58594
Q6BJY0	210730.9688
Q6BJY3	54150.71875
Q6BJY4	478435.5
Q6BJY6	8016.489258
Q6BJY8	20362.57422
