category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	p.adjust.over_represented	p.adjust.under_represented
dhaM00568	1	0.950885951115947	0	1	1	1
dhaM00570	1	0.704376000094942	0	8	1	1
dhaM00572	1	0.907215322820302	0	2	1	1
dhaM00573	1	0.95537544828816	0	1	1	1
dhaM00577	1	0.913091798589622	0	2	1	1
dhaM00580	1	0.948886493971638	0	1	1	1
dhaM00596	1	0.961082499297157	0	1	1	1
dhaM00609	1	0.953332808424556	0	1	1	1
dhaM00632	1	0.847867201303892	0	4	1	1
dhaM00740	1	0.848218912144831	0	4	1	1
dhaM00793	1	0.952425372986558	0	1	1	1
dhaM00840	1	0.948067740488972	0	1	1	1
dhaM00841	1	0.949259212607706	0	1	1	1
dhaM00842	1	0.949259212607706	0	1	1	1
dhaM00843	1	0.949259212607706	0	1	1	1
dhaM00844	1	0.826687641575527	0	4	1	1
dhaM00845	1	0.914127662066136	0	2	1	1
dhaM00849	1	0.81229885243334	0	5	1	1
dhaM00854	1	0.832183546400601	0	5	1	1
dhaM00855	1	0.897736636890907	0	4	1	1
dhaM00861	1	0.796446229610226	0	6	1	1
dhaM00872	1	0.879416198605347	0	5	1	1
dhaM00873	1	0.740541587811242	0	6	1	1
dhaM00874	1	0.658871110675355	0	9	1	1
dhaM00892	1	0.718548388549562	0	8	1	1
dhaM00910	1	0.950187487542364	0	1	1	1
