category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	p.adjust.over_represented	p.adjust.under_represented
dha00250	1	0.383463389181432	0	31	1	0.999999999986331
dha00261	1	0.906190573573494	0	3	1	0.999999999986331
dha00290	1	0.67968197004826	0	12	1	0.999999999986331
dha00300	1	0.687589483760699	0	12	1	0.999999999986331
dha00332	1	0.935501206369575	0	2	1	0.999999999986331
dha00400	1	0.514924794687683	0	20	1	0.999999999986331
dha00430	1	0.832352951000934	0	6	1	0.999999999986331
dha00440	1	0.904572282587461	0	3	1	0.999999999986331
dha00460	1	0.760214701548128	0	9	1	0.999999999986331
dha00472	1	0.904238531730518	0	3	1	0.999999999986331
dha00510	1	0.391097651175454	0	29	1	0.999999999986331
dha00515	1	0.871215969267857	0	5	1	0.999999999986331
dha00531	1	0.946765887969625	0	2	1	0.999999999986331
dha00563	1	0.501806398933269	0	22	1	0.999999999986331
dha00590	1	0.918462278160422	0	3	1	0.999999999986331
dha00592	1	0.80970875239863	0	7	1	0.999999999986331
dha00600	1	0.614757425345031	0	15	1	0.999999999986331
dha00603	1	0.936920727085722	0	2	1	0.999999999986331
dha00604	1	0.938353650194398	0	2	1	0.999999999986331
dha00650	1	0.631148628752581	0	14	1	0.999999999986331
dha00660	1	0.907592517401329	0	3	1	0.999999999986331
dha00670	1	0.663403331018032	0	13	1	0.999999999986331
dha00740	1	0.715833331357833	0	10	1	0.999999999986331
dha00750	1	0.739474503513408	0	9	1	0.999999999986331
dha00780	1	0.849232360514004	0	5	1	0.999999999986331
dha00785	1	0.904617226485602	0	3	1	0.999999999986331
dha00791	1	0.953048939174316	0	2	1	0.999999999986331
dha00860	1	0.570983648363005	0	17	1	0.999999999986331
dha00900	1	0.533957488127212	0	19	1	0.999999999986331
dha00909	1	0.936003983229298	0	2	1	0.999999999986331
dha00910	1	0.801892706995863	0	8	1	0.999999999986331
dha00920	1	0.665792668744089	0	13	1	0.999999999986331
dha01501	1	0.97730701938596	0	1	1	0.999999999986331
dha03008	1	0.105520385511786	0	73	1	0.999999999986331
dha03010	1	0.0135864484072135	0	124	1	0.815186904432812
dha03013	1	0.0658585075887964	0	89	1	0.999999999986331
dha03015	1	0.225047320919117	0	47	1	0.999999999986331
dha03020	1	0.411321550782145	0	29	1	0.999999999986331
dha03022	1	0.361274980985376	0	32	1	0.999999999986331
dha03030	1	0.389287593398207	0	32	1	0.999999999986331
dha03040	1	0.0701611964094963	0	84	1	0.999999999986331
dha03050	1	0.308731833254452	0	36	1	0.999999999986331
dha03060	1	0.535869714595046	0	19	1	0.999999999986331
dha03410	1	0.551463454437846	0	19	1	0.999999999986331
dha03420	1	0.315836296949823	0	38	1	0.999999999986331
dha03430	1	0.553633734230566	0	20	1	0.999999999986331
dha03440	1	0.56336437013586	0	20	1	0.999999999986331
dha03450	1	0.82546718795939	0	7	1	0.999999999986331
dha04070	1	0.54990496406967	0	22	1	0.999999999986331
dha04120	1	0.236669959025449	0	48	1	0.999999999986331
dha04130	1	0.526753788761794	0	19	1	0.999999999986331
dha04136	1	0.543210560827869	0	22	1	0.999999999986331
dha04144	1	0.107305166983061	0	71	1	0.999999999986331
dha04145	1	0.351991355483286	0	34	1	0.999999999986331
dha04213	1	0.345898155169743	0	35	1	0.999999999986331
